plot_id	period	species	basal_area_alive_m2_ha	basal_area_dead_m2_ha	vol_alive_m3_ha	vol_dead_standing_m3_ha	vol_bole_alive_m3_ha	vol_bole_dead_m3_ha	vol_log_m3_ha	year	vol_log_m3_ha_min40cm	number_of_trees_ha	stem_number_ha	vol_deadw_m3_ha	stems_per_tree
11000	0	7	27.159526642257	0.198788268458181	608.368398608605	4.17703468365688	431.631176663136	3.1256660391615	NA	1986	NA	49.4952784109411	49.4952784109411	NA	1
11000	0	87	1.20868089874924	0.0733408509654388	23.6181171360457	1.31084602299038	18.7251423916574	1.09088822743042	NA	1986	NA	2.88412336605108	2.88412336605108	NA	1
200	1	26	17.71015625	1.49	151.924227684501	10.3164288449781	148.516216034139	10.0658494168484	3.75267461442803	1999	NA	190.985931710274	190.985931710274	14.0691034594062	1
200	1	47	0	0	0	0	0	0	14.5646428564556	1999	NA	0	0	14.5646428564556	0
200	1	57	8.123125	0.538125	66.4907321892165	3.2698493420404	63.6555438221074	3.2698493420404	1.80780916759222	1999	NA	230.774667483248	230.774667483248	5.07765850963262	1
200	1	101	1.050625	0.225625	9.27999399018137	1.61543463406675	9.06121052793099	1.57093939612988	0	1999	NA	7.95774715459477	7.95774715459477	1.61543463406675	1
204	1	26	29.97625	1.455	247.975832879764	10.003010700685	243.516132613275	9.77335341911787	19.3087095268974	1999	NA	413.802852038928	413.802852038928	29.3117202275824	1
204	1	57	0.2825	0	1.89242763642406	0	1.89242763642406	0	0	1999	NA	15.9154943091895	15.9154943091895	0	1
205	1	26	29.375	2.103125	237.686450737083	12.8282349523121	233.049234747472	12.5327859321562	10.8332154269303	1999	NA	509.295817894065	509.295817894065	23.6614503792425	1
205	1	57	8.856875	0.866875	75.6940850582973	5.58815782970929	71.9322104431419	5.58815782970929	0.758946261628012	1999	NA	183.02818455568	183.02818455568	6.34710409133731	1
205	1	87	0.3625	0	2.24583947346579	0	2.09480071730325	0	0	1999	NA	15.9154943091895	15.9154943091895	0	1
206	1	26	31.570625	1.881875	263.007663618108	11.8253246887287	257.874328542569	11.5574982446284	10.4615249728335	1999	NA	421.760599193523	421.760599193523	22.2868496615622	1
206	1	57	1.4225	0.286875	10.8249933394675	1.6444316087998	10.5615352994968	1.6444316087998	0.329331365992904	1999	NA	55.7042300821634	55.7042300821634	1.97376297479271	1
206	1	87	0.49625	0	3.73023698834921	0	3.36800340336515	0	0	1999	NA	15.9154943091895	15.9154943091895	0	1
207	1	26	35.944375	2.605	303.208201167704	19.0152924241683	297.578261011408	18.6367576521051	7.64235776161671	1999	NA	413.802852038928	413.802852038928	26.657650185785	1
207	1	39	0.0625	0	0.782052010370011	0	0.257135279791994	0	0	1999	NA	7.95774715459477	7.95774715459477	0	1
207	1	57	1.246875	0	10.1421053473923	0	9.70780907094591	0	0	1999	NA	39.7887357729738	39.7887357729738	0	1
207	1	87	0.36625	0.09	2.31109549442691	0.58261794411313	2.14538363228932	0.461299756174693	0	1999	NA	15.9154943091895	15.9154943091895	0.58261794411313	1
207	1	101	1.1025	0	9.80193086740443	0	9.55612122201029	0	0	1999	NA	7.95774715459477	7.95774715459477	0	1
209	1	26	3.876875	13.656875	31.3277806801932	98.6779934438407	30.7740287476451	96.5946219032257	26.3293921653028	1999	NA	63.6619772367581	63.6619772367581	125.007385609144	1
209	1	57	0	0.27875	0	1.59226382422485	0	1.59226382422485	0	1999	NA	0	0	1.59226382422485	0
210	1	26	7.646875	6.399375	60.9784169233744	47.8206302849256	59.8271205881494	46.8758519596273	0.966142124292196	1999	NA	143.239448782706	143.239448782706	48.7867724092178	1
210	1	57	0	0.2025	0	1.49706767397879	0	1.49706767397879	0.404380879407888	1999	NA	0	0	1.90144855338667	0
211	1	26	10.95375	8.771875	84.201905076185	62.6207801671525	82.4453922758695	61.2363058673271	6.52064168045219	1999	NA	294.436644720006	294.436644720006	69.1414218476047	1
211	1	57	0.6075	0.09	4.49120302193636	0.499084712487427	4.49120302193636	0.499084712487427	0.116509376090422	1999	NA	23.8732414637843	23.8732414637843	0.615594088577849	1
211	1	87	0.4875	0	3.1517622866087	0	2.56114987086148	0	0	1999	NA	39.7887357729738	39.7887357729738	0	1
212	1	26	11.995625	5.18	91.8266103986884	34.0757069607424	90.0221491981515	33.375863221487	4.59232038995078	1999	NA	302.394391874601	302.394391874601	38.6680273506932	1
212	1	57	0	0.230625	0	1.43881261107856	0	1.43881261107856	0	1999	NA	0	0	1.43881261107856	0
213	1	26	20.54125	0.933125	158.248049002001	5.26772274987489	155.0139688365	5.16779149458255	1.20106277804299	1999	NA	509.295817894065	509.295817894065	6.46878552791788	1
213	1	57	0.256875	0.0625	1.39109422536212	0.273283644992242	1.39109422536212	0.273283644992242	0	1999	NA	23.8732414637843	23.8732414637843	0.273283644992242	1
