plot_id,period,plottype,year,vol_bole_m3_ha_alive,vol_stump_m3_ha_alive,vol_tot_standing_agb_m3_ha_alive,biomass_standing_agb_t_ha_alive,biomass_standing_bgb_t_ha_alive,biomass_standing_t_ha_alive,carbon_standing_agb_t_ha_alive,carbon_standing_bgb_t_ha_alive,carbon_standing_t_ha_alive,vol_bole_m3_ha_dead,vol_stump_m3_ha_dead,vol_tot_standing_agb_m3_ha_dead,biomass_standing_agb_t_ha_dead,biomass_standing_bgb_t_ha_dead,biomass_standing_t_ha_dead,carbon_standing_agb_t_ha_dead,carbon_standing_bgb_t_ha_dead,carbon_standing_t_ha_dead,vol_log_m3_ha,vol_log_above30cm_m3_ha,vol_log_above40cm_m3_ha,biomass_lying_t_ha_dead,biomass_lying_above40cm_t_ha_dead,carbon_lying_t_ha_dead,carbon_lying_above40cm_t_ha_dead,vol_large_branches_m3_ha_alive,vol_top_m3_ha_alive,vol_tot_standing_bgb_m3_ha_alive,vol_large_branches_m3_ha_dead,vol_top_m3_ha_dead,vol_tot_standing_bgb_m3_ha_dead,biomass_lying_above30cm_t_ha_dead,carbon_lying_above30cm_t_ha_dead
11000,0,CA,1986,441.86565780746764,11.986617755038607,558.7592217537131,326.71821223922007,78.03380097418241,404.7520132134025,163.35910611961003,39.016900487091206,202.37600660670125,4.136546528416015,0.10961066604274076,5.209518726918536,2.2656356807818745,0.5273349811315046,2.7929706619133787,1.1328178403909372,0.2636674905657523,1.3964853309566894,,,,,,,,181.6301966898578,0.2261513786179781,133.42912021325125,1.2713264400553423,0.003541980536559032,0.9085230998458419,,
200,1,CP,2000,238.25431100195183,6.314843346654998,285.6937907852915,132.36862238208337,23.863740804582946,156.2323631866663,66.18431119104169,11.931870402291473,78.11618159333315,15.77960743275028,0.5223466438531602,18.87052167540242,6.62874039341774,1.1910094380030127,7.8197498314207525,3.31437019670887,0.5955047190015064,3.9098749157103763,20.125126638475855,,,7.971667142232325,,3.9858335711161623,,6.461983479721139,2.729667759133944,50.73418355985311,0.2950746660665655,0.8351012294505379,2.5031238721083535,,
204,1,CP,2000,263.51425244070805,5.237448777096917,299.2597880761842,126.69511718833921,20.33975433514668,147.0348715234859,63.347558594169605,10.16987716757334,73.51743576174295,10.150177244472363,0.2706080345519128,11.718296144518575,3.7127517042054676,0.5940402726728748,4.306791976878342,1.8563758521027338,0.2970201363364374,2.153395988439171,19.308964174806306,,,6.045539624438782,,3.022769812219391,,4.459700266488962,2.425495239621746,48.01133392631664,0.229657281567132,0.43403954321616967,1.4061955373422292,,
205,1,CP,2000,327.60109794914626,8.29470682845812,388.84905949856585,175.55754184065896,30.891643699173496,206.44918553983246,87.77877092032948,15.445821849586748,103.22459276991623,18.424899003739952,0.6800809456576061,22.897121738467234,7.866505393877216,1.4115249931468796,9.278030387024096,3.933252696938608,0.7057624965734398,4.639015193512048,11.59236858998438,,,3.6295775533564076,,1.8147887766782038,,8.550129360929464,4.381121295295084,67.51340766004253,0.2954490201559033,1.3959726622964885,3.037131125601295,,
206,1,CP,2000,291.65946475268316,6.026760891317095,333.94884757485687,143.2604203525802,23.436074985680143,166.69649533826035,71.6302101762901,11.718037492840072,83.34824766913017,13.473834769151859,0.449623437887633,16.232966176657346,5.32475184663942,0.897331590339117,6.222083436978537,2.66237592331971,0.4486657951695585,3.1110417184892687,10.790784719102048,,,3.4015080253889973,,1.7007540126944987,,5.759026700493396,2.8553722168931874,54.39084636158634,0.2678264441002736,0.9747830523606095,2.0338636439877784,,
207,1,CP,2000,344.5056414665516,7.229558041884437,394.2945589877661,170.72094002768713,28.081245812972615,198.80218584065975,85.36047001384357,14.040622906486307,99.40109292032987,19.9554338862069,0.49574085699928533,22.98893113876745,7.344286386650747,1.1872629416523885,8.531549328303136,3.6721431933253736,0.5936314708261943,4.265774664151568,7.642437339088257,,,2.354041132682922,,1.177020566341461,,7.000674670852927,2.6484510633054588,64.46145090712483,0.4998529600016083,0.6298250205471734,2.7803225145234722,,
209,1,CP,2000,32.894305218539465,0.6723849828984843,37.26590720771355,15.742796141220127,2.5188473825952205,18.261643523815348,7.871398070610064,1.2594236912976102,9.130821761907674,102.84553711021515,2.5757200857445777,118.37005914036709,37.68080724337773,6.073195474499164,43.754002717876894,18.840403621688864,3.036597737249582,21.877001358938447,26.33008448930527,,,8.342259391120573,,4.171129695560286,,0.5537519325481566,0.36848687336922525,5.962545153234168,2.083371540615015,3.4229797612306614,14.288222590558831,,
210,1,CP,2000,63.77703797600548,1.335282318482798,72.31931682525907,30.55093373969192,4.888149398350707,35.439083138042626,15.27546686984596,2.4440746991753537,17.719541569021313,50.97432056822338,1.2154325183782801,58.50239836737113,18.69828548614175,3.032387698330298,21.730673184472046,9.349142743070875,1.516193849165149,10.865336592236023,1.3705070882057746,,,0.46627867994056493,,0.23313933997028247,,1.151296335224999,0.8597179432949771,11.57109069204145,0.9447783252983243,1.306342552510503,7.097278791127893,,
211,1,CP,2000,94.25415836069752,2.272308889656451,109.3787102151896,47.30998729975011,7.823145468968536,55.133132768718646,23.654993649875056,3.911572734484268,27.566566384359323,64.567751154511825,1.6354474669588404,74.38381959067556,23.622623687729714,3.793440830123323,27.416064517853034,11.811311843864857,1.8967204150616614,13.708032258926517,6.637055563576755,,,2.112071474112339,,1.0560357370561695,,2.3471252160627563,2.334603491241624,17.970175695892166,1.3844742998253894,2.310993268481437,8.952227623925051,,
212,1,CP,2000,87.87113367579737,2.0056174805105753,99.9757583502307,42.23425915808087,6.75748146529294,48.99174062337381,21.117129579040434,3.37874073264647,24.495870311686904,35.96967796551521,1.0500994342053924,42.359847751655316,13.578448299250006,2.2118815060117387,15.790329805261745,6.789224149625003,1.1059407530058694,7.895164902630873,4.592463629399567,,,1.452124463476261,,0.7260622317381304,,1.7391030589728065,1.9464963614801194,15.996121336036913,0.6998437392554374,1.99071736635542,5.157650199737989,,
