plot_id	period	year	species	decaystage	tree_id	tree_measure_id	DBH_mm	AliveDead	Adjust_Vol_tot_m3
103	1	2002	28	16	1_103_10799	10799	55	11	0.002
103	1	2002	16	16	1_103_10800	10800	50	11	0.0038078
103	1	2002	87	16	1_103_10801	10801	660	11	5.2397518
103	1	2002	16	16	1_103_10822	10822	119	11	0.1385093
103	1	2002	16	16	1_103_10823	10823	70	12	0.0128482
104	1	2002	87	16	1_104_10907	10907	810	11	9.4691069
104	1	2002	28	16	1_104_10908	10908	65	11	0.002
104	1	2002	28	16	1_104_10909	10909	70	11	0.0179774
104	1	2002	28	16	1_104_10910	10910	72	11	0.0450312
104	1	2002	87	16	1_104_10911	10911	330	11	1.0190426
104	1	2002	16	16	1_104_10912	10912	110	11	0.0572615
104	1	2002	87	16	1_104_10913	10913	630	11	5.2201202
104	1	2002	39	16	1_104_10914	10914	80	11	0.0996298
104	1	2002	87	16	1_104_10915	10915	240	11	0.4086628
104	1	2002	87	16	1_104_10916	10916	440	11	2.1644795
104	1	2002	28	16	1_104_10917	10917	60	11	0.001
104	1	2002	28	16	1_104_10918	10918	50	11	0.001
104	1	2002	87	16	1_104_10919	10919	610	11	4.8312193
104	1	2002	87	16	1_104_10920	10920	800	11	9.1960271
104	1	2002	87	16	1_104_10921	10921	540	11	3.5967945
104	1	2002	16	16	1_104_10922	10922	750	11	7.1492511
105	1	2002	87	16	1_105_11335	11335	540	11	3.3697594
105	1	2002	87	16	1_105_11336	11336	160	11	0.0443057
105	1	2002	16	16	1_105_11337	11337	140	11	0.110635
105	1	2002	87	16	1_105_11338	11338	160	11	0.0443057
105	1	2002	87	16	1_105_11339	11339	110	11	0.0380171
105	1	2002	87	16	1_105_11340	11340	140	11	0.0310884
105	1	2002	87	16	1_105_11341	11341	130	11	0.0299418
105	1	2002	87	16	1_105_11342	11342	150	11	0.0357839
105	1	2002	87	16	1_105_11343	11343	150	11	0.0357839
105	1	2002	16	16	1_105_11344	11344	60	11	0.0075453
105	1	2002	87	16	1_105_11345	11345	520	11	3.0441877
105	1	2002	87	16	1_105_11346	11346	510	11	2.8880528
105	1	2002	16	16	1_105_11347	11347	130	11	0.0902809
105	1	2002	28	16	1_105_11348	11348	60	11	0.001
105	1	2002	87	16	1_105_11350	11350	910	11	12.6669286
105	1	2002	87	16	1_105_11351	11351	730	11	7.3440645
105	1	2002	87	16	1_105_11353	11353	660	11	5.6888063
105	1	2002	87	16	1_105_11354	11354	580	11	4.0717495
106	1	2002	87	16	1_106_10733	10733	890	11	11.2496046
106	1	2002	28	16	1_106_10734	10734	61	11	0.003
106	1	2002	16	16	1_106_10735	10735	140	11	0.1013682
106	1	2002	28	16	1_106_10736	10736	76	11	0.0209352
106	1	2002	16	16	1_106_10737	10737	149	11	0.2423291
106	1	2002	16	16	1_106_10738	10738	170	11	0.1752222
106	1	2002	16	16	1_106_10739	10739	50	11	0.006675
106	1	2002	28	16	1_106_10740	10740	60	11	0.001
106	1	2002	87	16	1_106_10741	10741	230	11	0.4153705
106	1	2002	87	12	1_106_10742	10742	100	12	0.0708923
106	1	2002	16	16	1_106_10743	10743	110	11	0.0510399
106	1	2002	87	11	1_106_10744	10744	110	12	0.0751178
106	1	2002	28	16	1_106_10745	10745	60	11	0.001
106	1	2002	28	16	1_106_10746	10746	55	11	0.002
106	1	2002	87	16	1_106_10747	10747	220	11	0.368302
106	1	2002	87	16	1_106_10748	10748	240	11	0.4659083
106	1	2002	87	12	1_106_10749	10749	90	12	0.0709438
106	1	2002	27	16	1_106_10750	10750	70	11	0.0868492
106	1	2002	16	16	1_106_10751	10751	430	11	1.6692081
106	1	2002	14	16	1_106_10752	10752	780	11	9.4347678
107	1	2002	87	11	1_107_10803	10803	110	12	0.0742079
107	1	2002	87	16	1_107_10804	10804	200	11	0.2772968
107	1	2002	16	16	1_107_10805	10805	70	11	0.0131385
107	1	2002	87	16	1_107_10806	10806	120	11	0.0820985
107	1	2002	16	16	1_107_10807	10807	180	11	0.2207697
107	1	2002	16	16	1_107_10808	10808	90	11	0.0304016
107	1	2002	16	16	1_107_10809	10809	70	11	0.0131385
107	1	2002	16	16	1_107_10810	10810	70	11	0.0131385
107	1	2002	16	16	1_107_10811	10811	50	11	0.003914
107	1	2002	16	16	1_107_10812	10812	50	11	0.003914
107	1	2002	16	16	1_107_10813	10813	70	11	0.0131385
107	1	2002	16	16	1_107_10814	10814	140	11	0.110635
107	1	2002	16	16	1_107_10815	10815	130	11	0.0902809
107	1	2002	28	16	1_107_10816	10816	70	11	0.0044944
107	1	2002	16	16	1_107_10817	10817	60	11	0.0075453
107	1	2002	87	12	1_107_10818	10818	100	12	0.0703175
107	1	2002	87	12	1_107_10819	10819	70	12	0.0844879
107	1	2002	87	16	1_107_10820	10820	900	11	11.400197
107	1	2002	87	16	1_107_10821	10821	1420	11	33.0831823
108	1	2002	28	16	1_108_10931	10931	70	11	0.0044944
108	1	2002	39	16	1_108_10932	10932	100	11	0.0949481
108	1	2002	87	16	1_108_10933	10933	760	11	7.551375
108	1	2002	28	16	1_108_10934	10934	70	12	0.0044944
108	1	2002	28	16	1_108_10935	10935	106	11	0.0953378
108	1	2002	28	16	1_108_10937	10937	91	11	0.0551051
108	1	2002	28	16	1_108_10938	10938	88	11	0.1910758
108	1	2002	28	16	1_108_10939	10939	60	11	0.002
108	1	2002	28	16	1_108_10940	10940	65	11	0.002
108	1	2002	28	16	1_108_10941	10941	57	11	0.003
108	1	2002	28	16	1_108_10942	10942	80	11	0.0441982
108	1	2002	87	16	1_108_10943	10943	700	11	6.2575524
108	1	2002	87	16	1_108_10944	10944	430	11	2.0521256
108	1	2002	87	16	1_108_10945	10945	810	11	8.7361768
108	1	2002	16	16	1_108_10956	10956	660	11	5.3898345
108	1	2002	87	16	1_108_10957	10957	810	11	8.7361768
109	1	2002	16	16	1_109_11165	11165	140	11	0.1118926
109	1	2002	16	16	1_109_11166	11166	60	11	0.0076744
109	1	2002	16	16	1_109_11167	11167	110	11	0.0567358
109	1	2002	16	16	1_109_11168	11168	680	11	5.5577813
109	1	2002	16	16	1_109_11169	11169	230	11	0.4101038
109	1	2002	87	16	1_109_11170	11170	610	11	4.5234085
109	1	2002	16	16	1_109_11171	11171	120	11	0.0729429
109	1	2002	28	16	1_109_11172	11172	55	11	0.006
109	1	2002	87	16	1_109_11173	11173	80	11	0.073727
109	1	2002	87	16	1_109_11174	11174	80	11	0.073727
109	1	2002	87	16	1_109_11175	11175	60	11	0.1024047
109	1	2002	87	16	1_109_11176	11176	60	11	0.1024047
109	1	2002	87	16	1_109_11177	11177	70	11	0.0863757
109	1	2002	87	16	1_109_11178	11178	90	11	0.0647953
109	1	2002	87	16	1_109_11180	11180	670	11	5.6660257
109	1	2002	14	16	1_109_11181	11181	620	11	5.1215205
109	1	2002	16	16	1_109_11182	11182	550	11	3.2912888
109	1	2002	87	16	1_109_11183	11183	500	11	2.7831024
109	1	2002	87	16	1_109_11184	11184	650	11	5.269734
109	1	2002	16	16	1_109_12175	12175	140	12	0.1118926
109	1	2002	87	12	1_109_12176	12176	110	12	0.0586148
110	1	2002	16	16	1_110_11193	11193	140	11	0.110635
110	1	2002	16	16	1_110_11194	11194	260	11	0.5443142
110	1	2002	16	16	1_110_11195	11195	168	11	0.3683563
110	1	2002	87	16	1_110_11196	11196	710	11	6.9594189
110	1	2002	16	16	1_110_11197	11197	170	11	0.1900647
110	1	2002	87	16	1_110_11198	11198	830	11	10.1820409
110	1	2002	16	12	1_110_11199	11199	140	12	0.110635
110	1	2002	89	16	1_110_11200	11200	110	11	0.0513073
110	1	2002	16	16	1_110_11201	11201	122	11	0.2266958
110	1	2002	28	16	1_110_11202	11202	60	11	0.001
110	1	2002	16	16	1_110_11203	11203	95	11	0.0720141
110	1	2002	16	16	1_110_11204	11204	70	11	0.0131385
110	1	2002	16	16	1_110_11205	11205	80	12	0.0207331
110	1	2002	89	16	1_110_11206	11206	170	11	0.1844975
110	1	2002	87	16	1_110_11207	11207	1000	11	15.9298434
110	1	2002	16	16	1_110_11208	11208	450	11	2.081639
110	1	2002	87	16	1_110_11210	11210	460	11	2.2922086
110	1	2002	87	16	1_110_11211	11211	690	11	6.4859377
110	1	2002	87	16	1_110_11212	11212	510	11	3.0138849
110	1	2002	16	12	1_110_11236	11236	220	12	0.3644959
111	1	2002	7	16	1_111_10757	10757	210	11	0.3714995
111	1	2002	7	16	1_111_10758	10758	200	11	0.3341
111	1	2002	7	16	1_111_10759	10759	180	11	0.2669536
111	1	2002	7	16	1_111_10760	10760	100	11	0.0931376
111	1	2002	7	16	1_111_10761	10761	130	11	0.1409964
111	1	2002	7	16	1_111_10762	10762	340	11	1.0988699
111	1	2002	7	16	1_111_10763	10763	290	11	0.7642259
111	1	2002	7	16	1_111_10764	10764	250	11	0.5465475
111	1	2002	7	16	1_111_10765	10765	160	11	0.2094446
111	1	2002	7	16	1_111_10766	10766	180	11	0.2669536
111	1	2002	7	16	1_111_10767	10767	130	11	0.1409964
111	1	2002	7	16	1_111_10768	10768	200	11	0.3341
111	1	2002	7	16	1_111_10769	10769	270	11	0.6500746
111	1	2002	7	16	1_111_10770	10770	200	11	0.3341
111	1	2002	7	16	1_111_10771	10771	230	11	0.4539077
111	1	2002	7	16	1_111_10772	10772	250	11	0.5465475
111	1	2002	7	16	1_111_10773	10773	220	11	0.4114412
111	1	2002	7	16	1_111_10776	10776	120	11	0.1227746
111	1	2002	87	16	1_111_10777	10777	980	11	14.3906166
112	1	2002	27	16	1_112_10693	10693	70	11	0.0849615
112	1	2002	16	16	1_112_10694	10694	150	11	0.1157438
112	1	2002	16	16	1_112_10695	10695	160	11	0.2817788
112	1	2002	16	16	1_112_10696	10696	110	11	0.0442488
112	1	2002	16	16	1_112_10697	10697	80	11	0.0138169
112	1	2002	16	16	1_112_10698	10698	240	11	0.4159348
112	1	2002	39	12	1_112_10700	10700	130	12	0.0565767
112	1	2002	16	16	1_112_10701	10701	180	11	0.1968661
112	1	2002	16	16	1_112_10702	10702	130	11	0.0749913
112	1	2002	16	16	1_112_10703	10703	230	11	0.3736832
112	1	2002	16	16	1_112_10704	10704	108	11	0.0832921
112	1	2002	28	16	1_112_10705	10705	60	11	0.001
112	1	2002	16	16	1_112_10706	10706	110	11	0.0442488
112	1	2002	16	16	1_112_10707	10707	70	11	0.0077342
112	1	2002	16	16	1_112_10708	10708	140	11	0.0935576
112	1	2002	16	16	1_112_10709	10709	85	11	0.0176223
112	1	2002	16	16	1_112_10710	10710	150	11	0.1157438
112	1	2002	16	16	1_112_10711	10711	50	11	0.0011984
112	1	2002	87	16	1_112_10712	10712	820	11	9.33586
112	1	2002	27	16	1_112_10713	10713	110	11	0.0648603
112	1	2002	16	16	1_112_10714	10714	80	11	0.0138169
112	1	2002	16	16	1_112_10715	10715	50	11	0.0011984
112	1	2002	16	16	1_112_10716	10716	90	11	0.0218898
112	1	2002	16	16	1_112_10717	10717	60	11	0.003541
112	1	2002	16	16	1_112_10718	10718	730	11	6.5362669
112	1	2002	87	16	1_112_10719	10719	460	11	2.1299249
112	1	2002	87	16	1_112_10720	10720	690	11	6.0983937
112	1	2002	87	16	1_112_10721	10721	610	11	4.4708555
112	1	2002	87	16	1_112_10722	10722	700	11	6.3211357
113	1	2002	87	16	1_113_10853	10853	100	11	0.0706337
113	1	2002	87	16	1_113_10854	10854	90	11	0.0708112
113	1	2002	57	16	1_113_10855	10855	60	11	0.001
113	1	2002	57	16	1_113_10856	10856	70	11	0.0069625
113	1	2002	16	16	1_113_10857	10857	60	11	0.0075453
113	1	2002	28	16	1_113_10858	10858	61	11	0.003
113	1	2002	16	16	1_113_10859	10859	210	11	0.3252829
113	1	2002	87	16	1_113_10860	10860	80	11	0.0753697
113	1	2002	87	16	1_113_10861	10861	210	11	0.3210684
113	1	2002	87	16	1_113_10862	10862	210	11	0.3210684
113	1	2002	16	16	1_113_10863	10863	70	11	0.0131385
113	1	2002	28	16	1_113_10864	10864	65	11	0.003
113	1	2002	16	16	1_113_10865	10865	60	11	0.0075453
113	1	2002	16	16	1_113_10866	10866	100	11	0.0421733
113	1	2002	16	16	1_113_10867	10867	50	11	0.003914
113	1	2002	87	16	1_113_10868	10868	230	11	0.4114907
113	1	2002	87	16	1_113_10869	10869	240	11	0.4614669
113	1	2002	87	16	1_113_10870	10870	200	11	0.2809798
113	1	2002	87	16	1_113_10871	10871	170	11	0.180324
113	1	2002	16	16	1_113_10872	10872	90	11	0.0304016
113	1	2002	16	16	1_113_10873	10873	50	11	0.003914
113	1	2002	16	16	1_113_10874	10874	80	11	0.0207331
113	1	2002	16	16	1_113_10875	10875	60	11	0.0075453
113	1	2002	16	16	1_113_10876	10876	60	11	0.0075453
113	1	2002	87	16	1_113_10877	10877	250	11	0.5148374
113	1	2002	87	12	1_113_10878	10878	125	12	0.0884366
113	1	2002	16	16	1_113_10879	10879	70	11	0.0131385
113	1	2002	16	16	1_113_10880	10880	160	11	0.1614083
113	1	2002	87	16	1_113_10881	10881	290	11	0.7600754
113	1	2002	87	16	1_113_10882	10882	270	11	0.6310017
113	1	2002	28	16	1_113_10883	10883	61	11	0.002
113	1	2002	28	16	1_113_10884	10884	61	11	0.002
113	1	2002	16	16	1_113_10885	10885	100	11	0.0421733
113	1	2002	16	16	1_113_10886	10886	130	11	0.0902809
113	1	2002	28	16	1_113_10887	10887	70	11	0.0044944
113	1	2002	87	16	1_113_10888	10888	190	11	0.2439978
113	1	2002	16	16	1_113_10889	10889	110	11	0.0560786
113	1	2002	28	16	1_113_10890	10890	61	11	0.002
113	1	2002	28	16	1_113_10891	10891	58	11	0.005
113	1	2002	16	16	1_113_10892	10892	100	11	0.0421733
113	1	2002	87	12	1_113_10893	10893	850	12	10.0560251
113	1	2002	87	16	1_113_10905	10905	995	11	14.4917267
113	1	2002	16	16	1_113_10906	10906	510	11	2.7121816
114	1	2002	87	16	1_114_11067	11067	60	11	0.1002714
114	1	2002	87	16	1_114_11068	11068	120	11	0.0728444
114	1	2002	87	16	1_114_11069	11069	100	11	0.0654605
114	1	2002	87	16	1_114_11070	11070	90	11	0.0679276
114	1	2002	87	16	1_114_11071	11071	105	11	0.0657918
114	1	2002	87	16	1_114_11072	11072	70	11	0.085403
114	1	2002	87	16	1_114_11073	11073	100	11	0.0654605
114	1	2002	87	16	1_114_11074	11074	80	11	0.0745727
114	1	2002	87	16	1_114_11075	11075	80	11	0.0745727
114	1	2002	87	16	1_114_11076	11076	90	11	0.0679276
114	1	2002	87	16	1_114_11077	11077	80	11	0.0745727
114	1	2002	87	16	1_114_11078	11078	50	11	0.1187852
114	1	2002	87	16	1_114_11079	11079	110	11	0.0671352
114	1	2002	87	16	1_114_11080	11080	110	11	0.0671352
114	1	2002	87	16	1_114_11081	11081	80	11	0.0745727
114	1	2002	87	16	1_114_11082	11082	80	11	0.0745727
114	1	2002	87	16	1_114_11083	11083	80	11	0.0745727
114	1	2002	87	16	1_114_11084	11084	80	11	0.0745727
114	1	2002	87	16	1_114_11085	11085	60	11	0.1002714
114	1	2002	87	16	1_114_11086	11086	100	11	0.0654605
114	1	2002	87	16	1_114_11087	11087	120	11	0.0728444
114	1	2002	87	16	1_114_11088	11088	70	11	0.085403
114	1	2002	87	16	1_114_11089	11089	70	11	0.085403
114	1	2002	87	16	1_114_11090	11090	80	11	0.0745727
114	1	2002	87	16	1_114_11091	11091	70	11	0.085403
114	1	2002	87	16	1_114_11092	11092	60	11	0.1002714
114	1	2002	87	16	1_114_11093	11093	80	11	0.0745727
114	1	2002	87	16	1_114_11094	11094	80	11	0.0745727
114	1	2002	87	16	1_114_11095	11095	70	11	0.085403
114	1	2002	87	16	1_114_11096	11096	60	11	0.1002714
114	1	2002	87	16	1_114_11097	11097	60	11	0.1002714
114	1	2002	87	16	1_114_11098	11098	70	11	0.085403
114	1	2002	87	16	1_114_11099	11099	100	11	0.0654605
114	1	2002	87	16	1_114_11100	11100	90	11	0.0679276
114	1	2002	87	16	1_114_11101	11101	110	11	0.0671352
114	1	2002	87	16	1_114_11102	11102	60	11	0.1002714
114	1	2002	87	16	1_114_11103	11103	100	11	0.0654605
114	1	2002	28	16	1_114_11104	11104	50	11	0.001
114	1	2002	87	16	1_114_11105	11105	60	11	0.1002714
114	1	2002	87	16	1_114_11106	11106	70	11	0.085403
114	1	2002	87	16	1_114_11107	11107	90	11	0.0679276
114	1	2002	87	16	1_114_11108	11108	110	11	0.0671352
114	1	2002	87	16	1_114_11109	11109	70	11	0.085403
114	1	2002	87	16	1_114_11110	11110	110	11	0.0671352
114	1	2002	87	16	1_114_11111	11111	60	11	0.1002714
114	1	2002	87	16	1_114_11112	11112	60	11	0.1002714
114	1	2002	87	16	1_114_11113	11113	60	11	0.1002714
114	1	2002	87	16	1_114_11114	11114	90	11	0.0679276
114	1	2002	87	16	1_114_11115	11115	1020	11	15.2506692
114	1	2002	24	16	1_114_11116	11116	720	11	4.5209689
115	1	2002	87	16	1_115_11118	11118	130	11	0.0938968
115	1	2002	87	16	1_115_11119	11119	140	11	0.1094306
115	1	2002	16	16	1_115_11120	11120	110	11	0.0447745
115	1	2002	87	12	1_115_11121	11121	60	12	0.0501607
115	1	2002	16	16	1_115_11122	11122	210	11	0.2694269
115	1	2002	16	16	1_115_11123	11123	50	11	0.0026245
115	1	2002	87	16	1_115_11124	11124	140	11	0.1094306
115	1	2002	87	16	1_115_11125	11125	130	11	0.0938968
115	1	2002	87	13	1_115_11126	11126	80	12	0.0753259
115	1	2002	87	16	1_115_11127	11127	160	11	0.1515757
115	1	2002	87	16	1_115_11128	11128	110	11	0.0741665
115	1	2002	87	16	1_115_11129	11129	160	11	0.1515757
115	1	2002	87	16	1_115_11130	11130	60	11	0.0981553
115	1	2002	87	16	1_115_11131	11131	100	11	0.0702888
115	1	2002	87	16	1_115_11132	11132	60	11	0.0981553
115	1	2002	87	16	1_115_11133	11133	90	11	0.0706289
115	1	2002	16	16	1_115_11134	11134	110	11	0.0447745
115	1	2002	16	16	1_115_11135	11135	139	11	0.1760731
115	1	2002	28	16	1_115_11136	11136	50	11	0.001
115	1	2002	16	16	1_115_11137	11137	120	11	0.0579933
115	1	2002	16	16	1_115_11138	11138	210	11	0.2694269
115	1	2002	16	16	1_115_11139	11139	70	11	0.0097441
115	1	2002	87	16	1_115_11140	11140	70	11	0.0844943
115	1	2002	24	16	1_115_11141	11141	940	11	11.229426
115	1	2002	87	16	1_115_11142	11142	600	11	4.4344119
115	1	2002	87	16	1_115_11143	11143	750	11	7.4611164
115	1	2002	87	16	1_115_11144	11144	670	11	5.7396619
115	1	2002	16	16	1_115_11145	11145	420	11	1.4252966
115	1	2002	87	16	1_115_11146	11146	870	11	10.5330699
116	1	2002	9	16	1_116_10654	10654	150	11	0.1331543
116	1	2002	31	16	1_116_10655	10655	50	11	0.001
116	1	2002	9	16	1_116_10656	10656	140	11	0.1115347
116	1	2002	9	16	1_116_10657	10657	140	11	0.1115347
116	1	2002	9	16	1_116_10658	10658	140	11	0.1115347
116	1	2002	9	16	1_116_10659	10659	60	11	0.0084017
116	1	2002	9	16	1_116_10660	10660	50	11	0.0032896
116	1	2002	87	16	1_116_10661	10661	280	11	0.6763806
116	1	2002	28	16	1_116_10662	10662	50	11	0.002
116	1	2002	28	16	1_116_10663	10663	60	11	0.002
116	1	2002	16	16	1_116_10664	10664	50	11	0.003914
116	1	2002	9	16	1_116_10665	10665	80	11	0.0235957
116	1	2002	28	16	1_116_10666	10666	60	11	0.001
116	1	2002	9	16	1_116_10667	10667	70	11	0.0151478
116	1	2002	9	16	1_116_10668	10668	120	11	0.0748667
116	1	2002	9	16	1_116_10669	10669	70	11	0.0151478
116	1	2002	7	16	1_116_10670	10670	50	11	0.0554813
116	1	2002	9	16	1_116_10671	10671	90	11	0.0337555
116	1	2002	9	16	1_116_10672	10672	90	11	0.0337555
116	1	2002	9	16	1_116_10673	10673	100	11	0.0456664
116	1	2002	9	16	1_116_10674	10674	210	11	0.3041904
116	1	2002	9	16	1_116_10675	10675	170	11	0.1821641
116	1	2002	9	16	1_116_10676	10676	160	11	0.1566765
116	1	2002	9	16	1_116_10677	10677	210	11	0.3041904
116	1	2002	9	16	1_116_10678	10678	100	11	0.0456664
116	1	2002	9	16	1_116_10679	10679	140	11	0.1115347
116	1	2002	9	11	1_116_10680	10680	80	12	0.0235957
116	1	2002	87	16	1_116_10683	10683	660	11	5.4893859
116	1	2002	87	16	1_116_10688	10688	710	11	6.5096923
116	1	2002	87	16	1_116_10689	10689	790	11	8.3462266
116	1	2002	9	16	1_116_12169	12169	170	11	0.1821641
116	1	2002	9	13	1_116_12170	12170	280	12	0.5994921
117	1	2002	16	16	1_117_10830	10830	100	11	0.0444262
117	1	2002	87	12	1_117_10831	10831	100	12	0.0591665
117	1	2002	87	16	1_117_10832	10832	120	11	0.0607597
117	1	2002	16	16	1_117_10833	10833	50	11	0.0042326
117	1	2002	87	16	1_117_10834	10834	220	11	0.3031537
117	1	2002	28	16	1_117_10835	10835	55	11	0.001
117	1	2002	87	16	1_117_10836	10836	170	11	0.1344872
117	1	2002	87	16	1_117_10837	10837	210	11	0.2621508
117	1	2002	16	16	1_117_10838	10838	70	11	0.0139871
117	1	2002	16	16	1_117_10839	10839	180	11	0.2306861
117	1	2002	87	16	1_117_10840	10840	140	11	0.0784543
117	1	2002	16	16	1_117_10841	10841	50	11	0.0042326
117	1	2002	87	16	1_117_10842	10842	160	11	0.1119615
117	1	2002	16	16	1_117_10843	10843	70	11	0.0139871
117	1	2002	16	16	1_117_10844	10844	110	11	0.0589265
117	1	2002	16	16	1_117_10845	10845	60	11	0.0080989
117	1	2002	16	16	1_117_10846	10846	100	11	0.0444262
117	1	2002	16	16	1_117_10847	10847	820	11	9.1313898
117	1	2002	87	16	1_117_10848	10848	420	11	1.8722481
117	1	2002	87	16	1_117_10849	10849	640	11	5.2922426
117	1	2002	87	16	1_117_10850	10850	550	11	3.6689162
117	1	2002	87	16	1_117_10851	10851	410	11	1.759681
117	1	2002	87	16	1_117_10852	10852	760	11	7.9662115
117	1	2002	87	16	1_117_10853	10853	590	11	4.3505174
118	1	2002	16	16	1_118_11036	11036	170	11	0.1965466
118	1	2002	28	16	1_118_11037	11037	60	11	0.001
118	1	2002	27	16	1_118_11038	11038	150	11	0.1384338
118	1	2002	16	16	1_118_11039	11039	90	11	0.0316768
118	1	2002	16	16	1_118_11040	11040	50	11	0.0041567
118	1	2002	87	16	1_118_11041	11041	580	11	4.019003
118	1	2002	16	16	1_118_11042	11042	70	11	0.0137861
118	1	2002	16	16	1_118_11043	11043	150	11	0.1393197
118	1	2002	16	12	1_118_11044	11044	50	12	0.0041567
118	1	2002	28	16	1_118_11045	11045	78	11	0.0503034
118	1	2002	28	16	1_118_11046	11046	80	11	0.0147327
118	1	2002	16	16	1_118_11047	11047	330	11	0.987877
118	1	2002	87	16	1_118_11048	11048	910	11	11.7539621
118	1	2002	28	16	1_118_11049	11049	96	11	0.0678044
118	1	2002	16	16	1_118_11050	11050	140	11	0.1146065
118	1	2002	28	16	1_118_11051	11051	76	11	0.0418704
118	1	2002	87	16	1_118_11052	11052	560	11	3.6900339
118	1	2002	87	16	1_118_11053	11053	870	11	10.5726623
118	1	2002	87	16	1_118_11054	11054	730	11	6.9780114
118	1	2002	87	16	1_118_11055	11055	660	11	5.4865166
118	1	2002	87	16	1_118_11056	11056	580	11	4.019003
119	1	2002	16	16	1_119_10422	10422	200	11	0.2898358
119	1	2002	16	16	1_119_10425	10425	240	11	0.4520287
119	1	2002	16	16	1_119_10426	10426	300	11	0.7680725
119	1	2002	16	16	1_119_10427	10427	290	11	0.7088729
119	1	2002	24	16	1_119_10428	10428	750	11	6.5148958
119	1	2002	16	16	1_119_10429	10429	250	11	0.4983955
119	1	2002	16	16	1_119_10430	10430	140	11	0.1112307
119	1	2002	16	16	1_119_10431	10431	270	11	0.5983756
119	1	2002	16	16	1_119_10432	10432	240	11	0.4520287
119	1	2002	16	16	1_119_10433	10433	255	11	0.5223575
119	1	2002	16	16	1_119_10435	10435	580	11	3.7314298
