plot_id	year	period	species	number_of_trees_ha	basal_area_alive_m2_ha	basal_area_dead_m2_ha	volume_alive_m3_ha	volume_snag_m3_ha	volume_log_m3_ha	volume_deadwood_m3_ha
101	2002	1	16	19.6487587879074	1.55317540575124	0	11.1177076385333	0	0.320906819831702	0.320906819831702
101	2002	1	87	98.2437939395368	32.7677480875941	0	516.309039407685	0	1.31778031116804	1.31778031116804
102	2002	1	16	117.892552727444	8.86011441953316	0	79.7586232740755	0	0.229332661292202	0.229332661292202
102	2002	1	87	19.6487587879074	9.98225304724722	0	175.768417298642	0	6.03126403497737	6.03126403497737
104	2002	1	87	78.5950351516295	24.8171295025492	0	394.827742472543	0	10.0433583118184	10.0433583118184
105	2002	1	87	137.541311515352	27.2708350143278	0	394.060317968151	0	2.36332583552995	2.36332583552995
106	2002	1	14	9.82437939395368	4.69444402581775	0	92.6907365613733	0	1.68579470061528	1.68579470061528
107	2002	1	87	68.7706557576758	23.4876522639411	0.321761190597876	451.144929327326	4.74003700482398	6.57484788919345	11.3148848940174
108	2002	1	39	9.82437939395368	0.308642697047839	0	3.73122455609471	0	0.240127476484698	0.240127476484698
108	2002	1	87	49.1218969697684	19.7893511674322	0	327.480026572964	0	4.80432635333413	4.80432635333413
109	2002	1	87	108.068173333491	12.5424322335164	0.093364022881803	199.002705699998	0.575854022119928	0.274080531010969	0.849934553130897
110	2002	1	16	117.892552727444	15.0920384228871	0.873457064257126	141.740547177425	5.99893590323622	0.728057248077167	6.72699315131339
110	2002	1	28	9.82437939395368	0.111109799036549	0	0.0392975168128137	0	0.394753380763916	0.394753380763916
110	2002	1	87	58.9462763637221	24.2345693591852	0	440.75440946572	0	1.4533410962081	1.4533410962081
112	2002	1	16	196.487587879074	15.3696901157384	0	139.701639727298	0	0.4885467290169	0.4885467290169
112	2002	1	39	9.82437939395368	0	0.13040095003996	0	0.555830954865879	0.306638523690385	0.862469478556264
112	2002	1	87	49.1218969697684	17.1466059334634	0	278.581764865625	0	1.47174112653589	1.47174112653589
113	2002	1	87	157.190070303259	24.5434036316275	5.69540876043949	313.046250047391	99.6630385531736	6.81161730809746	106.474655861271
115	2002	1	16	88.4194145455832	6.69574473479223	0	48.3816074294215	0	0.89790896165598	0.89790896165598
115	2002	1	87	176.838829091166	21.5609529784462	0.308638767296157	324.116500039745	4.93131177328282	0.789074488842892	5.72038626212572
116	2002	1	9	216.136346666981	10.6604967494229	0.802467082572699	78.908301640404	6.81689013718485	0.660109863042441	7.47700000022729
116	2002	1	87	39.2975175758147	14.4861100111503	0	226.460067360316	0	1.851757938495	1.851757938495
118	2002	1	87	68.7706557576758	27.3140426340635	0	457.022185381941	0	0.140213539988119	0.140213539988119
119	2002	1	9	9.82437939395368	4.11188290001579	0	64.4861355661736	0	1.70557117595133	1.70557117595133
119	2002	1	16	108.068173333491	19.5501481650305	0.249999995145997	209.615129797104	2.18020560157858	4.46236487606438	6.64257047764295
121	2002	1	87	127.716932121398	27.3757682261593	0.173611517089409	403.700197294794	1.35908005802315	0.66320454249145	2.0222846005146
122	2002	1	80	9.82437939395368	1.77777741578112	0	27.9186388599803	0	0.670096437211518	0.670096437211518
122	2002	1	87	49.1218969697684	17.8433646606855	0	305.471844274677	0	0.100326560423113	0.100326560423113
123	2002	1	16	68.7706557576758	7.76234516443265	0	87.6289334537618	0	0.335714149784103	0.335714149784103
123	2002	1	87	49.1218969697684	18.1010807232577	0	298.04540052983	0	0.97406287243343	0.97406287243343
124	2002	1	16	108.068173333491	8.82413164826351	0	76.9047413242128	0	2.21545186242964	2.21545186242964
125	2002	1	87	39.2975175758147	18.3202164486989	0	341.82101773159	0	0.312552799970714	0.312552799970714
127	2002	1	16	88.4194145455832	6.34611276283279	0.280093051083329	36.2387906619366	0.361112741496307	0.315932386416615	0.677045127912923
127	2002	1	87	78.5950351516295	24.4483016760646	0	382.422738567511	0	3.15012392442054	3.15012392442054
128	2002	1	16	108.068173333491	4.75617060035148	0.608795165588269	36.5310502242252	2.43640183268803	1.0681851020059	3.50458693469393
129	2002	1	87	19.6487587879074	6.08950783754847	0	76.3003062181149	0	0.523472397084288	0.523472397084288
132	2002	1	7	19.6487587879074	11.114197387844	0	217.660943669314	0	0.500601104190159	0.500601104190159
132	2002	1	87	29.4731381818611	10.9467595106459	0	186.806099473938	0	0.432636186971469	0.432636186971469
135	2002	1	57	9.82437939395368	0	0.249999995145997	0	1.0049897827813	1.79184850342743	2.79683828620872
136	2002	1	87	117.892552727444	22.2669731479431	0.186728045763606	354.870529403052	1.64907510090539	1.67100736326307	3.32008246416847
138	2002	1	87	58.9462763637221	31.6527773269467	0	594.093860410176	0	0.830012676982641	0.830012676982641
139	2002	1	14	9.82437939395368	3.06249969492898	0	52.9715259551446	0	0.820139175883421	0.820139175883421
139	2002	1	16	68.7706557576758	9.91055571026016	0	95.171258698625	0	0.709860519327463	0.709860519327463
