plot_id	year	period	height_class	species	min_number_of_trees_ha	max_number_of_trees_ha
507	2003	1	5000	24	NA	NA
507	2003	1	5000	83	NA	NA
510	2003	1	5000	16	NA	NA
510	2003	1	5000	64	NA	NA
510	2003	1	5000	87	NA	NA
511	2003	1	5000	87	NA	NA
512	2003	1	5000	16	NA	NA
514	2003	1	3000	69	NA	NA
514	2003	1	5000	16	NA	NA
516	2003	1	5000	64	NA	NA
516	2003	1	5000	87	NA	NA
517	2003	1	5000	83	NA	NA
518	2003	1	3000	69	NA	NA
521	2003	1	5000	28	NA	NA
522	2003	1	3000	69	NA	NA
522	2003	1	5000	16	NA	NA
522	2003	1	5000	39	NA	NA
701	2003	1	1000	3	NA	NA
701	2003	1	1000	4	NA	NA
701	2003	1	1000	16	NA	NA
701	2003	1	1000	28	NA	NA
701	2003	1	1000	39	NA	NA
701	2003	1	1000	86	NA	NA
701	2003	1	1000	87	NA	NA
701	2003	1	3000	9	NA	NA
701	2003	1	3000	16	NA	NA
701	2003	1	3000	69	NA	NA
701	2003	1	4000	14	NA	NA
701	2003	1	4000	16	NA	NA
701	2003	1	4000	27	NA	NA
701	2003	1	4000	69	NA	NA
702	2003	1	3000	20	NA	NA
702	2003	1	3000	69	NA	NA
702	2003	1	3000	83	NA	NA
702	2003	1	4000	9	NA	NA
702	2003	1	4000	15	NA	NA
702	2003	1	4000	28	NA	NA
703	2003	1	4000	14	NA	NA
703	2003	1	4000	16	NA	NA
703	2003	1	4000	28	NA	NA
703	2003	1	4000	31	NA	NA
703	2003	1	4000	64	NA	NA
703	2003	1	4000	69	NA	NA
703	2003	1	4000	86	NA	NA
703	2003	1	4000	87	NA	NA
704	2003	1	3000	16	NA	NA
704	2003	1	3000	28	NA	NA
704	2003	1	3000	40	NA	NA
704	2003	1	3000	69	NA	NA
704	2003	1	3000	87	NA	NA
704	2003	1	4000	4	NA	NA
704	2003	1	4000	16	NA	NA
704	2003	1	4000	69	NA	NA
704	2003	1	4000	86	NA	NA
705	2003	1	1000	16	NA	NA
705	2003	1	1000	69	NA	NA
705	2003	1	1000	87	NA	NA
705	2003	1	3000	16	NA	NA
705	2003	1	3000	40	NA	NA
705	2003	1	3000	69	NA	NA
705	2003	1	4000	4	NA	NA
705	2003	1	4000	28	NA	NA
705	2003	1	4000	69	NA	NA
706	2003	1	1000	4	NA	NA
706	2003	1	1000	15	NA	NA
706	2003	1	1000	16	NA	NA
706	2003	1	1000	39	NA	NA
706	2003	1	1000	69	NA	NA
706	2003	1	1000	87	NA	NA
706	2003	1	2000	4	NA	NA
706	2003	1	2000	14	NA	NA
706	2003	1	2000	15	NA	NA
706	2003	1	2000	16	NA	NA
706	2003	1	2000	87	NA	NA
706	2003	1	3000	14	NA	NA
706	2003	1	3000	15	NA	NA
706	2003	1	3000	16	NA	NA
706	2003	1	3000	28	NA	NA
706	2003	1	3000	40	NA	NA
706	2003	1	3000	63	NA	NA
706	2003	1	3000	64	NA	NA
708	2003	1	1000	7	NA	NA
708	2003	1	1000	14	NA	NA
708	2003	1	1000	15	NA	NA
708	2003	1	1000	27	NA	NA
708	2003	1	1000	87	NA	NA
708	2003	1	3000	16	NA	NA
708	2003	1	3000	69	NA	NA
708	2003	1	3000	77	NA	NA
708	2003	1	4000	14	NA	NA
708	2003	1	4000	15	NA	NA
708	2003	1	4000	16	NA	NA
708	2003	1	4000	28	NA	NA
708	2003	1	4000	86	NA	NA
708	2003	1	4000	87	NA	NA
709	2003	1	1000	4	NA	NA
709	2003	1	1000	14	NA	NA
709	2003	1	1000	15	NA	NA
709	2003	1	1000	28	NA	NA
709	2003	1	1000	63	NA	NA
709	2003	1	1000	87	NA	NA
709	2003	1	2000	9	NA	NA
709	2003	1	2000	14	NA	NA
709	2003	1	2000	15	NA	NA
709	2003	1	2000	16	NA	NA
709	2003	1	2000	24	NA	NA
709	2003	1	2000	63	NA	NA
709	2003	1	2000	69	NA	NA
709	2003	1	2000	87	NA	NA
709	2003	1	3000	16	NA	NA
709	2003	1	3000	28	NA	NA
709	2003	1	3000	40	NA	NA
709	2003	1	3000	63	NA	NA
709	2003	1	4000	4	NA	NA
709	2003	1	4000	7	NA	NA
709	2003	1	4000	14	NA	NA
709	2003	1	4000	15	NA	NA
709	2003	1	4000	16	NA	NA
709	2003	1	4000	87	NA	NA
710	2003	1	4000	9	NA	NA
710	2003	1	4000	14	NA	NA
710	2003	1	4000	15	NA	NA
710	2003	1	4000	16	NA	NA
710	2003	1	4000	28	NA	NA
710	2003	1	4000	67	NA	NA
710	2003	1	4000	86	NA	NA
711	2003	1	1000	14	NA	NA
711	2003	1	1000	16	NA	NA
711	2003	1	1000	69	NA	NA
711	2003	1	4000	14	NA	NA
711	2003	1	4000	16	NA	NA
711	2003	1	4000	28	NA	NA
711	2003	1	4000	87	NA	NA
712	2003	1	4000	69	NA	NA
712	2003	1	4000	83	NA	NA
713	2003	1	1000	14	NA	NA
713	2003	1	1000	16	NA	NA
713	2003	1	1000	54	NA	NA
713	2003	1	1000	87	NA	NA
713	2003	1	2000	14	NA	NA
713	2003	1	2000	16	NA	NA
713	2003	1	2000	39	NA	NA
713	2003	1	3000	14	NA	NA
713	2003	1	3000	28	NA	NA
713	2003	1	4000	20	NA	NA
713	2003	1	4000	28	NA	NA
714	2003	1	1000	7	NA	NA
714	2003	1	3000	20	NA	NA
714	2003	1	3000	28	NA	NA
714	2003	1	4000	28	NA	NA
714	2003	1	4000	54	NA	NA
714	2003	1	4000	86	NA	NA
715	2003	1	1000	14	NA	NA
715	2003	1	1000	24	NA	NA
715	2003	1	2000	24	NA	NA
715	2003	1	3000	20	NA	NA
715	2003	1	3000	28	NA	NA
715	2003	1	3000	54	NA	NA
715	2003	1	3000	77	NA	NA
715	2003	1	4000	28	NA	NA
716	2003	1	1000	24	NA	NA
716	2003	1	1000	83	NA	NA
716	2003	1	2000	24	NA	NA
716	2003	1	3000	54	NA	NA
717	2003	1	1000	16	NA	NA
717	2003	1	1000	20	NA	NA
717	2003	1	1000	54	NA	NA
717	2003	1	1000	87	NA	NA
717	2003	1	4000	14	NA	NA
717	2003	1	4000	28	NA	NA
717	2003	1	4000	39	NA	NA
717	2003	1	4000	54	NA	NA
717	2003	1	4000	87	NA	NA
718	2003	1	3000	23	NA	NA
718	2003	1	4000	23	NA	NA
718	2003	1	4000	28	NA	NA
719	2003	1	3000	14	NA	NA
719	2003	1	3000	15	NA	NA
719	2003	1	3000	16	NA	NA
719	2003	1	3000	64	NA	NA
719	2003	1	3000	83	NA	NA
719	2003	1	4000	14	NA	NA
719	2003	1	4000	15	NA	NA
719	2003	1	4000	16	NA	NA
719	2003	1	4000	24	NA	NA
719	2003	1	4000	28	NA	NA
720	2003	1	2000	3	NA	NA
720	2003	1	2000	4	NA	NA
720	2003	1	2000	5	NA	NA
720	2003	1	2000	7	NA	NA
720	2003	1	2000	9	NA	NA
720	2003	1	2000	14	NA	NA
720	2003	1	2000	15	NA	NA
720	2003	1	2000	16	NA	NA
720	2003	1	2000	24	NA	NA
720	2003	1	2000	26	NA	NA
720	2003	1	2000	27	NA	NA
720	2003	1	2000	28	NA	NA
720	2003	1	2000	31	NA	NA
720	2003	1	2000	39	NA	NA
720	2003	1	2000	57	NA	NA
720	2003	1	2000	61	NA	NA
720	2003	1	2000	64	NA	NA
720	2003	1	2000	81	NA	NA
720	2003	1	2000	86	NA	NA
720	2003	1	2000	87	NA	NA
720	2003	1	3000	3	NA	NA
720	2003	1	3000	4	NA	NA
720	2003	1	3000	5	NA	NA
720	2003	1	3000	7	NA	NA
720	2003	1	3000	15	NA	NA
720	2003	1	3000	16	NA	NA
720	2003	1	3000	26	NA	NA
720	2003	1	3000	27	NA	NA
720	2003	1	3000	28	NA	NA
720	2003	1	3000	31	NA	NA
720	2003	1	3000	39	NA	NA
720	2003	1	3000	57	NA	NA
720	2003	1	3000	63	NA	NA
720	2003	1	3000	69	NA	NA
720	2003	1	3000	86	NA	NA
720	2003	1	3000	87	NA	NA
720	2003	1	4000	4	NA	NA
720	2003	1	4000	7	NA	NA
720	2003	1	4000	9	NA	NA
720	2003	1	4000	14	NA	NA
720	2003	1	4000	15	NA	NA
720	2003	1	4000	16	NA	NA
720	2003	1	4000	27	NA	NA
720	2003	1	4000	28	NA	NA
720	2003	1	4000	39	NA	NA
720	2003	1	4000	69	NA	NA
720	2003	1	4000	81	NA	NA
720	2003	1	4000	83	NA	NA
720	2003	1	4000	86	NA	NA
720	2003	1	4000	87	NA	NA
721	2003	1	4000	7	NA	NA
721	2003	1	4000	14	NA	NA
721	2003	1	4000	15	NA	NA
721	2003	1	4000	16	NA	NA
721	2003	1	4000	39	NA	NA
721	2003	1	4000	87	NA	NA
722	2003	1	1000	3	NA	NA
722	2003	1	1000	4	NA	NA
722	2003	1	1000	7	NA	NA
722	2003	1	1000	14	NA	NA
722	2003	1	1000	15	NA	NA
722	2003	1	1000	16	NA	NA
722	2003	1	1000	64	NA	NA
722	2003	1	1000	87	NA	NA
722	2003	1	2000	4	NA	NA
722	2003	1	2000	14	NA	NA
722	2003	1	2000	16	NA	NA
722	2003	1	3000	16	NA	NA
722	2003	1	3000	24	NA	NA
722	2003	1	3000	40	NA	NA
723	2003	1	1000	16	NA	NA
723	2003	1	1000	24	NA	NA
723	2003	1	1000	83	NA	NA
723	2003	1	4000	7	NA	NA
723	2003	1	4000	9	NA	NA
723	2003	1	4000	14	NA	NA
723	2003	1	4000	15	NA	NA
723	2003	1	4000	16	NA	NA
723	2003	1	4000	28	NA	NA
723	2003	1	4000	86	NA	NA
723	2003	1	4000	87	NA	NA
724	2003	1	1000	14	NA	NA
724	2003	1	1000	16	NA	NA
724	2003	1	1000	69	NA	NA
724	2003	1	4000	14	NA	NA
724	2003	1	4000	28	NA	NA
724	2003	1	4000	69	NA	NA
725	2003	1	1000	14	NA	NA
725	2003	1	1000	16	NA	NA
725	2003	1	1000	28	NA	NA
725	2003	1	1000	83	NA	NA
725	2003	1	2000	9	NA	NA
725	2003	1	2000	14	NA	NA
725	2003	1	2000	15	NA	NA
725	2003	1	2000	16	NA	NA
725	2003	1	2000	64	NA	NA
725	2003	1	2000	69	NA	NA
725	2003	1	2000	83	NA	NA
725	2003	1	3000	9	NA	NA
725	2003	1	3000	16	NA	NA
725	2003	1	3000	69	NA	NA
725	2003	1	3000	83	NA	NA
725	2003	1	4000	16	NA	NA
725	2003	1	4000	27	NA	NA
725	2003	1	4000	28	NA	NA
725	2003	1	4000	69	NA	NA
725	2003	1	4000	83	NA	NA
726	2003	1	2000	14	NA	NA
726	2003	1	2000	16	NA	NA
726	2003	1	2000	27	NA	NA
726	2003	1	2000	28	NA	NA
726	2003	1	2000	69	NA	NA
726	2003	1	2000	87	NA	NA
726	2003	1	3000	16	NA	NA
726	2003	1	3000	28	NA	NA
726	2003	1	3000	83	NA	NA
727	2003	1	4000	14	NA	NA
727	2003	1	4000	16	NA	NA
727	2003	1	4000	63	NA	NA
727	2003	1	4000	69	NA	NA
727	2003	1	4000	86	NA	NA
728	2003	1	3000	16	NA	NA
728	2003	1	3000	69	NA	NA
728	2003	1	3000	87	NA	NA
728	2003	1	4000	16	NA	NA
728	2003	1	4000	69	NA	NA
729	2003	1	3000	7	NA	NA
729	2003	1	3000	14	NA	NA
729	2003	1	3000	15	NA	NA
729	2003	1	3000	16	NA	NA
729	2003	1	3000	28	NA	NA
729	2003	1	3000	40	NA	NA
729	2003	1	3000	87	NA	NA
729	2003	1	4000	16	NA	NA
729	2003	1	4000	28	NA	NA
729	2003	1	4000	31	NA	NA
730	2003	1	4000	28	NA	NA
731	2003	1	4000	28	NA	NA
731	2003	1	4000	87	NA	NA
732	2003	1	1000	20	NA	NA
732	2003	1	3000	20	NA	NA
732	2003	1	3000	87	NA	NA
733	2003	1	3000	87	NA	NA
733	2003	1	3000	89	NA	NA
733	2003	1	4000	16	NA	NA
733	2003	1	4000	28	NA	NA
733	2003	1	4000	86	NA	NA
733	2003	1	4000	87	NA	NA
734	2003	1	4000	87	NA	NA
735	2003	1	1000	83	NA	NA
735	2003	1	3000	89	NA	NA
735	2003	1	4000	28	NA	NA
735	2003	1	4000	69	NA	NA
736	2003	1	4000	87	NA	NA
737	2003	1	1000	14	NA	NA
738	2003	1	1000	3	NA	NA
738	2003	1	1000	4	NA	NA
738	2003	1	1000	7	NA	NA
738	2003	1	1000	9	NA	NA
738	2003	1	1000	13	NA	NA
738	2003	1	1000	14	NA	NA
738	2003	1	1000	15	NA	NA
738	2003	1	1000	16	NA	NA
738	2003	1	1000	39	NA	NA
738	2003	1	1000	87	NA	NA
738	2003	1	2000	4	NA	NA
738	2003	1	2000	15	NA	NA
738	2003	1	2000	16	NA	NA
738	2003	1	3000	16	NA	NA
738	2003	1	3000	27	NA	NA
738	2003	1	3000	32	NA	NA
738	2003	1	3000	40	NA	NA
738	2003	1	3000	64	NA	NA
738	2003	1	3000	69	NA	NA
738	2003	1	4000	4	NA	NA
738	2003	1	4000	16	NA	NA
738	2003	1	4000	69	NA	NA
739	2003	1	1000	3	NA	NA
739	2003	1	1000	4	NA	NA
739	2003	1	1000	14	NA	NA
739	2003	1	1000	16	NA	NA
739	2003	1	1000	27	NA	NA
739	2003	1	1000	39	NA	NA
740	2003	1	1000	4	NA	NA
740	2003	1	1000	69	NA	NA
740	2003	1	3000	9	NA	NA
740	2003	1	3000	14	NA	NA
740	2003	1	3000	16	NA	NA
740	2003	1	3000	40	NA	NA
740	2003	1	3000	69	NA	NA
740	2003	1	4000	4	NA	NA
740	2003	1	4000	28	NA	NA
740	2003	1	4000	69	NA	NA
741	2003	1	3000	77	NA	NA
741	2003	1	4000	77	NA	NA
745	2003	1	1000	9	NA	NA
745	2003	1	1000	14	NA	NA
745	2003	1	1000	20	NA	NA
745	2003	1	1000	69	NA	NA
745	2003	1	3000	28	NA	NA
745	2003	1	3000	69	NA	NA
745	2003	1	4000	9	NA	NA
745	2003	1	4000	16	NA	NA
745	2003	1	4000	28	NA	NA
745	2003	1	4000	69	NA	NA
746	2003	1	1000	24	NA	NA
746	2003	1	3000	24	NA	NA
746	2003	1	4000	4	NA	NA
746	2003	1	4000	86	NA	NA
746	2003	1	4000	87	NA	NA
747	2003	1	1000	24	NA	NA
747	2003	1	2000	7	NA	NA
747	2003	1	2000	16	NA	NA
747	2003	1	2000	24	NA	NA
747	2003	1	2000	28	NA	NA
747	2003	1	2000	64	NA	NA
747	2003	1	2000	87	NA	NA
747	2003	1	3000	24	NA	NA
747	2003	1	4000	24	NA	NA
748	2003	1	3000	83	NA	NA
748	2003	1	4000	28	NA	NA
749	2003	1	3000	28	NA	NA
749	2003	1	3000	87	NA	NA
749	2003	1	4000	28	NA	NA
750	2003	1	1000	14	NA	NA
750	2003	1	2000	14	NA	NA
750	2003	1	3000	14	NA	NA
750	2003	1	3000	24	NA	NA
750	2003	1	3000	28	NA	NA
750	2003	1	3000	77	NA	NA
750	2003	1	4000	28	NA	NA
751	2003	1	1000	24	NA	NA
751	2003	1	3000	24	NA	NA
751	2003	1	4000	87	NA	NA
752	2003	1	1000	14	NA	NA
752	2003	1	3000	28	NA	NA
752	2003	1	4000	28	NA	NA
753	2003	1	4000	16	NA	NA
753	2003	1	4000	28	NA	NA
753	2003	1	4000	86	NA	NA
754	2003	1	3000	23	NA	NA
754	2003	1	3000	83	NA	NA
754	2003	1	4000	83	NA	NA
755	2003	1	1000	14	NA	NA
755	2003	1	1000	28	NA	NA
755	2003	1	3000	20	NA	NA
755	2003	1	4000	28	NA	NA
756	2003	1	3000	28	NA	NA
756	2003	1	3000	69	NA	NA
757	2003	1	3000	16	NA	NA
757	2003	1	3000	77	NA	NA
757	2003	1	3000	87	NA	NA
759	2003	1	4000	14	NA	NA
759	2003	1	4000	28	NA	NA
759	2003	1	4000	69	NA	NA
760	2003	1	2000	4	NA	NA
760	2003	1	2000	14	NA	NA
760	2003	1	2000	15	NA	NA
760	2003	1	2000	16	NA	NA
760	2003	1	2000	64	NA	NA
760	2003	1	3000	40	NA	NA
760	2003	1	3000	69	NA	NA
760	2003	1	3000	86	NA	NA
760	2003	1	4000	4	NA	NA
760	2003	1	4000	69	NA	NA
760	2003	1	4000	86	NA	NA
761	2003	1	1000	4	NA	NA
761	2003	1	1000	14	NA	NA
761	2003	1	1000	15	NA	NA
761	2003	1	1000	16	NA	NA
761	2003	1	1000	87	NA	NA
761	2003	1	4000	14	NA	NA
