plot_id	period	species	number_of_trees_ha	stem_number_ha	basal_area_alive_m2_ha	stems_per_tree	basal_area_dead_m2_ha	vol_alive_m3_ha	vol_dead_standing_m3_ha	vol_bole_alive_m3_ha	vol_bole_dead_m3_ha	vol_log_m3_ha	vol_deadw_m3_ha	year
200	1	26	190.985931710274	190.985931710274	17.71015625	1	1.49	151.924227684501	10.3164288449781	148.516216034139	10.0658494168484	3.75267461442803	14.0691034594062	1999
200	1	57	230.774667483248	230.774667483248	8.123125	1	0.538125	66.4907321892165	3.2698493420404	63.6555438221074	3.2698493420404	1.80780916759222	5.07765850963262	1999
200	1	101	7.95774715459477	7.95774715459477	1.050625	1	0.225625	9.27999399018137	1.61543463406675	9.06121052793099	1.57093939612988	0	1.61543463406675	1999
204	1	26	413.802852038928	413.802852038928	29.97625	1	1.455	247.975832879764	10.003010700685	243.516132613275	9.77335341911787	19.3087095268974	29.3117202275824	1999
204	1	57	15.9154943091895	15.9154943091895	0.2825	1	0	1.89242763642406	0	1.89242763642406	0	0	0	1999
205	1	26	509.295817894065	509.295817894065	29.375	1	2.103125	237.686450737083	12.8282349523121	233.049234747472	12.5327859321562	10.8332154269303	23.6614503792425	1999
205	1	57	183.02818455568	183.02818455568	8.856875	1	0.866875	75.6940850582973	5.58815782970929	71.9322104431419	5.58815782970929	0.758946261628012	6.34710409133731	1999
205	1	87	15.9154943091895	15.9154943091895	0.3625	1	0	2.24583947346579	0	2.09480071730325	0	0	0	1999
206	1	26	421.760599193523	421.760599193523	31.570625	1	1.881875	263.007663618108	11.8253246887287	257.874328542569	11.5574982446284	10.4615249728335	22.2868496615622	1999
206	1	57	55.7042300821634	55.7042300821634	1.4225	1	0.286875	10.8249933394675	1.6444316087998	10.5615352994968	1.6444316087998	0.329331365992904	1.97376297479271	1999
206	1	87	15.9154943091895	15.9154943091895	0.49625	1	0	3.73023698834921	0	3.36800340336515	0	0	0	1999
207	1	26	413.802852038928	413.802852038928	35.944375	1	2.605	303.208201167704	19.0152924241683	297.578261011408	18.6367576521051	7.64235776161671	26.657650185785	1999
207	1	39	7.95774715459477	7.95774715459477	0.0625	1	0	0.782052010370011	0	0.257135279791994	0	0	0	1999
207	1	57	39.7887357729738	39.7887357729738	1.246875	1	0	10.1421053473923	0	9.70780907094591	0	0	0	1999
207	1	87	15.9154943091895	15.9154943091895	0.36625	1	0.09	2.31109549442691	0.58261794411313	2.14538363228932	0.461299756174693	0	0.58261794411313	1999
207	1	101	7.95774715459477	7.95774715459477	1.1025	1	0	9.80193086740443	0	9.55612122201029	0	0	0	1999
209	1	26	63.6619772367581	63.6619772367581	3.876875	1	13.656875	31.3277806801932	98.6779934438407	30.7740287476451	96.5946219032257	26.3293921653028	125.007385609144	1999
209	1	57	0	0	0	NA	0.27875	0	1.59226382422485	0	1.59226382422485	0	1.59226382422485	1999
210	1	26	143.239448782706	143.239448782706	7.646875	1	6.399375	60.9784169233744	47.8206302849256	59.8271205881494	46.8758519596273	0.966142124292196	48.7867724092178	1999
210	1	57	0	0	0	NA	0.2025	0	1.49706767397879	0	1.49706767397879	0.404380879407888	1.90144855338667	1999
211	1	26	294.436644720006	294.436644720006	10.95375	1	8.771875	84.201905076185	62.6207801671525	82.4453922758695	61.2363058673271	6.52064168045219	69.1414218476047	1999
211	1	57	23.8732414637843	23.8732414637843	0.6075	1	0.09	4.49120302193636	0.499084712487427	4.49120302193636	0.499084712487427	0.116509376090422	0.615594088577849	1999
211	1	87	39.7887357729738	39.7887357729738	0.4875	1	0	3.1517622866087	0	2.56114987086148	0	0	0	1999
212	1	26	302.394391874601	302.394391874601	11.995625	1	5.18	91.8266103986884	34.0757069607424	90.0221491981515	33.375863221487	4.59232038995078	38.6680273506932	1999
212	1	57	0	0	0	NA	0.230625	0	1.43881261107856	0	1.43881261107856	0	1.43881261107856	1999
213	1	26	509.295817894065	509.295817894065	20.54125	1	0.933125	158.248049002001	5.26772274987489	155.0139688365	5.16779149458255	1.20106277804299	6.46878552791788	1999
213	1	57	23.8732414637843	23.8732414637843	0.256875	1	0.0625	1.39109422536212	0.273283644992242	1.39109422536212	0.273283644992242	0	0.273283644992242	1999
214	1	26	716.197243913529	716.197243913529	34.975	1	2.418125	275.083307119648	15.798277396572	269.963735094646	15.4502800181862	5.56730357133174	21.3655809679037	1999
214	1	57	23.8732414637843	23.8732414637843	0.463125	1	0	3.19117300902499	0	3.19117300902499	0	0	0	1999
215	1	26	509.295817894065	509.295817894065	32.054375	1	2.65	259.984066983112	17.1465257214548	255.542909189632	16.6934585329059	10.4145344758857	27.5610601973405	1999
215	1	57	31.8309886183791	31.8309886183791	0.4453125	1	0	2.7411228212038	0	2.7411228212038	0	0.298757701424951	0.298757701424951	1999
216	1	26	676.408508140555	676.408508140555	39.71375	1	3.535	320.295279178438	25.3629659088406	314.417855206761	24.7775585719649	20.7015778846075	46.0645437934481	1999
216	1	57	7.95774715459477	7.95774715459477	0.4225	1	0	3.67943026313162	0	3.49977222361498	0	0	0	1999
217	1	26	421.760599193523	421.760599193523	13.1075	1	0.0625	97.174492299225	0.250551307044429	95.1197405817844	0.250551307044429	0	0.250551307044429	1999
217	1	57	413.802852038928	413.802852038928	10.31125	1	0.78875	78.2079798006259	4.92036822916548	76.2359805440495	4.92036822916548	0	4.92036822916548	1999
218	1	26	748.028232531908	748.028232531908	37.43375	1	1.435625	294.776747101124	9.21396668162453	289.366114037936	8.98317020972506	13.2378635888643	22.4518302704889	1999
218	1	57	15.9154943091895	15.9154943091895	1.140625	1	0.3025	10.1718445558536	2.51283402665463	9.36908684171539	2.40956901901223	0	2.51283402665463	1999
219	1	26	485.422576430281	485.422576430281	15.38	1	0.15125	114.026000025068	0.704179170592409	111.830778404563	0.704179170592409	0.102543529834108	0.806722700426517	1999
219	1	57	318.309886183791	318.309886183791	8.71765625	1	0.27125	67.9699819013692	1.51092665720807	65.8089876393734	1.51092665720807	0	1.51092665720807	1999
219	1	87	31.8309886183791	31.8309886183791	0.34125	1	0	2.45381560125077	0	1.89124947901968	0	0	0	1999
220	1	26	374.014116265954	374.014116265954	26.110625	1	3.013125	215.149767858403	21.8320912430381	211.28186969562	21.3782767145774	10.564036671679	32.3961279147172	1999
220	1	57	15.9154943091895	15.9154943091895	0.6725	1	0	5.66354804720819	0	5.42978719033613	0	0	0	1999
220	1	87	23.8732414637843	23.8732414637843	0.78125	1	0	6.03396122741612	0	5.4235758814598	0	0	0	1999
220	1	101	55.7042300821634	55.7042300821634	6.81875	1	1.540625	60.0060313329684	13.211264931968	58.5372084166387	12.9320007104197	2.1247184902768	15.3359834222448	1999
221	1	3	7.95774715459477	7.95774715459477	0.075625	1	0	0.80846807764864	0	0.356368473846254	0	0	0	1999
221	1	26	501.33807073947	501.33807073947	20.858125	1	0.15125	164.603416569603	0.704179170592409	161.005506614972	0.704179170592409	0.48611490043273	1.19029407102514	1999
221	1	57	302.394391874601	302.394391874601	9.493125	1	0.690625	76.0548589679399	4.30273594193534	73.3354264395495	4.30273594193534	0	4.30273594193534	1999
221	1	87	7.95774715459477	7.95774715459477	0.600625	1	0	5.45670979446539	0	4.79852796658731	0	0	0	1999
223	1	26	628.662025212987	628.662025212987	36.75375	1	2.36875	295.565153929986	16.0642887643352	290.297773343207	15.7234199422863	16.7569942397993	32.8212830041345	1999
223	1	57	55.7042300821634	55.7042300821634	1.240625	1	0.105625	9.06911920471586	0.632589664079163	8.92559860825521	0.632589664079163	0	0.632589664079163	1999
224	1	3	7.95774715459477	7.95774715459477	0.25	1	0	1.95748863383648	0	1.81538196800015	0	0	0	1999
