ID,Value1,Value2,Value3,OrderField,Active
1,1,1,,,1
3,2 - 5,3,,,1
8,6 - 10,8,,,1
15,11 - 20,15,,,1
30,21 - 40,30,,,1
50,41 - 60,50,,,1
80,61 - 100,80,,,1
101,> 100,101,,,1
1001,> 1000,1001,,,1
