plottype,plot_id,year,period,decaystage,vol_dead_standing_m3_ha,vol_bole_dead_m3_ha,vol_log_m3_ha
CP,214,2000,1,12,16.282174278173553,15.93417689978777,4.731970894766768
CP,214,2000,1,13,0,0,0.7150274550818035
CP,214,2000,1,14,0,0,0.12030522148316368
CP,214,2000,1,16,0,0,0
CP,215,2000,1,12,16.67696426290104,16.251314867612162,2.1264691946508134
CP,215,2000,1,13,0,0,0.17854797290764277
CP,215,2000,1,16,0,0,0
CP,215,2000,1,,0.9145604736197233,0.8871426803596443,8.408275009752149
CP,216,2000,1,12,26.47559300773716,25.890185670861452,3.212431117849743
CP,216,2000,1,13,0,0,14.807457595383758
CP,216,2000,1,14,0,0,2.681689171374045
CP,216,2000,1,16,0,0,0
CP,217,2000,1,12,5.199521493934764,5.199521493934764,0
CP,217,2000,1,16,0,0,0
CP,218,2000,1,12,12.0656699192856,11.731608439743736,2.339307100047605
CP,218,2000,1,13,0,0,10.46078490234816
CP,218,2000,1,14,0,0,0.4377715864685673
CP,218,2000,1,16,0,0,0
CP,219,2000,1,12,2.1945891305698493,2.1945891305698493,0
CP,219,2000,1,14,0,0,0.10254352983410815
CP,219,2000,1,16,0,0,0
CP,220,2000,1,12,38.52829634296109,37.79521759295212,0.11608761549122845
CP,220,2000,1,13,0,0,10.548479275991793
CP,220,2000,1,14,0,0,2.182682720550871
CP,220,2000,1,16,0,0,0
CP,221,2000,1,12,5.014782298439697,5.014782298439697,0
CP,221,2000,1,13,0,0,0.2757996008839454
CP,221,2000,1,14,0,0,0.21031529954878508
CP,221,2000,1,16,0,0,0
CP,223,2000,1,12,17.303218553696908,16.962349731648082,2.480151266936778
CP,223,2000,1,13,0,0,13.717357643664439
CP,223,2000,1,14,0,0,0.5594853291980942
CP,223,2000,1,16,0,0,0
CP,224,2000,1,12,26.8332986908356,26.355206365114753,0
CP,224,2000,1,13,0,0,9.255448814083152
CP,224,2000,1,16,0,0,0
CP,225,2000,1,12,14.140336608787912,13.873722854204056,3.4196588115025452
CP,225,2000,1,13,0,0,1.9758290410143347
CP,225,2000,1,14,0,0,0.6462566041717955
CP,225,2000,1,16,0,0,0
CP,226,2000,1,12,13.471489221487841,13.319942169910131,2.3763583707993985
CP,226,2000,1,13,0,0,4.5639669368389635
CP,226,2000,1,14,0,0,1.00740304328877
CP,226,2000,1,16,0,0,0
CP,227,2000,1,12,20.903590654231145,20.502321762565096,0.4611753208502305
CP,227,2000,1,13,0,0,3.285180842337048
CP,227,2000,1,14,0,0,0.4819927874066504
CP,227,2000,1,16,0,0,0
CP,227,2000,1,,0,0,1.3683107499911062
CP,228,2000,1,12,31.444257359050678,30.47567174372562,0
CP,228,2000,1,13,0,0,9.130719085182035
CP,228,2000,1,14,0,0,1.191322495525764
CP,228,2000,1,16,0,0,0
CP,228,2000,1,,0,0,3.4053109933828107
CP,229,2000,1,12,4.366281647117416,4.313670649220979,0.16004621077320996
CP,229,2000,1,14,0,0,0.1008166987015611
CP,229,2000,1,16,0,0,0
CP,2001,2000,1,12,5.0326706262321235,4.503458848433496,0
CP,2001,2000,1,16,0,0,0
CP,2002,2000,1,13,47.70723069436604,36.52280193184869,0
CP,2002,2000,1,16,0,0,0
CP,2003,2000,1,11,0.4423611111111111,0.4423611111111111,0
CP,2003,2000,1,12,8.402777777777779,8.402777777777779,0
CP,2003,2000,1,13,6.190141323642684,5.475755458808063,0
CP,2003,2000,1,16,0,0,0
CP,2004,2000,1,16,0,0,0
CP,2005,2000,1,13,14.074506564264224,12.35624350049304,0
CP,2005,2000,1,16,0,0,0
CP,2006,2000,1,12,4.587558106553381,4.2545270092413485,0
CP,2006,2000,1,16,0,0,0
CP,2007,2000,1,12,18.333289791955,15.870367642418197,0
CP,2007,2000,1,16,0,0,0
CP,2008,2000,1,12,26.369855574270588,23.58495390561204,0
CP,2008,2000,1,16,0,0,0
CP,2009,2000,1,16,0,0,0
CP,2010,2000,1,13,4.01375,4.01375,0
CP,2010,2000,1,16,0,0,0
CP,2011,2000,1,12,12.054685389248752,9.998373034949934,0
CP,2011,2000,1,16,0,0,0
CP,2012,2000,1,13,2.054444444444444,2.054444444444444,0
CP,2012,2000,1,16,0,0,0
CP,2013,2000,1,16,0,0,0
CP,2016,2000,1,12,13.549444444444443,13.549444444444443,0
CP,2016,2000,1,13,14.410277777777779,14.410277777777779,0
CP,2016,2000,1,16,0,0,0
CP,2017,2000,1,16,0,0,0
CP,2018,2000,1,16,0,0,0
CP,2019,2000,1,16,0,0,0
CP,2020,2000,1,13,21.077714663585155,18.459781603513164,0
CP,2020,2000,1,16,0,0,0
CP,2021,2000,1,13,6.190141323642684,5.475755458808063,0
CP,2021,2000,1,16,0,0,0
CP,2022,2000,1,13,7.925773561821012,6.909786259741351,0
CP,2022,2000,1,16,0,0,0
CP,2023,2000,1,12,7.03035234526826,6.173239163906518,0
CP,2023,2000,1,13,7.03035234526826,6.173239163906518,0
CP,2023,2000,1,16,0,0,0
CP,2024,2000,1,16,0,0,0
CP,2025,2000,1,11,13.49594546402622,13.021057696433328,0
CP,2025,2000,1,16,0,0,0
CP,2026,2000,1,11,25.599579536521567,19.61248943419473,0
CP,2026,2000,1,12,7.446294766900821,7.293036920393945,0
CP,2026,2000,1,13,11.11986111111111,11.11986111111111,0
CP,2026,2000,1,16,0,0,0
CP,2027,2000,1,13,6.681729285421663,6.559185322780882,0
CP,2027,2000,1,16,0,0,0
CP,2028,2000,1,12,4.161866576387054,3.7617935041707056,0
CP,2028,2000,1,13,5.9637118321206275,5.866474737787126,0
CP,2028,2000,1,16,0,0,0
CP,2029,2000,1,12,6.328375920467951,5.673168751335331,0
CP,2029,2000,1,16,0,0,0
CP,2030,2000,1,12,17.824355134312636,14.718259878269272,0
CP,2030,2000,1,13,6.603366311557652,5.819596328408948,0
CP,2030,2000,1,16,0,0,0
CP,2031,2000,1,16,0,0,0
CP,2032,2000,1,12,37.34421091366173,32.12173698401448,0
CP,2032,2000,1,13,17.977401809173287,15.52458844653361,0
CP,2032,2000,1,16,0,0,0
CP,2033,2000,1,16,0,0,0
CP,2034,2000,1,16,0,0,0
CP,2035,2000,1,13,10.723555555555553,10.723555555555553,0
CP,2035,2000,1,16,0,0,0
CP,2036,2000,1,16,0,0,0
CP,2037,2000,1,13,4.398958212775543,1.7539803963097838,0
CP,2037,2000,1,16,0,0,0
CP,2038,2000,1,16,0,0,0
CP,2039,2000,1,16,0,0,0
CP,2040,2000,1,12,1.9399788775206475,0.550064537548499,0
CP,2040,2000,1,16,0,0,0
CP,2041,2000,1,12,1.7565439705836512,0.19336785917253402,0
CP,2041,2000,1,16,0,0,0
CP,2042,2000,1,16,0,0,0
CP,2043,2000,1,16,0,0,0
CP,2044,2000,1,16,0,0,0
CP,2048,2000,1,16,0,0,0
CP,2056,2000,1,16,0,0,0
CP,2057,2000,1,12,73.04214875836719,48.47612792106617,0
CP,2057,2000,1,14,6.136111111111111,6.136111111111111,0
CP,2057,2000,1,16,0,0,0
CP,2058,2000,1,16,0,0,0
CP,2059,2000,1,12,4.066892551233766,2.53663293748546,0
CP,2059,2000,1,13,4.815959328866332,3.074143995715736,0
CP,2059,2000,1,16,0,0,0
CP,2060,2000,1,16,0,0,0
CP,2061,2000,1,16,0,0,0
CP,2062,2000,1,16,0,0,0
CP,2063,2000,1,12,32,32,0
CP,2063,2000,1,16,0,0,0
CP,2064,2000,1,16,0,0,0
CP,2065,2000,1,16,0,0,0
CA,11000,2000,1,10,0.3932946061934619,0.3932946061934619,
CA,11000,2000,1,11,2.9443010036702266,2.0262890856055193,
CA,11000,2000,1,12,11.869595358231996,9.717667816429534,
CA,11000,2000,1,13,3.0048785940188933,2.597831363866622,
CA,11000,2000,1,15,1.0276355926113607,0.7467512869827138,
CA,11000,2000,1,16,0,0,
CA,31000,2001,1,11,0.20237769394983107,0.20237769394983107,0
CA,31000,2001,1,12,7.482598190706547,7.302244890114708,0.70043
CA,31000,2001,1,13,11.509829496791905,11.509829496791905,0.6849799999999999
CA,31000,2001,1,14,0.02,0.02,8.005289999999999
CA,31000,2001,1,15,0,0,7.852279999999999
CA,31000,2001,1,16,0,0,0
CA,31000,2001,1,,0,0,6.80533
CA,41000,2001,1,10,0,0,0.08007959183673469
CA,41000,2001,1,11,0.1714805029451108,0.1714805029451108,0.1944765306122449
CA,41000,2001,1,12,3.080212493746651,2.7461447002832866,0.19056530612244899
CA,41000,2001,1,13,1.7274313310392126,1.6546863454092442,1.3209683673469388
CA,41000,2001,1,14,0.035613534952980856,0.035613534952980856,0.09725816326530613
CA,41000,2001,1,15,0,0,0.2645326530612245
CA,41000,2001,1,16,0,0,0
CA,41000,2001,1,,13.92262226091276,12.328234678151437,2.524473469387755
CA,43000,2001,1,11,0,0,0.7358699999999999
CA,43000,2001,1,12,1.2524443093193955,1.2524443093193955,0.83885
CA,43000,2001,1,13,1.9210481379413262,1.9210481379413262,4.635009999999999
CA,43000,2001,1,14,0,0,2.68588
CA,43000,2001,1,15,0,0,6.56849
CA,43000,2001,1,16,0,0,0
CA,43000,2001,1,,0.01,0.01,2.2633799999999997
CA,51000,2001,1,11,2.7482064059303584,2.5232301265744717,0.04968979591836735
CA,51000,2001,1,12,3.3762807251932165,3.0642175429665985,8.999748979591837
CA,51000,2001,1,13,1.146636180504483,0.802450197393671,22.463082653061225
CA,51000,2001,1,14,0.018857570188512203,0.018857570188512203,9.600278571428571
CA,51000,2001,1,15,0,0,2.291411224489796
CA,51000,2001,1,16,0,0,0
CA,51000,2001,1,,0.04232838426497523,0.04232838426497523,4.190031632653061
CA,53000,2001,1,10,0.0740629723805152,0.0740629723805152,0
CA,53000,2001,1,11,0.5776431588980842,0.5776431588980842,0
CA,53000,2001,1,12,17.029661741664068,9.142182231667508,3.2830399999999997
CA,53000,2001,1,13,4.387383322231863,4.387383322231863,2.77474
CA,53000,2001,1,16,0,0,0
CA,53000,2001,1,,0.24907295364645674,0.24907295364645674,0
CP,101,2002,1,10,0,0,0.25831240238982744
CP,101,2002,1,12,0,0,0.6862427117229619
CP,101,2002,1,13,0,0,0.7839068653820072
CP,101,2002,1,16,0,0,0
CP,102,2002,1,10,0,0,3.3635530590423475
CP,102,2002,1,12,0,0,0.2280041925479449
CP,102,2002,1,13,0,0,0.876059542308055
CP,102,2002,1,16,0,0,0
CP,103,2002,1,11,0.4931886368344834,0.4931886368344834,0
CP,103,2002,1,12,4.039133383674018,2.4959323517667973,0
CP,103,2002,1,16,0,0,0
CP,104,2002,1,11,0,0,7.015540067111544
CP,104,2002,1,16,0,0,0
CP,105,2002,1,12,0,0,1.2427053741716065
CP,105,2002,1,16,0,0,0
CP,106,2002,1,10,0,0,1.685794700615284
CP,106,2002,1,11,0.7279416535293324,0.5505107449047031,0
CP,106,2002,1,12,3.4754293094438933,2.278558729642815,0
CP,106,2002,1,16,0,0,0
CP,107,2002,1,11,0.7279416535293324,0.5505107449047031,2.7822936634848174
CP,107,2002,1,12,4.039133383674018,2.4959323517667973,0
CP,107,2002,1,13,0,0,3.7925542257086313
CP,107,2002,1,16,0,0,0
CP,108,2002,1,11,0,0,2.6651084683490067
CP,108,2002,1,12,0.37808641975308643,0.37808641975308643,0.3504847280742819
CP,108,2002,1,13,0,0,0.2401274764846979
CP,108,2002,1,16,0,0,0
CP,109,2002,1,11,1.0942309585316954,1.0942309585316954,0
CP,109,2002,1,12,0.7279416535293324,0.5505107449047031,0
CP,109,2002,1,13,0,0,0.6399109394006546
CP,109,2002,1,14,0,0,9.33737490172142
CP,109,2002,1,16,0,0,0
CP,110,2002,1,10,0,0,1.373359793195009
CP,110,2002,1,11,0,0,0.7150183184091446
CP,110,2002,1,12,5.536242028704005,5.391374136731553,3.2372213668683543
CP,110,2002,1,13,0,0,0.9424232238256942
CP,110,2002,1,16,0,0,0
CP,111,2002,1,16,0,0,0
CP,112,2002,1,10,0,0,1.4717411265358877
CP,112,2002,1,12,0.7172067901234569,0.7172067901234569,0.7952736721201135
CP,112,2002,1,16,0,0,0
CP,113,2002,1,12,99.69743741503682,74.05410949655023,0.22700210586921818
CP,113,2002,1,13,0,0,4.291917596228258
CP,113,2002,1,16,0,0,0
CP,114,2002,1,16,0,0,0
CP,115,2002,1,12,0.33333333333333337,0.33333333333333337,0.6128938965918452
CP,115,2002,1,13,2.9775060962775988,1.825496769406421,2.229760752717454
CP,115,2002,1,14,0,0,1.2469102084705777
CP,115,2002,1,16,0,0,0
CP,116,2002,1,10,0,0,1.8458829597314836
CP,116,2002,1,11,0.7976710866833298,0.7976710866833298,0.6601098630424408
CP,116,2002,1,13,6.593200987811055,6.280856612490083,0.6053291246053786
CP,116,2002,1,16,0,0,0
CP,117,2002,1,12,0.6910892948842021,0.48125838889605016,0
CP,117,2002,1,16,0,0,0
CP,118,2002,1,12,0.1368602691561975,0.1368602691561975,0.13237368538396285
CP,118,2002,1,13,0,0,0.5649902235970253
CP,118,2002,1,16,0,0,0
CP,119,2002,1,11,0,0,1.6444340641697974
CP,119,2002,1,12,2.2009674879214445,2.1277388596860214,4.393904476736712
CP,119,2002,1,16,0,0,0
CP,119,2002,1,,0.5351851851851852,0.5351851851851852,0
CP,120,2002,1,12,0.22222222222222224,0.22222222222222224,0.055252308638816014
CP,120,2002,1,13,0,0,0.4720417719555178
CP,120,2002,1,16,0,0,0
CP,121,2002,1,12,1.2652499920037783,1.1678166357762032,0.4632293038102443
CP,121,2002,1,13,0,0,0.19997523868120556
CP,121,2002,1,16,0,0,0
CP,122,2002,1,10,0,0,0.3638950056866545
CP,122,2002,1,11,0.0541962076607326,0.0541962076607326,0
CP,122,2002,1,12,0,0,0.1003265604231133
CP,122,2002,1,16,0,0,0
CP,123,2002,1,10,0,0,0.8061197867604499
CP,123,2002,1,12,0.03929751681281367,0.03929751681281367,0
CP,123,2002,1,16,0,0,0
CP,124,2002,1,12,0.03929751681281367,0.03929751681281367,2.1580624332924754
CP,124,2002,1,16,0,0,0
CP,125,2002,1,13,0,0,0.3125527999707135
CP,125,2002,1,16,0,0,0
CP,126,2002,1,11,2.0826226332498305,0.5194465218387134,0
CP,126,2002,1,12,1.979573806413257,0.03929751681281367,0
CP,126,2002,1,13,0,0,0.24941151483172513
CP,126,2002,1,16,0,0,0
CP,127,2002,1,10,0,0,1.4720555066703904
CP,127,2002,1,11,0,0,0.3159323864166155
CP,127,2002,1,13,0,0,1.8538014093692656
CP,127,2002,1,16,0,0,0
CP,127,2002,1,,0.6482455664430447,0.6482455664430447,0
CP,128,2002,1,11,0.1368602691561975,0.1368602691561975,0
CP,128,2002,1,12,2.5156637526243744,2.5156637526243744,1.0681851020059012
CP,128,2002,1,16,0,0,0
CP,129,2002,1,12,0,0,0.5234723970842876
CP,129,2002,1,16,0,0,0
CP,130,2002,1,16,0,0,0
CP,131,2002,1,12,2.487553962249935,2.487553962249935,0
CP,131,2002,1,13,0,0,0.9711791817534706
CP,131,2002,1,16,0,0,0
CP,132,2002,1,11,0,0,0.21642124946736807
CP,132,2002,1,12,0,0,0.4326361869714689
CP,132,2002,1,14,0,0,0.0894411482659639
CP,132,2002,1,16,0,0,0
CP,133,2002,1,16,0,0,0
CP,134,2002,1,16,0,0,0
CP,135,2002,1,11,1.9200692009352192,0.17291682147140097,0.935025466285682
CP,135,2002,1,12,2.0826226332498305,0.5194465218387134,0
CP,135,2002,1,13,1.25,1.25,0
CP,135,2002,1,14,0,0,0.5994050239458468
CP,135,2002,1,16,0,0,0
CP,136,2002,1,12,1.4558833070586648,1.1010214898094062,0
CP,136,2002,1,13,0,0,1.172745969865595
CP,136,2002,1,16,0,0,0
CP,137,2002,1,12,0.03929751681281367,0.03929751681281367,0
CP,137,2002,1,16,0,0,0
CP,138,2002,1,12,0.18314798402976462,0.18314798402976462,0.25861695814512675
CP,138,2002,1,13,0,0,1.0321591034677542
CP,138,2002,1,16,0,0,0
CP,139,2002,1,10,0,0,2.1292475290894797
CP,139,2002,1,11,0,0,1.6024348430761028
CP,139,2002,1,12,0,0,4.498033071911466
CP,139,2002,1,13,1.3727356690914698,1.3727356690914698,0
CP,139,2002,1,16,0,0,0
CP,139,2002,1,,0,0,0.8201391758834212
CP,140,2002,1,10,0,0,3.864449032717674
CP,140,2002,1,12,0.2224455008425783,0.2224455008425783,0.8482761979213959
CP,140,2002,1,13,0.2777777777777778,0.2777777777777778,1.9703971417528836
CP,140,2002,1,16,0,0,0
CP,141,2002,1,12,10.598407680245925,8.49920387360848,0
CP,141,2002,1,16,0,0,0
CP,142,2002,1,16,0,0,0
CP,143,2002,1,11,3.959147612826514,0.07859503362562734,0
CP,143,2002,1,12,4.030352883891686,0.3429242148274245,0.4304944723051705
CP,143,2002,1,16,0,0,0
CP,144,2002,1,12,0.21111111111111114,0.21111111111111114,0.14267945916812322
CP,144,2002,1,16,0,0,0
CP,145,2002,1,11,0,0,2.7722531479391437
CP,145,2002,1,16,0,0,0
CP,146,2002,1,12,20.727700407120384,17.755737916234363,0
CP,146,2002,1,16,0,0,0
CP,147,2002,1,13,0,0,0.3119829859769277
CP,147,2002,1,16,0,0,0
CP,148,2002,1,16,0,0,0
CP,401,2002,1,10,0,0,5.341151470751179
CP,401,2002,1,12,1.3484270013464779,0.7028015787430815,0.2797491978112173
CP,401,2002,1,13,0,0,1.2852842336382901
CP,401,2002,1,16,0,0,0
CP,402,2002,1,11,3.7796949283081056,3.081136163859251,0
CP,402,2002,1,12,7.843017555311118,4.336333759315505,2.3526047902743095
CP,402,2002,1,16,0,0,0
CP,403,2002,1,11,0.3552683931087683,0.3552683931087683,0
CP,403,2002,1,16,0,0,0
CP,404,2002,1,11,0.555981028648032,0.555981028648032,1.508553075410291
CP,404,2002,1,12,0.6805555555555556,0.6805555555555556,0.5913293842408137
CP,404,2002,1,16,0,0,0
CP,405,2002,1,11,0,0,0.852097881431442
CP,405,2002,1,12,0,0,0.9902483017868884
CP,405,2002,1,14,0,0,0.3183983055966195
CP,405,2002,1,16,0,0,0
CP,406,2002,1,12,0,0,4.441582189009859
CP,406,2002,1,13,0,0,2.982769945505386
CP,406,2002,1,16,0,0,0
CP,407,2002,1,11,2.2123318155001863,0.46517943603636813,0
CP,407,2002,1,12,1.979573806413257,0.03929751681281367,0
CP,407,2002,1,16,0,0,0
CP,408,2002,1,16,0,0,0
CP,409,2002,1,12,1.9314322761462466,1.9314322761462466,0
CP,409,2002,1,16,0,0,0
CP,410,2002,1,12,10.269503743233441,2.9541501910883095,0
CP,410,2002,1,16,0,0,0
CP,411,2002,1,10,0.6944444444444445,0.6944444444444445,2.2042664886851413
CP,411,2002,1,12,0.03929751681281367,0.03929751681281367,0
CP,411,2002,1,16,0,0,0
CP,412,2002,1,11,0.03929751681281367,0.03929751681281367,0
CP,412,2002,1,12,0.03929751681281367,0.03929751681281367,0
CP,412,2002,1,16,0,0,0
CP,413,2002,1,10,0,0,29.59304415778535
CP,413,2002,1,11,0.22104841229124428,0.22104841229124428,0
CP,413,2002,1,13,0,0,1.876043803885318
CP,413,2002,1,16,0,0,0
CP,414,2002,1,10,0.03929751681281367,0.03929751681281367,0
CP,414,2002,1,12,0,0,0.11286246828640085
CP,414,2002,1,14,0,0,5.511830410648432
CP,414,2002,1,15,0,0,57.01084304305182
CP,414,2002,1,16,0,0,0
CP,414,2002,1,,0,0,1.3578274496747442
CP,415,2002,1,12,0.3553498194522376,0.3553498194522376,0
CP,415,2002,1,15,0,0,0.9820842426690264
CP,415,2002,1,16,0,0,0
CP,416,2002,1,10,0,0,0.4715014310993416
CP,416,2002,1,12,30.343364197530867,30.343364197530867,1.205431679474653
CP,416,2002,1,13,0,0,5.421357702566132
CP,416,2002,1,16,0,0,0
CP,417,2002,1,11,0.03929751681281367,0.03929751681281367,0
CP,417,2002,1,13,0,0,0.21416164225063128
CP,417,2002,1,16,0,0,0
CP,418,2002,1,12,4.344837964992024,4.222190356768771,0.8654885102854082
CP,418,2002,1,13,0,0,0.23133465709783085
CP,418,2002,1,16,0,0,0
CP,419,2002,1,10,0,0,14.318276211470332
CP,419,2002,1,11,15.028273065214746,13.677834036354195,0
CP,419,2002,1,12,2.329626096488477,0.18864510919729305,0
CP,419,2002,1,13,10.21735133230488,1.369477062674307,0
CP,419,2002,1,16,0,0,0
CP,420,2002,1,12,0,0,0.37101768060897705
CP,420,2002,1,16,0,0,0
CP,421,2002,1,10,0,0,0.6495191822613875
CP,421,2002,1,13,22.74079095001002,18.752715247596758,0.6421901953757977
CP,421,2002,1,14,0,0,2.784789055802431
CP,421,2002,1,16,0,0,0
CP,422,2002,1,12,0,0,4.551310680330437
CP,422,2002,1,14,0,0,1.749800531124154
CP,422,2002,1,16,0,0,0
CP,423,2002,1,10,4.839506172839506,4.839506172839506,80.86527082066199
CP,423,2002,1,12,0.11932668179583904,0.11932668179583904,0
CP,423,2002,1,13,0,0,0.9436414468468913
CP,423,2002,1,14,0,0,0.26214391027907674
CP,423,2002,1,16,0,0,0
CP,425,2002,1,11,1.8242738015849909,1.8242738015849909,0
CP,425,2002,1,12,2.224863074623951,2.224863074623951,0
CP,425,2002,1,16,0,0,0
CP,427,2002,1,10,0,0,4.964897396026895
CP,427,2002,1,13,2.4586215323502754,2.333408560585179,0.26750802132402585
CP,427,2002,1,16,0,0,0
CP,428,2002,1,10,2.2630749301053474,0.9552838975819687,15.07774002139477
CP,428,2002,1,12,0,0,0.41989396714491406
CP,428,2002,1,13,0.7574286121824303,0.5199074745235,3.9666716983270054
CP,428,2002,1,16,0,0,0
CP,429,2002,1,10,0,0,0.14473275442159275
CP,429,2002,1,13,0,0,0.5057786901393183
CP,429,2002,1,16,0,0,0
CP,430,2002,1,11,19.751014040606922,14.801657626166278,0
CP,430,2002,1,16,0,0,0
CP,431,2002,1,11,0.4540656061434891,0.4540656061434891,0
CP,431,2002,1,12,0.5475130874975416,0.5475130874975416,0.06388793795843183
CP,431,2002,1,13,0,0,6.235926455441336
CP,431,2002,1,16,0,0,0
CP,432,2002,1,12,0,0,38.057434547889315
CP,432,2002,1,16,0,0,0
CP,433,2002,1,10,0,0,0.14427100859904218
CP,433,2002,1,12,0,0,0.8871709151868781
CP,433,2002,1,13,0,0,25.580482784200182
CP,433,2002,1,14,0,0,0.5180002178681034
CP,433,2002,1,16,0,0,0
CP,434,2002,1,11,50.00641781025264,49.2061564109805,0
CP,434,2002,1,12,30.848004313500983,30.541491138242954,10.763413016204007
CP,434,2002,1,16,0,0,0
CP,435,2002,1,10,0,0,5.053866974091105
CP,435,2002,1,12,0.1493475923844794,0.1493475923844794,0.49672061251396477
CP,435,2002,1,13,0,0,0.2533609152714129
CP,435,2002,1,16,0,0,0
CP,436,2002,1,11,56.094661854965835,54.83192997434936,0
CP,436,2002,1,12,51.99984311512878,51.00082608290732,0
CP,436,2002,1,13,0,0,9.751354592586004
CP,436,2002,1,16,0,0,0
CP,437,2002,1,11,55.601642902431095,50.86864172430745,3.762874776135754
CP,437,2002,1,12,0,0,20.241492676873705
CP,437,2002,1,13,4.839506172839506,4.839506172839506,14.541299443762252
CP,437,2002,1,14,0,0,1.6323697265082637
CP,437,2002,1,16,0,0,0
CP,438,2002,1,10,58.210444927611,56.165563634341865,0
CP,438,2002,1,16,0,0,0
CP,439,2002,1,16,0,0,0
CP,440,2002,1,11,49.902900919809376,49.169442650105275,0
CP,440,2002,1,12,0,0,6.9168640023945684
CP,440,2002,1,16,0,0,0
CP,441,2002,1,10,28.538689710211273,27.582627002501837,0
CP,441,2002,1,11,26.813824380055916,25.980637875660026,0.6430547407456797
CP,441,2002,1,12,0,0,10.953102129859458
CP,441,2002,1,15,0,0,2.4463981385272926
CP,441,2002,1,16,0,0,0
CP,442,2002,1,11,22.483834888491806,21.934415277966675,13.485925332237331
CP,442,2002,1,12,2.452932098765432,2.452932098765432,0
CP,442,2002,1,16,0,0,0
CP,443,2002,1,10,0,0,13.898952058319205
CP,443,2002,1,11,0.03929751681281367,0.03929751681281367,0
CP,443,2002,1,12,0.11932668179583904,0.11932668179583904,0
CP,443,2002,1,14,0,0,2.698678372086353
CP,443,2002,1,16,0,0,0
CP,444,2002,1,12,4.423611111111112,4.423611111111112,33.72378298880585
CP,444,2002,1,13,0,0,12.515905427229837
CP,444,2002,1,16,0,0,0
CP,445,2002,1,12,0.1400462962962963,0.1400462962962963,23.231365648543004
CP,445,2002,1,16,0,0,0
CP,446,2002,1,12,27.255706293561257,22.349670549889435,2.2885694866278294
CP,446,2002,1,16,0,0,0
CP,447,2002,1,10,0,0,5.006739427053338
CP,447,2002,1,11,1.8631683595340918,1.8631683595340918,0
CP,447,2002,1,12,0.32600308641975306,0.32600308641975306,0
CP,447,2002,1,13,0.3454317760720729,0.3454317760720729,0
CP,447,2002,1,14,0.764176457703993,0.764176457703993,0
CP,447,2002,1,16,0,0,0
CP,448,2002,1,10,0,0,1.440784507666594
CP,448,2002,1,11,16.942496876279254,16.942496876279254,0
CP,448,2002,1,16,0,0,0
CP,449,2002,1,11,13.160958516816548,13.160958516816548,0
CP,449,2002,1,13,28.71084104938272,28.71084104938272,1.898207603367745
CP,449,2002,1,16,0,0,0
CP,450,2002,1,10,37.97600388064929,36.27085782636477,0
CP,450,2002,1,12,0.7074442607165496,0.7074442607165496,0.38346516905943573
CP,450,2002,1,13,1.7362654320987656,1.7362654320987656,64.36003867666255
CP,450,2002,1,16,0,0,0
CP,451,2002,1,12,0,0,14.701289459086423
CP,451,2002,1,13,21.970366523055425,21.451927696597227,2.4133489268877164
CP,451,2002,1,16,0,0,0
CP,452,2002,1,11,0.9388503086419753,0.9388503086419753,0
