plot_id,XY_co,XLambert72,YLambert72,Z_m_TAW,LatLon_co,XLon_wgs84,YLat_wgs84,Provincie,Gemeente,Deelgemeen,IFBL_kwa_1,UTM1,Topokaart,survey_Y1,survey_Y2,survey_Y3,survey_Y4,survey_Y5
126,Belge_Lambert_1972 - EPSG:31370,171876.396,165258.07,85.19,GCS_WGS_1984 - EPSG:4326,4.679057,50.797371,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-12,FS1828,32/6,2002,2012,0,0,0
127,Belge_Lambert_1972 - EPSG:31370,171881.6,165357.906,86.29,GCS_WGS_1984 - EPSG:4326,4.679137,50.798268,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-12,FS1828,32/6,2002,2012,0,0,0
128,Belge_Lambert_1972 - EPSG:31370,171884.28,165449.346,81.74,GCS_WGS_1984 - EPSG:4326,4.67918,50.79909,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-12,FS1828,32/6,2002,2012,0,0,0
129,Belge_Lambert_1972 - EPSG:31370,171923.683,165205.421,84.89,GCS_WGS_1984 - EPSG:4326,4.679725,50.796895,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-12,FS1828,32/6,2002,2012,0,0,0
130,Belge_Lambert_1972 - EPSG:31370,171928.977,165305.295,86.55,GCS_WGS_1984 - EPSG:4326,4.679806,50.797793,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-12,FS1828,32/6,2002,2012,0,0,0
131,Belge_Lambert_1972 - EPSG:31370,171934.135,165399.609,85.68,GCS_WGS_1984 - EPSG:4326,4.679884,50.798641,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-12,FS1828,32/6,2002,2012,0,0,0
132,Belge_Lambert_1972 - EPSG:31370,171934.067,165499.443,78.67,GCS_WGS_1984 - EPSG:4326,4.679889,50.799538,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-12,FS1828,32/6,2002,2012,0,0,0
133,Belge_Lambert_1972 - EPSG:31370,171971.022,165152.927,82.63,GCS_WGS_1984 - EPSG:4326,4.680393,50.796422,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-14,FS1828,32/6,2002,2012,0,0,0
134,Belge_Lambert_1972 - EPSG:31370,171976.37,165252.603,82.85,GCS_WGS_1984 - EPSG:4326,4.680475,50.797318,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-12,FS1828,32/6,2002,2012,0,0,0
135,Belge_Lambert_1972 - EPSG:31370,171981.537,165352.48,87.05,GCS_WGS_1984 - EPSG:4326,4.680554,50.798215,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-12,FS1828,32/6,2002,2012,0,0,0
136,Belge_Lambert_1972 - EPSG:31370,171984.167,165449.672,82.35,GCS_WGS_1984 - EPSG:4326,4.680597,50.799089,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-12,FS1828,32/6,2002,2012,0,0,0
137,Belge_Lambert_1972 - EPSG:31370,171983.828,165550.3,75.09,GCS_WGS_1984 - EPSG:4326,4.680598,50.799994,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-12,FS1828,32/6,2002,2012,0,0,0
138,Belge_Lambert_1972 - EPSG:31370,171589.637,165470.976,73.89,GCS_WGS_1984 - EPSG:4326,4.675002,50.799295,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-12,FS1828,32/6,2002,2012,0,0,0
139,Belge_Lambert_1972 - EPSG:31370,171589.455,165570.91,68.6,GCS_WGS_1984 - EPSG:4326,4.675005,50.800194,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-12,FS1828,32/6,2002,2012,0,0,0
140,Belge_Lambert_1972 - EPSG:31370,171589.747,165670.788,63.31,GCS_WGS_1984 - EPSG:4326,4.675015,50.801091,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-12,FS1829,32/6,2002,2012,0,0,0
141,Belge_Lambert_1972 - EPSG:31370,172023.556,165200.173,84.79,GCS_WGS_1984 - EPSG:4326,4.681141,50.796845,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-21,FS1828,32/6,2002,2012,0,0,0
142,Belge_Lambert_1972 - EPSG:31370,172028.858,165299.917,86.97,GCS_WGS_1984 - EPSG:4326,4.681222,50.797741,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-21,FS1828,32/6,2002,2012,0,0,0
143,Belge_Lambert_1972 - EPSG:31370,172034.16,165399.751,84.65,GCS_WGS_1984 - EPSG:4326,4.681303,50.798638,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-21,FS1828,32/6,2002,2012,0,0,0
144,Belge_Lambert_1972 - EPSG:31370,172034.083,165499.642,78.99,GCS_WGS_1984 - EPSG:4326,4.681308,50.799536,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-21,FS1828,32/6,2002,2012,0,0,0
145,Belge_Lambert_1972 - EPSG:31370,172076.308,165247.49,86.94,GCS_WGS_1984 - EPSG:4326,4.681892,50.797268,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-21,FS1828,32/6,2002,2012,0,0,0
146,Belge_Lambert_1972 - EPSG:31370,172081.435,165347.26,86.6,GCS_WGS_1984 - EPSG:4326,4.681971,50.798165,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-21,FS1828,32/6,2002,2012,0,0,0
147,Belge_Lambert_1972 - EPSG:31370,172084.392,165449.451,81.43,GCS_WGS_1984 - EPSG:4326,4.682019,50.799083,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-21,FS1828,32/6,2002,2012,0,0,0
148,Belge_Lambert_1972 - EPSG:31370,172083.962,165549.749,80.26,GCS_WGS_1984 - EPSG:4326,4.682019,50.799985,Vlaams-Brabant,Oud-Heverlee,Haasrode,e5-43-21,FS1828,32/6,2002,2012,0,0,0
200,Belge_Lambert_1972 - EPSG:31370,155370.03,228950.862,24.51,GCS_WGS_1984 - EPSG:4326,4.44587,51.37028,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0091,7/4,2001,2012,2021,0,0
201,Belge_Lambert_1972 - EPSG:31370,155325.195,228927.629,24.28,GCS_WGS_1984 - EPSG:4326,4.445226,51.370071,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0091,7/4,2001,2012,2021,0,0
202,Belge_Lambert_1972 - EPSG:31370,155437.006,228928.745,24.8,GCS_WGS_1984 - EPSG:4326,4.446831,51.37008,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0091,7/4,2001,2012,2021,0,0
203,Belge_Lambert_1972 - EPSG:31370,155349.187,228883.456,24.9,GCS_WGS_1984 - EPSG:4326,4.44557,51.369674,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0091,7/4,2001,2012,2021,0,0
204,Belge_Lambert_1972 - EPSG:31370,155572.099,228887.889,25.44,GCS_WGS_1984 - EPSG:4326,4.44877,51.369712,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0091,7/4,2001,2012,2021,0,0
205,Belge_Lambert_1972 - EPSG:31370,155527.794,228864.614,24.96,GCS_WGS_1984 - EPSG:4326,4.448134,51.369503,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0091,7/4,2001,2012,2021,0,0
206,Belge_Lambert_1972 - EPSG:31370,155595.134,228843.15,25.23,GCS_WGS_1984 - EPSG:4326,4.4491,51.36931,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0091,7/4,2001,2012,2021,0,0
207,Belge_Lambert_1972 - EPSG:31370,155504.604,228908.832,25.23,GCS_WGS_1984 - EPSG:4326,4.447802,51.369901,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0091,7/4,2001,2012,2021,0,0
208,Belge_Lambert_1972 - EPSG:31370,155412.499,228860.539,24.49,GCS_WGS_1984 - EPSG:4326,4.446478,51.369468,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0091,7/4,2001,2012,2021,0,0
209,Belge_Lambert_1972 - EPSG:31370,155787.847,229228.166,24.99,GCS_WGS_1984 - EPSG:4326,4.451874,51.372768,Antwerpen,Kalmthout,Kalmthout,b4-37-12,FS0192,7/4,2001,2012,2021,0,0
210,Belge_Lambert_1972 - EPSG:31370,155743.309,229204.417,24.87,GCS_WGS_1984 - EPSG:4326,4.451234,51.372555,Antwerpen,Kalmthout,Kalmthout,b4-37-12,FS0192,7/4,2001,2012,2021,0,0
211,Belge_Lambert_1972 - EPSG:31370,155811.277,229183.659,25.02,GCS_WGS_1984 - EPSG:4326,4.45221,51.372368,Antwerpen,Kalmthout,Kalmthout,b4-37-12,FS0192,7/4,2001,2012,2021,0,0
212,Belge_Lambert_1972 - EPSG:31370,155766.532,229160.441,25.08,GCS_WGS_1984 - EPSG:4326,4.451567,51.37216,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0192,7/4,2001,2012,2021,0,0
213,Belge_Lambert_1972 - EPSG:31370,155811.933,229128.001,24.93,GCS_WGS_1984 - EPSG:4326,4.452218,51.371868,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0192,7/4,2001,2012,2021,0,0
214,Belge_Lambert_1972 - EPSG:31370,155745.816,229092.759,25.21,GCS_WGS_1984 - EPSG:4326,4.451268,51.371552,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0192,7/4,2001,2012,2021,0,0
215,Belge_Lambert_1972 - EPSG:31370,155699.124,229180.982,25.04,GCS_WGS_1984 - EPSG:4326,4.450599,51.372345,Antwerpen,Kalmthout,Kalmthout,b4-37-12,FS0092,7/4,2001,2012,2021,0,0
216,Belge_Lambert_1972 - EPSG:31370,155654.927,229157.39,24.9,GCS_WGS_1984 - EPSG:4326,4.449964,51.372133,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0092,7/4,2001,2012,2021,0,0
217,Belge_Lambert_1972 - EPSG:31370,155566.69,229111.19,24.55,GCS_WGS_1984 - EPSG:4326,4.448696,51.371719,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0092,7/4,2001,2012,2021,0,0
218,Belge_Lambert_1972 - EPSG:31370,155678.296,229113.453,25.21,GCS_WGS_1984 - EPSG:4326,4.450299,51.371738,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0092,7/4,2001,2012,2021,0,0
219,Belge_Lambert_1972 - EPSG:31370,155589.854,229066.902,24.76,GCS_WGS_1984 - EPSG:4326,4.449028,51.371321,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0092,7/4,2001,2012,2021,0,0
220,Belge_Lambert_1972 - EPSG:31370,155701.728,229069.331,25.44,GCS_WGS_1984 - EPSG:4326,4.450635,51.371341,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0092,7/4,2001,2012,2021,0,0
221,Belge_Lambert_1972 - EPSG:31370,155612.92,229022.696,25.1,GCS_WGS_1984 - EPSG:4326,4.449359,51.370923,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0092,7/4,2001,2012,2021,0,0
222,Belge_Lambert_1972 - EPSG:31370,155681.17,229001.682,25.34,GCS_WGS_1984 - EPSG:4326,4.450338,51.370734,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0092,7/4,2001,2012,2021,0,0
223,Belge_Lambert_1972 - EPSG:31370,155524.31,229089.32,24.42,GCS_WGS_1984 - EPSG:4326,4.448087,51.371523,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0092,7/4,2001,2012,2021,0,0
224,Belge_Lambert_1972 - EPSG:31370,155479.068,229065.038,24.64,GCS_WGS_1984 - EPSG:4326,4.447437,51.371305,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0092,7/4,2001,2012,2021,0,0
225,Belge_Lambert_1972 - EPSG:31370,155434.901,229041.667,24.4,GCS_WGS_1984 - EPSG:4326,4.446803,51.371095,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0092,7/4,2001,2012,2021,0,0
226,Belge_Lambert_1972 - EPSG:31370,155346.602,228995.058,24.48,GCS_WGS_1984 - EPSG:4326,4.445534,51.370677,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0092,7/4,2001,2012,2021,0,0
227,Belge_Lambert_1972 - EPSG:31370,155502.403,229020.804,24.9,GCS_WGS_1984 - EPSG:4326,4.447772,51.370907,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0092,7/4,2001,2012,2021,0,0
228,Belge_Lambert_1972 - EPSG:31370,155458.094,228997.488,24.57,GCS_WGS_1984 - EPSG:4326,4.447135,51.370698,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0092,7/4,2001,2012,2021,0,0
229,Belge_Lambert_1972 - EPSG:31370,155636.138,228978.416,25.47,GCS_WGS_1984 - EPSG:4326,4.449691,51.370525,Antwerpen,Kalmthout,Kalmthout,b4-37-14,FS0092,7/4,2001,2012,2021,0,0
400,Belge_Lambert_1972 - EPSG:31370,57184.4,195618.417,20.99,GCS_WGS_1984 - EPSG:4326,3.044665,51.06327,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-42,ES0356,20/3,2002,2012,0,0,0
401,Belge_Lambert_1972 - EPSG:31370,57135.514,195567.059,20.37,GCS_WGS_1984 - EPSG:4326,3.043981,51.0628,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-42,ES0356,20/3,2002,2012,0,0,0
402,Belge_Lambert_1972 - EPSG:31370,57186.082,195518.916,19.37,GCS_WGS_1984 - EPSG:4326,3.044715,51.062376,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-42,ES0356,20/3,2002,2012,0,0,0
403,Belge_Lambert_1972 - EPSG:31370,57133.273,195667.288,22.33,GCS_WGS_1984 - EPSG:4326,3.043924,51.063701,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-42,ES0356,20/3,2002,2012,0,0,0
404,Belge_Lambert_1972 - EPSG:31370,57084.535,195616.13,21.25,GCS_WGS_1984 - EPSG:4326,3.043242,51.063233,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-42,ES0356,20/3,2002,2012,0,0,0
405,Belge_Lambert_1972 - EPSG:31370,57082.862,195716.087,21.17,GCS_WGS_1984 - EPSG:4326,3.043192,51.064131,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-42,ES0356,20/3,2002,2012,0,0,0
406,Belge_Lambert_1972 - EPSG:31370,57182.262,195718.439,22.43,GCS_WGS_1984 - EPSG:4326,3.04461,51.064168,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-42,ES0356,20/3,2002,2012,0,0,0
407,Belge_Lambert_1972 - EPSG:31370,57087.042,195516.01,19.04,GCS_WGS_1984 - EPSG:4326,3.043303,51.062334,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-42,ES0356,20/3,2002,2012,0,0,0
408,Belge_Lambert_1972 - EPSG:31370,57035.646,195565.192,20.37,GCS_WGS_1984 - EPSG:4326,3.042557,51.062767,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-42,ES0256,20/3,2002,2012,0,0,0
409,Belge_Lambert_1972 - EPSG:31370,57032.94,195664.499,20.83,GCS_WGS_1984 - EPSG:4326,3.042493,51.063659,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-42,ES0256,20/3,2002,2012,0,0,0
410,Belge_Lambert_1972 - EPSG:31370,56633.353,195753.397,20.17,GCS_WGS_1984 - EPSG:4326,3.036771,51.064394,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
411,Belge_Lambert_1972 - EPSG:31370,56787.868,195607.375,21.37,GCS_WGS_1984 - EPSG:4326,3.039013,51.063107,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
412,Belge_Lambert_1972 - EPSG:31370,56888.525,195610.108,21,GCS_WGS_1984 - EPSG:4326,3.040448,51.063147,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
413,Belge_Lambert_1972 - EPSG:31370,56733.382,195756.119,20.02,GCS_WGS_1984 - EPSG:4326,3.038198,51.064435,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
414,Belge_Lambert_1972 - EPSG:31370,56833.425,195759.064,20.58,GCS_WGS_1984 - EPSG:4326,3.039624,51.064477,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
415,Belge_Lambert_1972 - EPSG:31370,56884.795,195710.348,21.52,GCS_WGS_1984 - EPSG:4326,3.040369,51.064048,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
416,Belge_Lambert_1972 - EPSG:31370,56933.013,195661.097,20.65,GCS_WGS_1984 - EPSG:4326,3.041069,51.063613,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
417,Belge_Lambert_1972 - EPSG:31370,56984.619,195613.291,20.4,GCS_WGS_1984 - EPSG:4326,3.041817,51.063191,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
418,Belge_Lambert_1972 - EPSG:31370,56981.265,195712.833,20.82,GCS_WGS_1984 - EPSG:4326,3.041744,51.064086,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
419,Belge_Lambert_1972 - EPSG:31370,56684.504,195704.997,20.42,GCS_WGS_1984 - EPSG:4326,3.037513,51.063967,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
420,Belge_Lambert_1972 - EPSG:31370,56736.095,195656.58,21.97,GCS_WGS_1984 - EPSG:4326,3.038262,51.063541,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
421,Belge_Lambert_1972 - EPSG:31370,56784.938,195707.398,21.42,GCS_WGS_1984 - EPSG:4326,3.038945,51.064005,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
422,Belge_Lambert_1972 - EPSG:31370,56836.345,195659.129,22,GCS_WGS_1984 - EPSG:4326,3.039691,51.06358,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
423,Belge_Lambert_1972 - EPSG:31370,56687.089,195604.897,21.14,GCS_WGS_1984 - EPSG:4326,3.037576,51.063068,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
424,Belge_Lambert_1972 - EPSG:31370,56739.642,195555.684,20.95,GCS_WGS_1984 - EPSG:4326,3.038338,51.062634,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
425,Belge_Lambert_1972 - EPSG:31370,56790.849,195507.722,20.64,GCS_WGS_1984 - EPSG:4326,3.039081,51.062211,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
426,Belge_Lambert_1972 - EPSG:31370,56839.519,195559.011,20.67,GCS_WGS_1984 - EPSG:4326,3.039762,51.06268,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
427,Belge_Lambert_1972 - EPSG:31370,56891.212,195511.156,20.19,GCS_WGS_1984 - EPSG:4326,3.040511,51.062258,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
428,Belge_Lambert_1972 - EPSG:31370,56939.489,195562.727,20.31,GCS_WGS_1984 - EPSG:4326,3.041187,51.06273,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
429,Belge_Lambert_1972 - EPSG:31370,56990.896,195513.315,19.86,GCS_WGS_1984 - EPSG:4326,3.041932,51.062294,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-41,ES0256,20/3,2002,2012,0,0,0
430,Belge_Lambert_1972 - EPSG:31370,57166.945,196317.201,21.97,GCS_WGS_1984 - EPSG:4326,3.044239,51.069547,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-24,ES0357,20/3,2002,2012,0,0,0
431,Belge_Lambert_1972 - EPSG:31370,57069.571,196214.992,22.3,GCS_WGS_1984 - EPSG:4326,3.042876,51.068613,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-24,ES0357,20/3,2002,2012,0,0,0
432,Belge_Lambert_1972 - EPSG:31370,57117.962,196265.842,22.61,GCS_WGS_1984 - EPSG:4326,3.043553,51.069078,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-24,ES0357,20/3,2002,2012,0,0,0
433,Belge_Lambert_1972 - EPSG:31370,57115.454,196366.297,22.52,GCS_WGS_1984 - EPSG:4326,3.043492,51.06998,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-24,ES0357,20/3,2002,2012,0,0,0
434,Belge_Lambert_1972 - EPSG:31370,57112.903,196466.117,24.43,GCS_WGS_1984 - EPSG:4326,3.04343,51.070877,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-24,ES0357,20/3,2002,2012,0,0,0
435,Belge_Lambert_1972 - EPSG:31370,57169.51,196217.4,20.94,GCS_WGS_1984 - EPSG:4326,3.044301,51.06865,West-Vlaanderen,Ichtegem,Ichtegem,d1-16-24,ES0357,20/3,2002,2012,0,0,0
