plot_id,forest_reserve_fieldmap,SITE_ID,SITE_NAME,WILDCARD_sub_ID,composed_site_id
223,Withoefse heide,4,Withoefse heide,NA,INBO__4__Withoefse heide__NA
224,Withoefse heide,4,Withoefse heide,NA,INBO__4__Withoefse heide__NA
225,Withoefse heide,4,Withoefse heide,NA,INBO__4__Withoefse heide__NA
226,Withoefse heide,4,Withoefse heide,NA,INBO__4__Withoefse heide__NA
227,Withoefse heide,4,Withoefse heide,NA,INBO__4__Withoefse heide__NA
228,Withoefse heide,4,Withoefse heide,NA,INBO__4__Withoefse heide__NA
229,Withoefse heide,4,Withoefse heide,NA,INBO__4__Withoefse heide__NA
401,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
402,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
403,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
404,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
405,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
406,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
407,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
408,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
409,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
410,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
411,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
412,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
413,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
414,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
415,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
416,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
417,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
418,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
419,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
420,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
421,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
422,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
423,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
425,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
427,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
428,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
429,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
430,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
431,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
432,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
433,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
434,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
435,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
436,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
437,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
438,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
439,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
440,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
441,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
442,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
443,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
444,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
445,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
446,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
447,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
448,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
449,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
450,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
451,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
452,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
453,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
454,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
455,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
456,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
457,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
458,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
459,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
460,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
461,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
462,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
463,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
464,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
465,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
466,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
467,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
468,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
469,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
470,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
471,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
472,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
473,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
474,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
475,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
476,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
477,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
478,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
479,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
480,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
481,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
483,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
484,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
485,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
486,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
487,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
488,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
489,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
490,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
491,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
492,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
493,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
494,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
495,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
496,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
497,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
498,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
499,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
500,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
501,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
502,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
503,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
504,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
505,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
506,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
507,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
508,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
509,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
510,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
511,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
512,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
513,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
514,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
515,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
516,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
517,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
518,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
519,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
520,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
521,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
522,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
523,Wijnendalebos,2,Wijnendalebos,NA,INBO__2__Wijnendalebos__NA
701,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
702,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
703,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
704,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
705,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
706,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
707,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
708,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
709,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
710,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
711,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
712,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
713,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
714,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
715,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
716,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
717,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
718,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
719,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
720,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
721,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
722,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
723,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
724,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
725,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
726,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
727,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
728,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
729,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
730,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
731,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
732,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
733,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
734,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
735,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
736,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
737,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
738,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
739,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
740,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
741,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
742,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
743,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
744,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
745,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
746,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
747,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
748,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
749,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
750,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
751,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
752,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
753,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
754,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
755,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
756,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
757,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
758,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
759,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
760,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
761,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
762,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
763,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
764,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
765,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
766,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
767,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
768,Heirnisse,8,Heirnisse,NA,INBO__8__Heirnisse__NA
801,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
802,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
803,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
804,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
805,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
806,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
807,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
808,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
809,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
810,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
811,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
812,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
813,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
814,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
815,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
816,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
817,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
818,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
819,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
820,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
821,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
822,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
823,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
824,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
825,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
826,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
827,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
828,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
829,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
830,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
831,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
832,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
833,Jansheideberg,9,Jansheideberg,NA,INBO__9__Jansheideberg__NA
841,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
842,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
843,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
844,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
845,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
846,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
847,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
848,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
849,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
850,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
851,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
852,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
853,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
854,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
855,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
856,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
857,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
858,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
859,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
860,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
861,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
862,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
863,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
864,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
865,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
866,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
867,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
868,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
869,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
870,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
871,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
872,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
873,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
874,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
875,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
876,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
877,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
878,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
879,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
880,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
881,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
882,Bos Terrijst,11,Bos Terrijst,NA,INBO__11__Bos Terrijst__NA
