forest_reserve,plot_id,plottype,period,survey_number,year_dendro,survey_trees,survey_deadw,survey_veg,survey_reg,game_impact_veg,game_impact_reg,data_processed,survey_lis,r_A1,r_A2,r_A3,r_A4,dbh_min_a3,dbh_min_a3_dead,dbh_min_a4,dbh_min_a4_dead,dbh_min_core_area,dbh_min_core_area_dead,diam_min_a4_logs,diam_min_core_area_logs,length_core_area_m,width_core_area_m,core_area_ha
Sevendonck,1165,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Sevendonck,1166,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Sevendonck,1167,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Sevendonck,1168,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Sevendonck,1169,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Sevendonck,1170,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Sevendonck,1171,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Sevendonck,1172,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Sevendonck,1173,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Sevendonck,1174,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Sevendonck,1175,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Sevendonck,1176,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Sevendonck,1177,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Sevendonck,1178,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1201,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1202,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1203,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1204,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1205,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1206,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1207,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1208,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1209,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1210,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1211,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1212,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1213,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1214,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1215,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1216,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1217,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1218,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1219,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1220,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1221,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1222,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1223,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1224,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1225,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1226,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1227,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1228,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1229,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1230,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1231,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1232,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1233,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1234,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1235,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1236,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1237,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1238,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1239,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1240,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1241,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1242,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1243,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1244,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1245,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Muizenbos,1246,CP,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Zoniën UITBR_1995,2001,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2002,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2003,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2004,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2005,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2006,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2007,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2008,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2009,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2010,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2011,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2012,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2013,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2016,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2017,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2018,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2019,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2020,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2021,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2022,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2023,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2024,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2025,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2026,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2027,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2028,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2029,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2030,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2031,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2032,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2033,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2034,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2035,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2036,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2037,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2038,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2039,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2040,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2041,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2042,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2043,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2044,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2048,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2056,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2057,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2058,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2059,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2060,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2061,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2062,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2063,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2064,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën UITBR_1995,2065,CP,1,1,2000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,30,50,50,300,300,,,,,,,
Zoniën KERN_1983,11000,CA,1,2,2000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,300,300,,,,,10.7485
Zoniën HARRAS_1995,21000,CA,1,1,2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,140,70,0.98
Hannecart,31000,CA,1,1,2001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,100,10,0.1
Rodebos KV1,41000,CA,1,1,2001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,140,70,0.98
Rodebos KV2,43000,CA,1,1,2001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,100,10,0.1
Walenbos KV1,51000,CA,1,1,2001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,140,70,0.98
Walenbos OT,53000,CA,1,1,2001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,100,10,0.1
Withoefse heide T,61000,CA,1,1,2003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,100,10,0.1
Wijnendalebos,71000,CA,1,1,2002,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,140,70,0.98
Everzwijnbad,81000,CA,1,1,2002,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,140,70,0.98
Heirnisse,91000,CA,1,1,2003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,140,70,0.98
Jansheideberg,101000,CA,1,1,2004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,140,70,0.98
Bos Terrijst,111000,CA,1,1,2005,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,140,70,0.98
Pruikemakers,121000,CA,1,1,2005,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,140,70,0.98
Liedekerke TR,131000,CA,1,1,2006,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,340,10,0.34
Sevendonck A,141100,CA,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,100,50,0.5
Sevendonck Q,141200,CA,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,100,50,0.5
Muizenbos,151000,CA,1,1,2007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,150,70,1.05
Coolhem A,171100,CA,1,1,2004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,100,50,0.5
Coolhem Q,171200,CA,1,1,2004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,50,50,,100,100,50,0.5
Everzwijnbad,101,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,102,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,103,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,104,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,105,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,106,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,107,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,108,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,109,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,110,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,111,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,112,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,113,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,114,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,115,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,116,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,117,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,118,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,119,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,120,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
Everzwijnbad,121,CP,2,2,2012,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.25,4.5,9,18,50,50,400,100,,,100,,,,
