plot_id	period	year	BiomassAboveGr_t_ha	BiomassBelowGr_t_ha	BiomassTotalLiving_t_ha	CarbonAboveGr_t_ha	CarbonBelowGr_t_ha	CarbonTotalLiving_t_ha
11000	0	1986	331.208951301262	79.1060531315151	410.315004432778	165.604475650631	39.5530265657575	205.157502216389
200	1	2000	125.738865901857	22.6973166652189	148.436182567076	62.8694329509287	11.3486583326095	74.2180912835382
204	1	2000	120.093075149651	19.2824314460008	139.375506595651	60.0465375748254	9.64121572300038	69.6877532978257
205	1	2000	167.833608865081	29.5647542703389	197.39836313542	83.9168044325404	14.7823771351695	98.6991815677099
206	1	2000	135.990205592461	22.2623616444942	158.252567236955	67.9951027962305	11.1311808222471	79.1262836184776
207	1	2000	161.273347088269	26.5284215990603	187.801768687329	80.6366735441346	13.2642107995302	93.9008843436647
209	1	2000	14.9674900889071	2.39479841422513	17.3622885031322	7.48374504445354	1.19739920711257	8.6811442515661
210	1	2000	29.1040880461198	4.65665408737917	33.760742133499	14.5520440230599	2.32832704368958	16.8803710667495
211	1	2000	45.5205681551706	7.54023582610986	53.0608039812805	22.7602840775853	3.77011791305493	26.5304019906402
212	1	2000	43.8133883033768	7.01014212854028	50.8235304319171	21.9066941516884	3.50507106427014	25.4117652159585
213	1	2000	76.5778591961065	12.3036096227611	88.8814688188675	38.2889295980532	6.15180481138054	44.4407344094338
214	1	2000	133.496766632638	21.4731572440748	154.969923876713	66.7483833163189	10.7365786220374	77.4849619383563
215	1	2000	126.297710803225	20.3064760301688	146.604186833394	63.1488554016127	10.1532380150844	73.3020934166971
216	1	2000	155.532038229077	25.0111153230961	180.543153552173	77.7660191145385	12.5055576615481	90.2715767760865
217	1	2000	101.487848657922	18.9825985328173	120.470447190739	50.743924328961	9.49129926640863	60.2352235953696
218	1	2000	147.639485509289	23.9772161243175	171.616701633607	73.8197427546447	11.9886080621588	85.8083508168034
219	1	2000	103.665704212118	19.0335816278767	122.699285839995	51.8328521060591	9.51679081393837	61.3496429199975
220	1	2000	153.687783560013	26.6976701265331	180.385453686546	76.8438917800063	13.3488350632666	90.1927268432728
221	1	2000	135.96624823837	24.5996884361727	160.565936674542	67.9831241191848	12.2998442180864	80.2829683372711
223	1	2000	147.538919678889	23.9252356307931	171.464155309682	73.7694598394443	11.9626178153966	85.7320776548409
224	1	2000	167.128176824813	28.4846861990946	195.612863023908	83.5640884124065	14.2423430995473	97.8064315119538
225	1	2000	186.85463421713	34.4768294292586	221.331463646388	93.4273171085649	17.2384147146293	110.665731823194
226	1	2000	184.903300037901	35.4102605150757	220.313560552977	92.4516500189506	17.7051302575378	110.156780276488
227	1	2000	160.307128646607	30.1094884704429	190.41661711705	80.1535643233036	15.0547442352215	95.2083085585251
228	1	2000	177.449624672851	30.9405547340011	208.390179406852	88.7248123364255	15.4702773670006	104.195089703426
229	1	2000	116.517579959211	19.5768355507285	136.094415509939	58.2587899796055	9.78841777536427	68.0472077549697
2001	1	2000	356.280877007825	82.2243545248935	438.505231532718	178.140438503912	41.1121772624467	219.252615766359
2002	1	2000	246.509532277522	58.9605962149571	305.470128492479	123.254766138761	29.4802981074786	152.735064246239
2003	1	2000	281.293459693434	64.9398715342355	346.233331227669	140.646729846717	32.4699357671177	173.116665613835
2004	1	2000	353.21351156208	81.6101990141269	434.823710576207	176.60675578104	40.8050995070634	217.411855288103
2005	1	2000	352.669321681866	78.3697125761957	431.039034258061	176.334660840933	39.1848562880979	215.519517129031
2006	1	2000	317.94524429035	75.8444436725346	393.789687962885	158.972622145175	37.9222218362673	196.894843981442
2007	1	2000	316.741514595447	74.9589422922034	391.70045688765	158.370757297723	37.4794711461017	195.850228443825
2008	1	2000	332.882618871063	78.302044489988	411.184663361051	166.441309435532	39.151022244994	205.592331680525
2009	1	2000	331.796284488033	78.5364522252034	410.332736713237	165.898142244017	39.2682261126017	205.166368356618
2010	1	2000	372.046824699329	87.0216246757601	459.068449375089	186.023412349664	43.5108123378801	229.534224687545
2011	1	2000	303.729722564971	71.3232090378243	375.052931602795	151.864861282485	35.6616045189121	187.526465801398
2012	1	2000	353.235227852122	83.5676018133021	436.802829665424	176.617613926061	41.7838009066511	218.401414832712
2013	1	2000	303.869044781322	69.3598397583052	373.228884539627	151.934522390661	34.6799198791526	186.614442269814
2016	1	2000	261.005962760191	59.7491633300171	320.755126090208	130.502981380095	29.8745816650086	160.377563045104
2017	1	2000	346.109272964017	82.0859102839851	428.195183248002	173.054636482009	41.0429551419926	214.097591624001
2018	1	2000	414.460300009558	98.0753243198924	512.535624329451	207.230150004779	49.0376621599462	256.267812164725
2019	1	2000	277.382306442121	63.2482180459603	340.630524488082	138.691153221061	31.6241090229802	170.315262244041
2020	1	2000	272.932568366576	62.8600478346798	335.792616201256	136.466284183288	31.4300239173399	167.896308100628
2021	1	2000	386.560553869895	91.6964233018968	478.256977171792	193.280276934948	45.8482116509484	239.128488585896
2022	1	2000	306.323894714223	70.3562211495285	376.680115863751	153.161947357111	35.1781105747642	188.340057931876
2023	1	2000	389.034595404809	92.8978810876074	481.932476492417	194.517297702405	46.4489405438037	240.966238246208
2024	1	2000	400.249516071448	95.229671125361	495.479187196809	200.124758035724	47.6148355626805	247.739593598404
2025	1	2000	318.464431285732	73.5931131251872	392.057544410919	159.232215642866	36.7965565625936	196.028772205459
2026	1	2000	322.335326533239	75.4443397746224	397.779666307861	161.167663266619	37.7221698873112	198.889833153931
2027	1	2000	236.931992921703	55.9080394929585	292.840032414662	118.465996460852	27.9540197464793	146.420016207331
2028	1	2000	257.899364389827	55.6417838891121	313.54114827894	128.949682194914	27.820891944556	156.77057413947
2029	1	2000	284.590319552311	64.9298964954405	349.520216047752	142.295159776156	32.4649482477202	174.760108023876
2030	1	2000	227.873871302275	50.7402959569121	278.614167259187	113.936935651138	25.370147978456	139.307083629594
2031	1	2000	343.278519626339	80.5694517608166	423.847971387156	171.639259813169	40.2847258804083	211.923985693578
2032	1	2000	205.334647743405	46.329415714998	251.664063458403	102.667323871702	23.164707857499	125.832031729201
2033	1	2000	360.820772942182	84.9484133044093	445.769186246591	180.410386471091	42.4742066522046	222.884593123295
2034	1	2000	360.875849777688	86.6102039466452	447.486053724334	180.437924888844	43.3051019733226	223.743026862167
2035	1	2000	165.946169041601	38.94978974715	204.895958788751	82.9730845208004	19.474894873575	102.447979394375
