plottype,plot_id,year,period,dbh_class_5cm,stem_number_alive_ha,stem_number_dead_ha,basal_area_alive_m2_ha,basal_area_dead_m2_ha,vol_alive_m3_ha,vol_dead_standing_m3_ha,vol_bole_alive_m3_ha,vol_bole_dead_m3_ha,vol_log_m3_ha,vol_deadw_m3_ha,vol_log_m3_ha_min40cm
CA,11000,1986,0,30 - 35 cm,0.09303623761455086,0,0.00795737637753939,0,0.11105430979641642,0,0.10035375002661076,0,,,
CA,11000,1986,0,35 - 40 cm,0.2791087128436526,0,0.028943221149158413,0,0.42699046314871897,0,0.3791092259232456,0,,,
CA,11000,1986,0,40 - 45 cm,0.4651811880727543,0,0.06694718307714956,0,1.0780427351810942,0,0.9259327255361987,0,,,
CA,11000,1986,0,45 - 50 cm,0.6512536633018561,0,0.1097080339140279,0,1.8273874165826665,0,1.545868134678402,0,,,
CA,11000,1986,0,50 - 55 cm,1.0233986137600595,0.09303623761455086,0.22582434981437544,0.0197582605370675,4.015414146471608,0.3324460817625725,3.292581862401777,0.2812193261650166,,,
CA,11000,1986,0,55 - 60 cm,1.8607247522910173,0.09303623761455086,0.47511894106553365,0.02458091288709137,8.750099801179168,0.43207799715161227,7.038578185056839,0.35882011036829475,,,
CA,11000,1986,0,60 - 65 cm,3.628413266967484,0.18607247522910172,1.1077997800455595,0.057089973955661386,21.048010924600895,1.0637328986947525,16.639920873251032,0.8530913289642037,,,
CA,11000,1986,0,65 - 70 cm,4.093594455040238,0.09303623761455086,1.452721721758479,0.03478886036130856,28.561312624543056,0.6975821971003501,22.095583168066344,0.5321893584573129,,,
CA,11000,1986,0,70 - 75 cm,5.116993068800298,0.09303623761455086,2.1064103266571688,0.040013400407167755,43.1077186342384,0.8262377055253626,32.422257406756934,0.6174950875873432,,,
CA,11000,1986,0,75 - 80 cm,5.861282969716704,0,2.729095122584418,0,56.90772294192571,0,42.24849925494645,0,,,
CA,11000,1986,0,80 - 85 cm,6.884681583476763,0.18607247522910172,3.6513177787912556,0.09589771127532316,78.38996171404818,2.0557960882367072,56.91209825186382,1.493731316873844,,,
CA,11000,1986,0,85 - 90 cm,6.977717821091315,0,4.155489546741175,0,91.5476973456169,0,65.08976881077423,0,,,
CA,11000,1986,0,90 - 95 cm,5.3030655440293994,0,3.4992580887852003,0,78.5230555106524,0,54.984248643864476,0,,,
CA,11000,1986,0,95 - 100 cm,3.9075219798111362,0,2.8757402892702197,0,66.29952493142083,0,45.328583246089146,0,,,
CA,11000,1986,0,100 - 105 cm,2.3259059403637714,0,1.8801913961959735,0,44.18089312673384,0,29.688359895722364,0,,,
CA,11000,1986,0,105 - 110 cm,1.4885798018328138,0,1.3324403879194744,0,31.964680143706893,0,21.065899920300243,0,,,
CA,11000,1986,0,110 - 115 cm,0.7442899009164069,0,0.7301057234995231,0,17.84588120868941,0,11.549264347104259,0,,,
CA,11000,1986,0,115 - 120 cm,0.7442899009164069,0,0.8003556927315374,0,19.935749851968847,0,12.660411277306455,0,,,
CA,11000,1986,0,120 - 125 cm,0.7442899009164069,0,0.8684062402099804,0,21.9975009710642,0,13.730513212329509,0,,,
CA,11000,1986,0,130 - 135 cm,0.09303623761455086,0,0.1312053721167101,0,3.4571875266904835,0,2.068755338520793,0,,,
CA,11000,1986,0,135 - 140 cm,0.09303623761455086,0,0.13317096830179556,0,3.5199681690657356,0,2.0990702769485337,0,,,
CP,200,2000,1,10 - 15 cm,71.6197243913529,55.70423008216336,0.835625,0.72875,4.701324633254707,4.254940619829019,4.701324633254707,4.202163071503311,0.9773307167915561,5.232271336620575,
CP,200,2000,1,15 - 20 cm,71.6197243913529,47.7464829275686,1.7462499999999999,1.069375,13.02381575333646,7.965403579227413,12.888381783856454,7.780891582255972,4.797415407366155,12.762818986593569,
