ID	Value1	Value2	Value3	OrderField	Active
10	NVT	not applicable	NA	NA	1
20	50 % TLred	40 - 60 % : 50 % BrancheLenghtReducti	NA	NA	1
30	75 % TLred	60 - 90 % : 75 % BrancheLenghtReducti	NA	NA	1
40	90 % TLred (nog takstobbes)	> 90 % : 100 % BrancheLenghtReduction	NA	NA	1
50	100 % TLred (enkel nog hoofdspil)	NA	NA	NA	1
