plottype,plot_id,year,period,species,decaystage,vol_dead_standing_m3_ha,vol_bole_dead_m3_ha,vol_log_m3_ha,vol_log_above30cm_m3_ha,vol_log_above40cm_m3_ha,vol_lis_m3_ha,vol_lis_10_30cm_m3_ha
CP,215,2000,1,57,,0,0,0.29875770142495134,,,,
CP,216,2000,1,26,12,26.47559300773716,25.890185670861452,3.212431117849743,,,,
CP,216,2000,1,26,13,0,0,14.807457595383758,,,,
CP,216,2000,1,26,14,0,0,2.681689171374045,,,,
CP,217,2000,1,26,12,0.24549364321800016,0.24549364321800016,0,,,,
CP,217,2000,1,57,12,4.954027850716764,4.954027850716764,0,,,,
CP,218,2000,1,26,12,9.448045557601448,9.21724908570198,2.339307100047605,,,,
CP,218,2000,1,57,12,2.6176243616841535,2.514359354041757,0,,,,
CP,218,2000,1,26,13,0,0,10.46078490234816,,,,
CP,218,2000,1,26,14,0,0,0.4377715864685673,,,,
CP,219,2000,1,26,12,0.6983165848075183,0.6983165848075183,0,,,,
CP,219,2000,1,57,12,1.496272545762331,1.496272545762331,0,,,,
CP,219,2000,1,26,14,0,0,0.10254352983410815,,,,
CP,220,2000,1,26,12,22.8557373092613,22.401922780800586,0.11608761549122845,,,,
CP,220,2000,1,101,12,15.672559033699788,15.393294812151538,0,,,,
CP,220,2000,1,26,13,0,0,10.38998482591373,,,,
CP,220,2000,1,47,13,0,0,0.15849445007806398,,,,
CP,220,2000,1,26,14,0,0,0.057964230274068274,,,,
CP,220,2000,1,101,14,0,0,2.124718490276803,,,,
CP,221,2000,1,26,12,0.6983165848075183,0.6983165848075183,0,,,,
CP,221,2000,1,57,12,4.316465713632179,4.316465713632179,0,,,,
CP,221,2000,1,26,13,0,0,0.2757996008839454,,,,
CP,221,2000,1,26,14,0,0,0.21031529954878508,,,,
CP,223,2000,1,26,12,16.672247323048904,16.331378501000078,2.480151266936778,,,,
CP,223,2000,1,57,12,0.6309712306480042,0.6309712306480042,0,,,,
CP,223,2000,1,26,13,0,0,13.717357643664439,,,,
CP,223,2000,1,26,14,0,0,0.5594853291980942,,,,
CP,224,2000,1,26,12,23.54778256599391,23.069690240273058,0,,,,
CP,224,2000,1,57,12,3.2855161248416933,3.2855161248416933,0,,,,
CP,224,2000,1,26,13,0,0,8.98029379071873,,,,
CP,224,2000,1,57,13,0,0,0.2751550233644232,,,,
CP,225,2000,1,26,12,5.9039320697428055,5.8076373855401275,1.306892857451944,,,,
CP,225,2000,1,57,12,1.2368752505667542,1.2368752505667542,0,,,,
CP,225,2000,1,87,12,1.0343280169598807,0.9612541565411197,0,,,,
CP,225,2000,1,101,12,5.965201271518472,5.867956061556054,2.112765954050601,,,,
CP,225,2000,1,26,13,0,0,1.9758290410143347,,,,
CP,225,2000,1,26,14,0,0,0.4167870072219009,,,,
CP,225,2000,1,57,14,0,0,0.2294695969498947,,,,
CP,226,2000,1,26,12,6.568278577215514,6.416731525637803,2.202298567286947,,,,
CP,226,2000,1,57,12,6.9032106442723276,6.9032106442723276,0.17405980351245132,,,,
CP,226,2000,1,26,13,0,0,2.468509082849606,,,,
CP,226,2000,1,57,13,0,0,2.0954578539893576,,,,
CP,226,2000,1,26,14,0,0,0.7874190809471522,,,,
CP,226,2000,1,57,14,0,0,0.2199839623416177,,,,
CP,227,2000,1,26,12,16.039283927889343,15.689361061239573,0,,,,
CP,227,2000,1,57,12,1.6992004825082816,1.6992004825082816,0,,,,
CP,227,2000,1,87,12,0,0,0.4611753208502305,,,,
CP,227,2000,1,101,12,3.165106243833521,3.1137602188172395,0,,,,
CP,227,2000,1,26,13,0,0,3.285180842337048,,,,
CP,227,2000,1,26,14,0,0,0.4819927874066504,,,,
CP,227,2000,1,26,,0,0,1.3683107499911062,,,,
CP,228,2000,1,26,12,24.771064354739032,24.167117882411734,0,,,,
CP,228,2000,1,57,12,4.9701932717881965,4.826672675327549,0,,,,
CP,228,2000,1,87,12,1.7029997325234478,1.4818811859863383,0,,,,
CP,228,2000,1,26,13,0,0,6.589165841200404,,,,
CP,228,2000,1,57,13,0,0,2.5415532439816313,,,,
CP,228,2000,1,26,14,0,0,1.0394886798160958,,,,
CP,228,2000,1,57,14,0,0,0.15183381570966814,,,,
CP,228,2000,1,26,,0,0,2.870064962017612,,,,
CP,228,2000,1,87,,0,0,0.5352460313651985,,,,
CP,229,2000,1,26,12,4.366281647117416,4.313670649220979,0.16004621077320996,,,,
CP,229,2000,1,57,14,0,0,0.1008166987015611,,,,
CP,2001,2000,1,87,12,5.0326706262321235,4.503458848433496,,,,,
CP,2002,2000,1,7,13,47.70723069436604,36.52280193184869,,,,,
CP,2003,2000,1,87,11,0.4423611111111111,0.4423611111111111,,,,,
CP,2003,2000,1,7,12,8.402777777777779,8.402777777777779,,,,,
CP,2003,2000,1,87,13,6.190141323642684,5.475755458808063,,,,,
CP,2005,2000,1,87,13,14.074506564264224,12.35624350049304,,,,,
CP,2006,2000,1,7,12,0.9074074074074074,0.9074074074074074,,,,,
CP,2006,2000,1,87,12,3.680150699145974,3.347119601833941,,,,,
CP,2007,2000,1,7,12,7.305036748429854,6.076102828753133,,,,,
CP,2007,2000,1,87,12,11.028253043525147,9.794264813665063,,,,,
CP,2008,2000,1,7,12,9.927499999999998,9.927499999999998,,,,,
CP,2008,2000,1,87,12,16.44235557427059,13.657453905612043,,,,,
CP,2010,2000,1,7,13,4.01375,4.01375,,,,,
CP,2011,2000,1,7,12,12.054685389248752,9.998373034949934,,,,,
CP,2012,2000,1,87,13,2.054444444444444,2.054444444444444,,,,,
CP,2016,2000,1,7,12,13.549444444444443,13.549444444444443,,,,,
CP,2016,2000,1,7,13,11.842222222222222,11.842222222222222,,,,,
CP,2016,2000,1,87,13,2.5680555555555555,2.5680555555555555,,,,,
CP,2020,2000,1,87,13,21.077714663585155,18.459781603513164,,,,,
CP,2021,2000,1,87,13,6.190141323642684,5.475755458808063,,,,,
CP,2022,2000,1,87,13,7.925773561821012,6.909786259741351,,,,,
CP,2023,2000,1,87,12,7.03035234526826,6.173239163906518,,,,,
CP,2023,2000,1,87,13,7.03035234526826,6.173239163906518,,,,,
CP,2025,2000,1,7,11,8.8218,8.8218,,,,,
CP,2025,2000,1,87,11,4.674145464026221,4.199257696433329,,,,,
CP,2026,2000,1,7,11,25.599579536521567,19.61248943419473,,,,,
CP,2026,2000,1,26,12,7.446294766900821,7.293036920393945,,,,,
CP,2026,2000,1,87,13,11.11986111111111,11.11986111111111,,,,,
CP,2027,2000,1,26,13,6.681729285421663,6.559185322780882,,,,,
CP,2028,2000,1,87,12,4.161866576387054,3.7617935041707056,,,,,
CP,2028,2000,1,26,13,5.9637118321206275,5.866474737787126,,,,,
CP,2029,2000,1,16,12,6.328375920467951,5.673168751335331,,,,,
CP,2030,2000,1,87,12,17.824355134312636,14.718259878269272,,,,,
CP,2030,2000,1,87,13,6.603366311557652,5.819596328408948,,,,,
CP,2032,2000,1,87,12,37.34421091366173,32.12173698401448,,,,,
CP,2032,2000,1,87,13,17.977401809173287,15.52458844653361,,,,,
CP,2035,2000,1,7,13,10.723555555555553,10.723555555555553,,,,,
CP,2037,2000,1,7,13,4.398958212775543,1.7539803963097838,,,,,
CP,2040,2000,1,7,12,1.9399788775206475,0.550064537548499,,,,,
CP,2041,2000,1,7,12,1.7565439705836512,0.19336785917253402,,,,,
CP,2057,2000,1,7,12,73.04214875836719,48.47612792106617,,,,,
CP,2057,2000,1,7,14,6.136111111111111,6.136111111111111,,,,,
CP,2059,2000,1,87,12,4.066892551233766,2.53663293748546,,,,,
CP,2059,2000,1,87,13,4.815959328866332,3.074143995715736,,,,,
CP,2063,2000,1,7,12,32,32,,,,,
CA,11000,2000,1,7,10,0.3932946061934619,0.3932946061934619,,,,,
CA,11000,2000,1,7,11,2.9443010036702266,2.0262890856055193,,,,,
CA,11000,2000,1,7,12,8.602454776520782,7.121232364346569,,,,,
CA,11000,2000,1,87,12,3.267140581711214,2.596435452082965,,,,,
CA,11000,2000,1,7,13,2.771503930082206,2.3958029545297888,,,,,
CA,11000,2000,1,87,13,0.23337466393668713,0.20202840933683297,,,,,
CA,11000,2000,1,7,15,1.0276355926113607,0.7467512869827138,,,,,
CA,31000,2001,1,83,11,0.20237769394983107,0.20237769394983107,0,,,,
CA,31000,2001,1,16,12,0,0,0.12347999999999999,,,,
CA,31000,2001,1,83,12,6.347697844597234,6.167344544005395,0,,,,
CA,31000,2001,1,89,12,1.1349003461093128,1.1349003461093128,0.57695,,,,
CA,31000,2001,1,69,13,0.0448098122939925,0.0448098122939925,0,,,,
CA,31000,2001,1,83,13,9.803117170748912,9.803117170748912,0.34302,,,,
CA,31000,2001,1,89,13,1.6619025137490002,1.6619025137490002,0.34195999999999993,,,,
CA,31000,2001,1,69,14,0.02,0.02,0,,,,
CA,31000,2001,1,83,14,0,0,8.005289999999999,,,,
CA,31000,2001,1,83,15,0,0,7.852279999999999,,,,
CA,31000,2001,1,48,,0,0,0.81029,,,,
CA,31000,2001,1,69,,0,0,0.08756,,,,
CA,31000,2001,1,83,,0,0,5.90748,,,,
CA,41000,2001,1,39,10,0,0,0.04285714285714286,,,,
CA,41000,2001,1,78,10,0,0,0.037222448979591836,,,,
CA,41000,2001,1,39,11,0,0,0.05049795918367347,,,,
CA,41000,2001,1,63,11,0.0010204081632653062,0.0010204081632653062,0,,,,
CA,41000,2001,1,83,11,0.13659981681904734,0.13659981681904734,0,,,,
CA,41000,2001,1,86,11,0.03386027796279815,0.03386027796279815,0.14397857142857143,,,,
CA,41000,2001,1,7,12,0,0,0.042673469387755104,,,,
CA,41000,2001,1,14,12,0.038789052151465817,0.038789052151465817,0,,,,
CA,41000,2001,1,27,12,0.07283379471649776,0.04720410046830993,0.009419387755102041,,,,
CA,41000,2001,1,28,12,0.005102040816326531,0.005102040816326531,0,,,,
CA,41000,2001,1,39,12,0.12872927838106296,0.0010204081632653062,0.01274591836734694,,,,
CA,41000,2001,1,57,12,0.010258261726007488,0.010258261726007488,0.06377755102040816,,,,
CA,41000,2001,1,78,12,0.06522462958767701,0.06522462958767701,0,,,,
CA,41000,2001,1,86,12,0.05685840242488313,0.05685840242488313,0.01336326530612245,,,,
CA,41000,2001,1,87,12,2.568499615172363,2.387770386174984,0,,,,
CA,41000,2001,1,89,12,0.13391741877036728,0.13391741877036728,0.04858571428571428,,,,
CA,41000,2001,1,14,13,0,0,0.10039489795918367,,,,
CA,41000,2001,1,28,13,0.0020408163265306124,0.0020408163265306124,0,,,,
CA,41000,2001,1,48,13,0,0,0.031198979591836738,,,,
CA,41000,2001,1,57,13,0,0,0.5355489795918368,,,,
CA,41000,2001,1,83,13,0.0010204081632653062,0.0010204081632653062,0,,,,
CA,41000,2001,1,86,13,0.36611190701601964,0.36611190701601964,0.03223979591836734,,,,
CA,41000,2001,1,87,13,1.3243177789008647,1.2515727932708962,0.6215857142857143,,,,
CA,41000,2001,1,89,13,0.03394042063253259,0.03394042063253259,0,,,,
CA,41000,2001,1,39,14,0,0,0.011152040816326531,,,,
CA,41000,2001,1,57,14,0.035613534952980856,0.035613534952980856,0,,,,
CA,41000,2001,1,83,14,0,0,0.012679591836734694,,,,
CA,41000,2001,1,86,14,0,0,0.03059591836734694,,,,
CA,41000,2001,1,87,14,0,0,0.04283061224489796,,,,
CA,41000,2001,1,9,15,0,0,0.05615102040816327,,,,
CA,41000,2001,1,86,15,0,0,0.11345,,,,
CA,41000,2001,1,89,15,0,0,0.09493163265306123,,,,
CA,41000,2001,1,14,,0,0,0.037783673469387755,,,,
CA,41000,2001,1,28,,0.018063480833588476,0.018063480833588476,0,,,,
CA,41000,2001,1,39,,0.8386477265249838,0.5144820005819783,0.012572448979591838,,,,
CA,41000,2001,1,42,,0.0010204081632653062,0.0010204081632653062,0,,,,
CA,41000,2001,1,47,,0,0,0.06012755102040816,,,,
CA,41000,2001,1,48,,0,0,0.015479591836734693,,,,
CA,41000,2001,1,51,,0,0,2.3482826530612244,,,,
CA,41000,2001,1,52,,0.05465730075888365,0.05465730075888365,0,,,,
CA,41000,2001,1,57,,0.0243091827677653,0.0243091827677653,0,,,,
CA,41000,2001,1,86,,0.13552475279052595,0.13552475279052595,0.050227551020408163,,,,
CA,41000,2001,1,87,,12.735323297026165,11.465101440207848,0,,,,
CA,41000,2001,1,89,,0.11507611204758236,0.11507611204758236,0,,,,
CA,43000,2001,1,48,11,0,0,0.7358699999999999,,,,
CA,43000,2001,1,57,12,0,0,0.43519,,,,
CA,43000,2001,1,83,12,1.2524443093193955,1.2524443093193955,0,,,,
CA,43000,2001,1,89,12,0,0,0.40365999999999996,,,,
CA,43000,2001,1,57,13,0,0,0.21898999999999996,,,,
CA,43000,2001,1,83,13,1.9210481379413262,1.9210481379413262,0.75755,,,,
CA,43000,2001,1,89,13,0,0,3.6584699999999994,,,,
CA,43000,2001,1,57,14,0,0,0.6525899999999999,,,,
CA,43000,2001,1,86,14,0,0,2.03329,,,,
CA,43000,2001,1,7,15,0,0,5.00705,,,,
CA,43000,2001,1,48,15,0,0,1.24351,,,,
CA,43000,2001,1,83,15,0,0,0.31793,,,,
CA,43000,2001,1,28,,0.01,0.01,0.12800999999999998,,,,
CA,43000,2001,1,83,,0,0,2.1353699999999995,,,,
CA,51000,2001,1,4,11,0.1049947433249144,0.1049947433249144,0,,,,
CA,51000,2001,1,14,11,0.054719608665234044,0.054719608665234044,0.04968979591836735,,,,
CA,51000,2001,1,28,11,0.014011144768163801,0.014011144768163801,0,,,,
CA,51000,2001,1,51,11,2.503136315071277,2.2982112901500624,0,,,,
CA,51000,2001,1,78,11,0.0010204081632653062,0.0010204081632653062,0,,,,
CA,51000,2001,1,87,11,0.070324185937504,0.05027293150283125,0,,,,
CA,51000,2001,1,4,12,0.3839726073618638,0.3839470529868147,0.1081357142857143,,,,
CA,51000,2001,1,9,12,0.004848631518933227,0.004848631518933227,0,,,,
CA,51000,2001,1,14,12,0.29202287938186317,0.28273675516841046,0.023285714285714285,,,,
CA,51000,2001,1,39,12,0.21405173025601737,0.022625451513547244,0,,,,
CA,51000,2001,1,51,12,1.7998695391034707,1.7141740084560124,7.7919153061224495,,,,
CA,51000,2001,1,78,12,0,0,0.0961030612244898,,,,
CA,51000,2001,1,83,12,0.4322585195537318,0.4322585195537318,0.06858163265306122,,,,
CA,51000,2001,1,86,12,0.054176444740477045,0.054176444740477045,0,,,,
CA,51000,2001,1,87,12,0.07174650597123243,0.046116811723044604,0.8857816326530612,,,,
CA,51000,2001,1,89,12,0.12333386730562712,0.12333386730562712,0.02594591836734694,,,,
CA,51000,2001,1,4,13,0.15798064791203617,0.15798064791203617,0.06392142857142857,,,,
CA,51000,2001,1,9,13,0,0,0.06910714285714285,,,,
CA,51000,2001,1,14,13,0.1020784297608277,0.1020784297608277,0.025590816326530614,,,,
CA,51000,2001,1,16,13,0.0065210543594166935,0.0065210543594166935,0,,,,
CA,51000,2001,1,39,13,0.35930787718853285,0.01512189407772087,0,,,,
CA,51000,2001,1,51,13,0,0,21.41618163265306,,,,
CA,51000,2001,1,52,13,0.036515003897751266,0.036515003897751266,0,,,,
CA,51000,2001,1,57,13,0.08835729338221293,0.08835729338221293,0,,,,
CA,51000,2001,1,78,13,0,0,0.04013673469387755,,,,
CA,51000,2001,1,83,13,0.30571991199232346,0.30571991199232346,0.13995204081632653,,,,
CA,51000,2001,1,87,13,0,0,0.7081928571428572,,,,
CA,51000,2001,1,89,13,0.09015596201138185,0.09015596201138185,0,,,,
CA,51000,2001,1,14,14,0,0,0.06191224489795919,,,,
CA,51000,2001,1,51,14,0,0,9.293377551020408,,,,
CA,51000,2001,1,57,14,0,0,0.12281020408163265,,,,
CA,51000,2001,1,83,14,0.008439023123035847,0.008439023123035847,0.017773469387755102,,,,
CA,51000,2001,1,87,14,0,0,0.09197346938775511,,,,
CA,51000,2001,1,89,14,0.010418547065476354,0.010418547065476354,0.012431632653061225,,,,
CA,51000,2001,1,51,15,0,0,2.291411224489796,,,,
CA,51000,2001,1,4,,0.013544111185119261,0.013544111185119261,0.0655795918367347,,,,
CA,51000,2001,1,14,,0.0010923844289711965,0.0010923844289711965,0.763415306122449,,,,
CA,51000,2001,1,51,,0,0,2.4538948979591835,,,,
CA,51000,2001,1,78,,0,0,0.8915122448979592,,,,
CA,51000,2001,1,83,,0,0,0.015629591836734694,,,,
CA,51000,2001,1,87,,0.026671480487619467,0.026671480487619467,0,,,,
CA,51000,2001,1,89,,0.0010204081632653062,0.0010204081632653062,0,,,,
CA,53000,2001,1,86,10,0.0740629723805152,0.0740629723805152,0,,,,
CA,53000,2001,1,4,11,0.10336935215030618,0.10336935215030618,0,,,,
CA,53000,2001,1,78,11,0.01,0.01,0,,,,
CA,53000,2001,1,83,11,0.464273806747778,0.464273806747778,0,,,,
CA,53000,2001,1,4,12,1.4726733992080783,1.4726733992080783,0,,,,
CA,53000,2001,1,26,12,0.43290831431009985,0.43290831431009985,0,,,,
CA,53000,2001,1,39,12,4.910341629380386,0.04,0,,,,
CA,53000,2001,1,40,12,2.948487120125661,0.14321852583163172,0,,,,
CA,53000,2001,1,52,12,0.9746900863417409,0.963712711896581,0,,,,
CA,53000,2001,1,57,12,1.2424420744957345,1.2424420744957345,0,,,,
CA,53000,2001,1,83,12,0.481238898038469,0.481238898038469,0,,,,
CA,53000,2001,1,86,12,1.7565733483991395,1.7565733483991395,0,,,,
CA,53000,2001,1,87,12,1.9969482691502227,1.7960563572732384,3.2830399999999997,,,,
CA,53000,2001,1,89,12,0.8133586022145364,0.8133586022145364,0,,,,
CA,53000,2001,1,4,13,0.05799810059095741,0.05799810059095741,0,,,,
CA,53000,2001,1,51,13,1.9085175370557992,1.9085175370557992,0.48161,,,,
CA,53000,2001,1,52,13,0,0,1.79439,,,,
CA,53000,2001,1,83,13,0.04806636759992383,0.04806636759992383,0,,,,
CA,53000,2001,1,86,13,1.835588973221328,1.835588973221328,0.27002,,,,
CA,53000,2001,1,89,13,0.5372123437638546,0.5372123437638546,0.22871999999999998,,,,
CA,53000,2001,1,4,,0.24907295364645674,0.24907295364645674,0,,,,
CP,101,2002,1,87,10,0,0,0.25831240238982744,,,,
CP,101,2002,1,57,12,0,0,0.4633864938774956,,,,
CP,101,2002,1,87,12,0,0,0.22285621784546633,,,,
CP,101,2002,1,16,13,0,0,0.2813898691381523,,,,
CP,101,2002,1,87,13,0,0,0.5025169962438548,,,,
CP,102,2002,1,87,10,0,0,3.3635530590423475,,,,
CP,102,2002,1,16,12,0,0,0.2280041925479449,,,,
CP,102,2002,1,48,13,0,0,0.43423756078159104,,,,
CP,102,2002,1,87,13,0,0,0.44182198152646407,,,,
CP,103,2002,1,16,11,0.4931886368344834,0.4931886368344834,0,,,,
CP,103,2002,1,87,12,4.039133383674018,2.4959323517667973,0,,,,
CP,104,2002,1,87,11,0,0,7.015540067111544,,,,
CP,105,2002,1,87,12,0,0,1.2427053741716065,,,,
CP,106,2002,1,14,10,0,0,1.685794700615284,,,,
CP,106,2002,1,87,11,0.7279416535293324,0.5505107449047031,0,,,,
CP,106,2002,1,87,12,3.4754293094438933,2.278558729642815,0,,,,
CP,107,2002,1,87,11,0.7279416535293324,0.5505107449047031,2.7822936634848174,,,,
CP,107,2002,1,87,12,4.039133383674018,2.4959323517667973,0,,,,
CP,107,2002,1,87,13,0,0,3.7925542257086313,,,,
CP,108,2002,1,87,11,0,0,2.6651084683490067,,,,
CP,108,2002,1,28,12,0.37808641975308643,0.37808641975308643,0,,,,
CP,108,2002,1,87,12,0,0,0.3504847280742819,,,,
CP,108,2002,1,39,13,0,0,0.2401274764846979,,,,
CP,109,2002,1,16,11,1.0942309585316954,1.0942309585316954,0,,,,
CP,109,2002,1,87,12,0.7279416535293324,0.5505107449047031,0,,,,
CP,109,2002,1,48,13,0,0,0.3658304083896856,,,,
CP,109,2002,1,87,13,0,0,0.2740805310109689,,,,
CP,109,2002,1,24,14,0,0,9.33737490172142,,,,
CP,110,2002,1,39,10,0,0,0.926429134482879,,,,
CP,110,2002,1,87,10,0,0,0.44693065871212984,,,,
CP,110,2002,1,16,11,0,0,0.376185304069862,,,,
CP,110,2002,1,87,11,0,0,0.33883301433928265,,,,
CP,110,2002,1,16,12,5.536242028704005,5.391374136731553,0.2585580118699075,,,,
CP,110,2002,1,28,12,0,0,0.3947533807639164,,,,
CP,110,2002,1,48,12,0,0,2.5839099742345306,,,,
CP,110,2002,1,48,13,0,0,0.9424232238256942,,,,
CP,112,2002,1,87,10,0,0,1.4717411265358877,,,,
CP,112,2002,1,16,12,0,0,0.4886351484297284,,,,
CP,112,2002,1,39,12,0.7172067901234569,0.7172067901234569,0.3066385236903851,,,,
CP,113,2002,1,87,12,99.69743741503682,74.05410949655023,0.22700210586921818,,,,
CP,113,2002,1,87,13,0,0,4.291917596228258,,,,
CP,115,2002,1,16,12,0,0,0.6128938965918452,,,,
CP,115,2002,1,87,12,0.33333333333333337,0.33333333333333337,0,,,,
CP,115,2002,1,16,13,0,0,0.2850838357185567,,,,
CP,115,2002,1,48,13,0,0,1.1556024281560051,,,,
CP,115,2002,1,87,13,2.9775060962775988,1.825496769406421,0.7890744888428921,,,,
CP,115,2002,1,48,14,0,0,1.2469102084705777,,,,
CP,116,2002,1,87,10,0,0,1.8458829597314836,,,,
CP,116,2002,1,9,11,0.7976710866833298,0.7976710866833298,0.6601098630424408,,,,
CP,116,2002,1,9,13,6.593200987811055,6.280856612490083,0,,,,
CP,116,2002,1,48,13,0,0,0.6053291246053786,,,,
CP,117,2002,1,87,12,0.6910892948842021,0.48125838889605016,0,,,,
CP,118,2002,1,16,12,0.1368602691561975,0.1368602691561975,0,,,,
CP,118,2002,1,39,12,0,0,0.13237368538396285,,,,
CP,118,2002,1,48,13,0,0,0.42477668360890614,,,,
CP,118,2002,1,87,13,0,0,0.14021353998811917,,,,
CP,119,2002,1,9,11,0,0,1.6444340641697974,,,,
CP,119,2002,1,9,12,0,0,0.061137111781534866,,,,
CP,119,2002,1,16,12,2.2009674879214445,2.1277388596860214,4.332767364955178,,,,
CP,119,2002,1,28,,0.5351851851851852,0.5351851851851852,0,,,,
CP,120,2002,1,28,12,0.22222222222222224,0.22222222222222224,0,,,,
CP,120,2002,1,48,12,0,0,0.055252308638816014,,,,
CP,120,2002,1,48,13,0,0,0.4720417719555178,,,,
CP,121,2002,1,87,12,1.2652499920037783,1.1678166357762032,0.4632293038102443,,,,
CP,121,2002,1,87,13,0,0,0.19997523868120556,,,,
CP,122,2002,1,80,10,0,0,0.3638950056866545,,,,
CP,122,2002,1,4,11,0.0541962076607326,0.0541962076607326,0,,,,
CP,122,2002,1,87,12,0,0,0.1003265604231133,,,,
CP,123,2002,1,16,10,0,0,0.29315947542358994,,,,
CP,123,2002,1,87,10,0,0,0.51296031133686,,,,
CP,123,2002,1,28,12,0.03929751681281367,0.03929751681281367,0,,,,
CP,124,2002,1,16,12,0,0,2.1580624332924754,,,,
CP,124,2002,1,28,12,0.03929751681281367,0.03929751681281367,0,,,,
CP,125,2002,1,87,13,0,0,0.3125527999707135,,,,
CP,126,2002,1,7,11,2.0826226332498305,0.5194465218387134,0,,,,
CP,126,2002,1,7,12,1.979573806413257,0.03929751681281367,0,,,,
CP,126,2002,1,69,13,0,0,0.24941151483172513,,,,
CP,127,2002,1,87,10,0,0,1.4720555066703904,,,,
CP,127,2002,1,16,11,0,0,0.3159323864166155,,,,
CP,127,2002,1,48,13,0,0,1.8538014093692656,,,,
CP,127,2002,1,16,,0.6482455664430447,0.6482455664430447,0,,,,
CP,128,2002,1,16,11,0.1368602691561975,0.1368602691561975,0,,,,
CP,128,2002,1,16,12,2.5156637526243744,2.5156637526243744,1.0681851020059012,,,,
CP,129,2002,1,87,12,0,0,0.5234723970842876,,,,
CP,131,2002,1,16,12,2.487553962249935,2.487553962249935,0,,,,
CP,131,2002,1,3,13,0,0,0.5294947415358514,,,,
