plot_id,year,period,species,dbh_class_cm,stem_number_ha,basal_area_alive_m2_ha,vol_alive_m3_ha,vol_bole_alive_m3_ha
11000,2000,1,7,10 - 20 cm,88.26666666666667,1.5598007525073323,13.236610647130854,11.747231044003655
11000,2000,1,7,20 - 30 cm,25.066666666666666,1.2304571226560024,13.312125731716986,12.448801439863683
11000,2000,1,7,5 - 10 cm,99.33333333333333,0.4388412237983242,5.255628195995249,1.0749652874896012
11000,2000,1,27,10 - 20 cm,0.6666666666666666,0.011780972450961723,0.08798710149399892,0.08137542970539334
11000,2000,1,27,20 - 30 cm,0.4,0.019634954084936207,0.19385509047566904,0.18082132890199068
11000,2000,1,27,5 - 10 cm,0.4,0.0017671458676442587,0.016949825239723264,0.00432109103616783
