plottype,plot_id,period,year,height_class,species,nr_of_subplots_with_regeneration,perc_subplots_with_regeneration,approx_nr_regeneration_ha,approx_rubbing_damage_perc,rubbing_damage_number_ha,mean_number_of_regeneration_ha,lci_number_of_regeneration_ha,uci_number_of_regeneration_ha
CA,41000,1,2001,5000,87,28,28.571428571428573,59.183673469387756,,,61.66751520853216,57.88083033386838,65.7019329207744
CA,43000,1,2001,3000,54,1,10,10,,,10.0000000005,10,10.000000001
CA,43000,1,2001,5000,7,7,70,70,,,70.00000000349999,70.00000000217712,70.00000000482287
CA,43000,1,2001,5000,14,10,100,5640,,,12106.369032548902,9831.607581881177,14907.447223825779
CA,43000,1,2001,5000,16,4,40,130,,,129.0824435282682,113.21838009693163,147.1693660778681
CA,43000,1,2001,5000,28,3,30,170,,,164.91933385008758,146.21142847647306,186.0209353055678
CA,43000,1,2001,5000,31,1,10,10,,,10.0000000005,10,10.000000001
CA,43000,1,2001,5000,64,1,10,10,,,10.0000000005,10,10.000000001
CA,43000,1,2001,5000,83,3,30,410,,,398.90997845174695,324.90872565087477,489.76576603043526
CA,43000,1,2001,5000,87,5,50,50,,,50.00000000249999,50.00000000138195,50.00000000361803
CA,43000,1,2001,5000,89,1,10,80,,,77.45966692479382,60.00000000099998,100.00000000000001
CA,51000,1,2001,3000,4,23,23.46938775510204,205.10204081632654,,,202.89549699666884,188.81966493436173,218.02063209801662
CA,51000,1,2001,3000,7,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,51000,1,2001,3000,9,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,51000,1,2001,3000,13,4,4.081632653061225,6.122448979591836,,,6.288038428976975,5.60754395005542,7.051113221127844
CA,51000,1,2001,3000,16,2,2.0408163265306123,2.0408163265306123,,,2.040816326632653,2.040816326560499,2.0408163267048067
CA,51000,1,2001,3000,20,7,7.142857142857143,87.75510204081633,,,86.8063563510414,76.88433834188224,98.00882293395709
CA,51000,1,2001,3000,24,3,3.061224489795918,7.142857142857143,,,7.474036041372318,6.0222645315247085,9.275782300049434
CA,51000,1,2001,3000,28,4,4.081632653061225,10.204081632653061,,,10.700849980400315,8.775295227806748,13.048927395648775
CA,51000,1,2001,3000,39,22,22.448979591836736,104.08163265306122,,,104.68978840980023,96.8167082238345,113.20310304240031
CA,51000,1,2001,3000,54,3,3.061224489795918,60.204081632653065,,,59.53505486034577,53.53724086454429,66.20480809222498
CA,51000,1,2001,3000,71,9,9.183673469387756,220.40816326530611,,,440.7094125199624,377.85935315605593,514.0134408780285
CA,51000,1,2001,3000,77,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,51000,1,2001,3000,79,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,51000,1,2001,3000,83,7,7.142857142857143,44.89795918367347,,,44.46228398101461,40.382723409865925,48.95397164633557
CA,51000,1,2001,3000,86,1,1.0204081632653061,3.061224489795918,,,3.2268139390279957,2.0408163266326524,5.10204081632653
CA,51000,1,2001,3000,87,9,9.183673469387756,44.89795918367347,,,45.62684417190835,39.603049939456945,52.56688341605425
CA,51000,1,2001,5000,3,8,8.16326530612245,10.204081632653061,,,10.369671082242283,9.792503390548513,10.980856892802027
CA,51000,1,2001,5000,4,48,48.97959183673469,666.3265306122449,,,650.4055410369191,624.604844928109,677.2719924390234
CA,51000,1,2001,5000,6,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,51000,1,2001,5000,7,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,51000,1,2001,5000,13,5,5.1020408163265305,9.183673469387756,,,9.51485236800497,8.35843247824881,10.831267204768686
CA,51000,1,2001,5000,14,92,93.87755102040816,5887.755102040816,,,9563.491523203451,9224.512252768502,9914.927489736358
CA,51000,1,2001,5000,16,29,29.591836734693878,90.81632653061224,,,91.44614926173792,86.88838899730509,96.24298840503782
CA,51000,1,2001,5000,20,50,51.02040816326531,856.1224489795918,,,1070.949480403098,1025.1272781725186,1118.8198909507983
CA,51000,1,2001,5000,24,2,2.0408163265306123,18.367346938775512,,,18.361912892353246,13.967875460132339,24.13823390885058
CA,51000,1,2001,5000,28,14,14.285714285714286,22.448979591836736,,,23.111337389275242,21.64715322870436,24.674556985749263
CA,51000,1,2001,5000,39,46,46.93877551020408,604.0816326530612,,,816.2062093261535,773.6089131819509,861.1490441629409
CA,51000,1,2001,5000,41,2,2.0408163265306123,9.183673469387756,,,8.92445580870345,7.854518301766607,10.14013952498998
CA,51000,1,2001,5000,44,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,51000,1,2001,5000,54,9,9.183673469387756,59.183673469387756,,,57.716561670209856,53.72723682706939,62.00209963808857
CA,51000,1,2001,5000,64,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,51000,1,2001,5000,69,1,1.0204081632653061,3.061224489795918,,,3.2268139390279957,2.0408163266326524,5.10204081632653
CA,51000,1,2001,5000,71,12,12.244897959183673,701.0204081632653,,,1583.7131566613245,1295.153781579503,1936.5633627872123
CA,51000,1,2001,5000,83,20,20.408163265306122,118.36734693877551,,,117.98733083478278,110.25725896426339,126.25935351819844
CA,51000,1,2001,5000,86,3,3.061224489795918,5.1020408163265305,,,5.267630265660649,4.521598014949637,6.136752653367648
CA,51000,1,2001,5000,87,76,77.55102040816327,921.4285714285714,,,904.1937883379431,873.5278166116847,935.936316304349
CA,51000,1,2001,5000,89,2,2.0408163265306123,2.0408163265306123,,,2.040816326632653,2.040816326560499,2.0408163267048067
CA,51000,1,2001,,,2,2.0408163265306123,0,,,0,0,0
CA,53000,1,2001,3000,2,1,10,10,,,10.0000000005,10,10.000000001
CA,53000,1,2001,3000,4,3,30,120,,,119.0824435277682,99.98021876905642,141.8343401438222
CA,53000,1,2001,3000,6,4,40,350,,,341.45031152795315,296.8362688543718,392.7697774012064
CA,53000,1,2001,3000,7,1,10,10,,,10.0000000005,10,10.000000001
CA,53000,1,2001,3000,39,6,60,190,,,192.32799673321688,167.37973132752748,220.994848265292
CA,53000,1,2001,3000,63,2,20,20,,,20.000000001,20.00000000029289,20.000000001707104
CA,53000,1,2001,3000,79,1,10,10,,,10.0000000005,10,10.000000001
CA,53000,1,2001,3000,87,2,20,40,,,41.622776602974355,33.101375882769325,52.33787073615046
CA,53000,1,2001,5000,3,5,50,110,,,114.8683298084231,98.01105750682584,134.62494466053212
CA,53000,1,2001,5000,4,7,70,440,,,432.3257471204432,390.9872104348759,478.0349500828008
CA,53000,1,2001,5000,6,5,50,90,,,93.2455532064487,81.91263828683833,106.14641860673312
CA,53000,1,2001,5000,7,1,10,10,,,10.0000000005,10,10.000000001
CA,53000,1,2001,5000,20,2,20,40,,,41.622776602974355,33.101375882769325,52.33787073615046
CA,53000,1,2001,5000,28,1,10,10,,,10.0000000005,10,10.000000001
CA,53000,1,2001,5000,39,9,90,770,,,750.3714227538967,677.3192173888783,831.3026673838366
CA,53000,1,2001,5000,63,4,40,80,,,83.24555320594871,70.79694605744939,97.88306578847505
CA,53000,1,2001,5000,79,1,10,10,,,10.0000000005,10,10.000000001
CA,53000,1,2001,5000,87,8,80,1400,,,3567.9432091073377,3001.526287224607,4241.248460024749
CA,53000,1,2001,5000,89,1,10,10,,,10.0000000005,10,10.000000001
CA,71000,1,2002,1000,3,2,2.0408163265306123,2.0408163265306123,,,2.040816326632653,2.040816326560499,2.0408163267048067
CA,71000,1,2002,1000,7,7,7.142857142857143,10.204081632653061,,,10.204081633010201,10.20408163285135,10.204081633169055
CA,71000,1,2002,1000,14,49,50,366.3265306122449,,,366.3265306147449,366.32653061327557,366.32653061621426
CA,71000,1,2002,1000,15,5,5.1020408163265305,95.91836734693878,,,95.91836734719392,95.9183673467833,95.91836734760456
CA,71000,1,2002,1000,16,67,68.36734693877551,730.6122448979592,,,730.6122449013778,730.6122448992928,730.6122449034627
CA,71000,1,2002,1000,28,9,9.183673469387756,9.183673469387756,,,9.18367346984694,9.183673469693879,9.183673470000002
CA,71000,1,2002,1000,31,4,4.081632653061225,4.081632653061225,,,4.081632653265306,4.081632653163266,4.081632653367347
CA,71000,1,2002,1000,64,58,59.183673469387756,696.9387755102041,,,696.938775513163,696.9387755107656,696.9387755155603
CA,71000,1,2002,1000,69,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,71000,1,2002,1000,83,3,3.061224489795918,7.142857142857143,,,7.142857143010202,7.142857142840168,7.142857143180236
CA,71000,1,2002,1000,87,74,75.51020408163265,389.79591836734693,,,389.7959183711224,389.7959183698719,389.7959183723729
CA,71000,1,2002,2000,7,2,2.0408163265306123,2.0408163265306123,,,2.040816326632653,2.040816326560499,2.0408163267048067
CA,71000,1,2002,2000,16,10,10.204081632653061,31.63265306122449,,,31.63265306173469,31.63265306134145,31.63265306212793
CA,71000,1,2002,2000,23,2,2.0408163265306123,4.081632653061225,,,4.081632653163266,4.081632653055705,4.081632653270826
CA,71000,1,2002,2000,28,9,9.183673469387756,10.204081632653061,,,10.204081633112247,10.204081632949421,10.204081633275074
CA,71000,1,2002,2000,64,24,24.489795918367346,52.04081632653061,,,52.04081632775511,52.040816327362464,52.04081632814776
CA,71000,1,2002,2000,87,1,1.0204081632653061,2.0408163265306123,,,2.040816326581633,2.0408163265306123,2.040816326632653
CA,71000,1,2002,3000,7,4,4.081632653061225,4.081632653061225,,,4.081632653265306,4.081632653163266,4.081632653367347
CA,71000,1,2002,3000,16,13,13.26530612244898,17.346938775510203,,,17.34693877617347,17.346938775956136,17.346938776390804
CA,71000,1,2002,3000,23,8,8.16326530612245,13.26530612244898,,,13.265306122857144,13.2653061226632,13.265306123051085
CA,71000,1,2002,3000,28,16,16.3265306122449,29.591836734693878,,,29.591836735510203,29.591836735216358,29.591836735804044
CA,71000,1,2002,3000,64,12,12.244897959183673,19.387755102040817,,,19.387755102653063,19.387755102405716,19.387755102900407
CA,71000,1,2002,3000,69,4,4.081632653061225,5.1020408163265305,,,5.102040816530612,5.10204081641564,5.102040816645585
CA,71000,1,2002,3000,83,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,71000,1,2002,3000,89,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,71000,1,2002,4000,7,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,71000,1,2002,4000,16,44,44.89795918367347,64.28571428571429,,,64.28571428795917,64.2857142875266,64.28571428839173
CA,71000,1,2002,4000,23,14,14.285714285714286,20.408163265306122,,,20.408163266020413,20.408163265788655,20.408163266252174
CA,71000,1,2002,4000,28,9,9.183673469387756,10.204081632653061,,,10.204081633112247,10.204081632949421,10.204081633275074
CA,71000,1,2002,4000,64,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,71000,1,2002,4000,69,5,5.1020408163265305,5.1020408163265305,,,5.102040816581632,5.102040816467547,5.102040816695718
CA,71000,1,2002,4000,83,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,71000,1,2002,,,7,7.142857142857143,0,,,0,0,0
CA,81000,1,2002,1000,3,2,2.0408163265306123,2.0408163265306123,,,2.040816326632653,2.040816326560499,2.0408163267048067
CA,81000,1,2002,1000,4,21,21.428571428571427,31.63265306122449,,,31.632653062295923,31.632653062006934,31.632653062584914
CA,81000,1,2002,1000,7,72,73.46938775510205,162.24489795918367,,,162.24489796285712,162.24489796212063,162.24489796359364
CA,81000,1,2002,1000,9,6,6.122448979591836,11.224489795918368,,,11.224489796224487,11.224489796030749,11.224489796418228
CA,81000,1,2002,1000,14,39,39.795918367346935,130.6122448979592,,,130.61224489994902,130.61224489919462,130.61224490070342
CA,81000,1,2002,1000,16,95,96.93877551020408,8551.020408163266,,,8551.020408168111,8551.020408167291,8551.02040816893
CA,81000,1,2002,1000,24,10,10.204081632653061,85.71428571428572,,,85.71428571479592,85.71428571398155,85.71428571561027
CA,81000,1,2002,1000,27,15,15.306122448979592,40.816326530612244,,,40.81632653137754,40.81632653103691,40.81632653171819
CA,81000,1,2002,1000,28,75,76.53061224489795,238.77551020408163,,,238.77551020790818,238.7755102069727,238.77551020884363
CA,81000,1,2002,1000,31,8,8.16326530612245,9.183673469387756,,,9.18367346979592,9.18367346964137,9.18367346995047
CA,81000,1,2002,1000,39,57,58.16326530612245,203.06122448979593,,,203.0612244927041,203.06122449178395,203.06122449362428
CA,81000,1,2002,1000,57,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,81000,1,2002,1000,63,2,2.0408163265306123,2.0408163265306123,,,2.040816326632653,2.040816326560499,2.0408163267048067
CA,81000,1,2002,1000,64,28,28.571428571428573,82.6530612244898,,,82.65306122591839,82.65306122534851,82.65306122648829
CA,81000,1,2002,1000,87,98,100,1487.7551020408164,,,1487.7551020458168,1487.7551020442747,1487.7551020473588
CA,81000,1,2002,2000,4,2,2.0408163265306123,2.0408163265306123,,,2.040816326632653,2.040816326560499,2.0408163267048067
CA,81000,1,2002,2000,7,50,51.02040816326531,84.6938775510204,,,84.6938775535714,84.69387755306501,84.69387755407782
CA,81000,1,2002,2000,14,2,2.0408163265306123,2.0408163265306123,,,2.040816326632653,2.040816326560499,2.0408163267048067
CA,81000,1,2002,2000,16,53,54.08163265306123,1182.6530612244899,,,1182.6530612271936,1182.653061223666,1182.6530612307208
CA,81000,1,2002,2000,24,7,7.142857142857143,44.89795918367347,,,44.897959184030604,44.89795918364772,44.89795918441349
CA,81000,1,2002,2000,27,9,9.183673469387756,20.408163265306122,,,20.408163265765307,20.408163265562667,20.40816326596795
CA,81000,1,2002,2000,28,35,35.714285714285715,86.73469387755102,,,86.73469387933673,86.73469387881352,86.73469387985996
CA,81000,1,2002,2000,39,19,19.387755102040817,32.6530612244898,,,32.6530612254592,32.65306122515556,32.653061225762826
CA,81000,1,2002,2000,63,2,2.0408163265306123,2.0408163265306123,,,2.040816326632653,2.040816326560499,2.0408163267048067
CA,81000,1,2002,2000,64,2,2.0408163265306123,3.061224489795918,,,3.0612244898979597,3.061224489812396,3.061224489983523
CA,81000,1,2002,2000,87,58,59.183673469387756,159.18367346938777,,,159.18367347234692,159.18367347160438,159.18367347308947
CA,81000,1,2002,3000,7,41,41.83673469387755,130.6122448979592,,,130.612244900051,130.61224489921656,130.61224490088543
CA,81000,1,2002,3000,16,47,47.95918367346939,647.9591836734694,,,647.9591836758676,647.9591836737329,647.9591836780021
CA,81000,1,2002,3000,24,8,8.16326530612245,22.448979591836736,,,22.448979592244896,22.448979592012222,22.448979592477567
CA,81000,1,2002,3000,27,7,7.142857142857143,10.204081632653061,,,10.204081633010206,10.204081632841444,10.20408163317897
CA,81000,1,2002,3000,28,39,39.795918367346935,95.91836734693878,,,95.91836734892861,95.91836734839829,95.91836734945895
CA,81000,1,2002,3000,31,4,4.081632653061225,4.081632653061225,,,4.081632653265306,4.081632653163266,4.081632653367347
CA,81000,1,2002,3000,39,8,8.16326530612245,13.26530612244898,,,13.265306122857144,13.265306122661602,13.265306123052682
CA,81000,1,2002,3000,40,7,7.142857142857143,13.26530612244898,,,13.265306122806127,13.26530612260684,13.265306123005413
CA,81000,1,2002,3000,57,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,81000,1,2002,3000,63,4,4.081632653061225,9.183673469387756,,,9.183673469591838,9.18367346945255,9.183673469731128
CA,81000,1,2002,3000,87,8,8.16326530612245,8.16326530612245,,,8.16326530653061,8.163265306386302,8.16326530667492
CA,81000,1,2002,4000,7,3,3.061224489795918,9.183673469387756,,,9.183673469540814,9.183673469367797,9.183673469713831
CA,81000,1,2002,4000,16,56,57.142857142857146,289.79591836734693,,,289.79591837020405,289.79591836904297,289.79591837136513
CA,81000,1,2002,4000,24,2,2.0408163265306123,2.0408163265306123,,,2.040816326632653,2.040816326560499,2.0408163267048067
CA,81000,1,2002,4000,28,65,66.3265306122449,141.83673469387756,,,141.83673469719383,141.83673469653627,141.83673469785143
CA,81000,1,2002,4000,31,3,3.061224489795918,5.1020408163265305,,,5.102040816479593,5.102040816356041,5.102040816603145
CA,81000,1,2002,4000,87,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,91000,1,2003,1000,4,1,1.0204081632653061,5.1020408163265305,,,5.10204081637755,5.10204081632653,5.102040816428571
CA,91000,1,2003,1000,13,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,91000,1,2003,1000,14,24,24.489795918367346,168.3673469387755,,,168.36734694000006,168.3673469389917,168.36734694100838
CA,91000,1,2003,1000,16,9,9.183673469387756,17.346938775510203,,,17.346938775969384,17.346938775726493,17.34693877621228
CA,91000,1,2003,1000,20,1,1.0204081632653061,4.081632653061225,,,4.081632653112245,4.081632653061225,4.081632653163266
CA,91000,1,2003,1000,24,2,2.0408163265306123,5.1020408163265305,,,5.102040816428571,5.1020408162970945,5.102040816560048
CA,91000,1,2003,1000,28,5,5.1020408163265305,5.1020408163265305,,,5.102040816581632,5.102040816467547,5.102040816695718
CA,91000,1,2003,1000,54,2,2.0408163265306123,42.85714285714286,,,42.857142857244895,42.85714285714872,42.85714285734106
CA,91000,1,2003,1000,63,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,91000,1,2003,1000,69,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,91000,1,2003,1000,83,55,56.12244897959184,595.9183673469388,,,595.9183673497452,595.91836734808,595.9183673514102
CA,91000,1,2003,1000,87,14,14.285714285714286,23.46938775510204,,,23.469387755816324,23.469387755554138,23.469387756078515
CA,91000,1,2003,2000,14,2,2.0408163265306123,3.061224489795918,,,3.0612244898979597,3.061224489812396,3.061224489983523
CA,91000,1,2003,2000,16,3,3.061224489795918,4.081632653061225,,,4.081632653214286,4.081632653112245,4.081632653316326
CA,91000,1,2003,2000,83,18,18.367346938775512,240.81632653061226,,,240.81632653153056,240.81632653045344,240.81632653260772
CA,91000,1,2003,2000,87,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,91000,1,2003,3000,14,28,28.571428571428573,168.3673469387755,,,168.36734694020402,168.36734693915093,168.36734694125707
CA,91000,1,2003,3000,16,16,16.3265306122449,60.204081632653065,,,60.20408163346938,60.20408163283467,60.20408163410409
CA,91000,1,2003,3000,20,2,2.0408163265306123,2.0408163265306123,,,2.040816326632653,2.040816326560499,2.0408163267048067
CA,91000,1,2003,3000,24,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,91000,1,2003,3000,28,22,22.448979591836736,30.612244897959183,,,30.612244899081634,30.612244898792916,30.61224489937036
CA,91000,1,2003,3000,40,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,91000,1,2003,3000,54,9,9.183673469387756,86.73469387755102,,,86.73469387801018,86.73469387730515,86.7346938787152
CA,91000,1,2003,3000,63,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,91000,1,2003,3000,69,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,91000,1,2003,3000,77,1,1.0204081632653061,2.0408163265306123,,,2.040816326581633,2.0408163265306123,2.040816326632653
CA,91000,1,2003,3000,79,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,91000,1,2003,3000,83,95,96.93877551020408,1345.9183673469388,,,1345.918367351786,1345.9183673494167,1345.9183673541554
CA,91000,1,2003,3000,87,17,17.346938775510203,21.42857142857143,,,21.428571429438772,21.428571429202954,21.428571429674594
CA,91000,1,2003,4000,14,23,23.46938775510204,61.224489795918366,,,61.224489797091834,61.22448979663756,61.22448979754611
CA,91000,1,2003,4000,16,23,23.46938775510204,61.224489795918366,,,61.224489797091834,61.224489796603415,61.22448979758026
CA,91000,1,2003,4000,20,2,2.0408163265306123,3.061224489795918,,,3.0612244898979597,3.061224489812396,3.061224489983523
CA,91000,1,2003,4000,28,46,46.93877551020408,76.53061224489797,,,76.5306122472449,76.53061224678432,76.53061224770549
CA,91000,1,2003,4000,54,6,6.122448979591836,27.551020408163264,,,27.55102040846939,27.55102040826525,27.551020408673534
CA,91000,1,2003,4000,57,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,91000,1,2003,4000,63,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
CA,91000,1,2003,4000,69,2,2.0408163265306123,2.0408163265306123,,,2.040816326632653,2.040816326560499,2.0408163267048067
CA,91000,1,2003,4000,83,41,41.83673469387755,245.9183673469388,,,245.91836734903052,245.91836734792315,245.9183673501379
CA,91000,1,2003,4000,86,5,5.1020408163265305,6.122448979591836,,,6.122448979846939,6.122448979720722,6.122448979973156
CA,91000,1,2003,4000,87,7,7.142857142857143,8.16326530612245,,,8.16326530647959,8.163265306333816,8.163265306625362
CA,101000,1,2004,1000,4,3,3.061224489795918,4.081632653061225,,,4.081632653214286,4.081632653112245,4.081632653316326
CA,101000,1,2004,1000,7,21,21.428571428571427,40.816326530612244,,,40.81632653168368,40.81632653130049,40.81632653206687
CA,101000,1,2004,1000,9,5,5.1020408163265305,6.122448979591836,,,6.122448979846939,6.122448979720722,6.122448979973156
CA,101000,1,2004,1000,14,21,21.428571428571427,37.755102040816325,,,37.755102041887746,37.755102041555126,37.75510204222036
CA,101000,1,2004,1000,16,82,83.6734693877551,461.2244897959184,,,461.22448980010194,461.22448979845103,461.2244898017528
CA,101000,1,2004,1000,27,10,10.204081632653061,60.204081632653065,,,60.204081633163256,60.20408163266634,60.20408163366017
CA,101000,1,2004,1000,28,3,3.061224489795918,3.061224489795918,,,3.06122448994898,3.06122448986061,3.0612244900373504
CA,101000,1,2004,1000,31,5,5.1020408163265305,5.1020408163265305,,,5.102040816581632,5.102040816467547,5.102040816695718
CA,101000,1,2004,1000,39,2,2.0408163265306123,2.0408163265306123,,,2.040816326632653,2.040816326560499,2.0408163267048067
CA,101000,1,2004,1000,64,14,14.285714285714286,16.3265306122449,,,16.326530612959182,16.326530612753032,16.326530613165335
CA,101000,1,2004,1000,69,1,1.0204081632653061,1.0204081632653061,,,1.0204081633163264,1.0204081632653061,1.020408163367347
