plot_id,Ferrariska,Vander_Mae,Gkadkaart,Ferr_t,Ferr,C1,VDM_t,VDM,C2,Gkad_t,Gkad,C3,DG1_t,DG1,C4,DG2_t,DG2,C5,DG3_t,DG3,C6,MGI_t,MGI,C7,NGI1_t,NGI1,C8,BSKT_t,BSKT,C9,NGI2_t,NGI2,C10,hist_uitgebreid,hist_beknopt,boslftd_cde,boslftd
113,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
114,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
115,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
116,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
117,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
118,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
119,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
120,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
121,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
122,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
123,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
124,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
125,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
126,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
127,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
128,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
129,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
130,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
131,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
132,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
133,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
134,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
135,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
136,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
137,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
138,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
139,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
140,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
141,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
142,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
143,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
144,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
145,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
146,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
147,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
148,ferraris112-3.jpg,8_16_Hamme_Mille.tif,Bierbeek (2e Partie) et Haesrode - nr. 25,1775,B,1,1850,B/l,1,1855,B,1,1865,B/l,1,1881,B/l,1,1893,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
200,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,B/n,1,1960,B/n,1,1993,B/g,1,2001,B,1,2009,B/g,1,0000011111,'0011,3,Bos ontstaan tussen 1850 en +/- 1930
201,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,B/n,1,1928,B/n,1,1960,B/n,1,1993,B/g,1,2001,B,1,2009,B/g,1,0000111111,'0011,3,Bos ontstaan tussen 1850 en +/- 1930
202,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,B/n + H,1,1960,B/n,1,1993,B/n,1,2001,B,1,2009,B/g,1,0000011111,'0011,3,Bos ontstaan tussen 1850 en +/- 1930
203,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,B/n,1,1928,B/n,1,1960,B/n,1,1993,B/g,1,2001,B,1,2009,B/g,1,0000111111,'0011,3,Bos ontstaan tussen 1850 en +/- 1930
204,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,B/n,1,1993,B/n,1,2001,B,1,2009,B/g,1,0000001111,'0001,4,Bos ontstaan na +/- 1930
205,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,B/n,1,1993,B/n,1,2001,B,1,2009,B/g,1,0000001111,'0001,4,Bos ontstaan na +/- 1930
206,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,B/n,1,1993,B/n,1,2001,B,1,2009,B/g,1,0000001111,'0001,4,Bos ontstaan na +/- 1930
207,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,B/n,1,1993,B/n,1,2001,B,1,2009,B/g,1,0000001111,'0001,4,Bos ontstaan na +/- 1930
208,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,B/n,1,1993,B/n,1,2001,B,1,2009,B/g,1,0000001111,'0001,4,Bos ontstaan na +/- 1930
209,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,H,0,1993,H,0,2001,B,1,2009,B/g,1,0000000011,'0001,4,Bos ontstaan na +/- 1930
210,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,H,0,1993,H,0,2001,B,1,2009,B/g,1,0000000011,'0001,4,Bos ontstaan na +/- 1930
211,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,H,0,1993,H,0,2001,B,1,2009,B/g,1,0000000011,'0001,4,Bos ontstaan na +/- 1930
212,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,H,0,1993,H,0,2001,B,1,2009,B/g,1,0000000011,'0001,4,Bos ontstaan na +/- 1930
213,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,H,0,1993,H,0,2001,B,1,2009,B/g,1,0000000011,'0001,4,Bos ontstaan na +/- 1930
214,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,H,0,1993,B/n,1,2001,B,1,2009,B/g,1,0000000111,'0001,4,Bos ontstaan na +/- 1930
215,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,H,0,1993,B/n,1,2001,B,1,2009,B/g,1,0000000111,'0001,4,Bos ontstaan na +/- 1930
216,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,B/n,1,1993,B/n,1,2001,B,1,2009,B/g,1,0000001111,'0001,4,Bos ontstaan na +/- 1930
217,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,B/n,1,1993,H,0,2001,B,1,2009,B/g,1,0000001011,'0001,4,Bos ontstaan na +/- 1930
218,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,B/n,1,1993,B/n,1,2001,B,1,2009,B/g,1,0000001111,'0001,4,Bos ontstaan na +/- 1930
219,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,B/n,1,1993,H,0,2001,B,1,2009,B/g,1,0000001011,'0001,4,Bos ontstaan na +/- 1930
220,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,B/n,1,1993,B/n,1,2001,B,1,2009,B/g,1,0000001111,'0001,4,Bos ontstaan na +/- 1930
221,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,B/n,1,1993,H,0,2001,B,1,2009,B/g,1,0000001011,'0001,4,Bos ontstaan na +/- 1930
222,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,B/n,1,1993,B/n,1,2001,B,1,2009,B/g,1,0000001111,'0001,4,Bos ontstaan na +/- 1930
223,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,B/n,1,1960,B/n,1,1993,B/n,1,2001,B,1,2009,B/g,1,0000011111,'0011,3,Bos ontstaan tussen 1850 en +/- 1930
224,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,B/n,1,1960,B/n,1,1993,B/n,1,2001,B,1,2009,B/g,1,0000011111,'0011,3,Bos ontstaan tussen 1850 en +/- 1930
225,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,B/n,1,1960,B/n,1,1993,B/g,1,2001,B,1,2009,B/g,1,0000011111,'0011,3,Bos ontstaan tussen 1850 en +/- 1930
226,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,B/n,1,1960,B/n,1,1993,B/g,1,2001,B,1,2009,B/g,1,0000011111,'0011,3,Bos ontstaan tussen 1850 en +/- 1930
227,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,B/n,1,1960,B/n,1,1993,B/n,1,2001,B,1,2009,B/g,1,0000011111,'0011,3,Bos ontstaan tussen 1850 en +/- 1930
228,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,B/n,1,1960,B/n,1,1993,B/n,1,2001,B,1,2009,B/g,1,0000011111,'0011,3,Bos ontstaan tussen 1850 en +/- 1930
229,ferraris087-3/088-1.jpg,3_7_Cappellen.tif,Calmpthout (2ePartie) - nr.,1775,H,0,1850,A,0,1852,H,0,1863,H,0,1881,H,0,1928,H,0,1960,B/n,1,1993,H,0,2001,B,1,2009,B/g,1,0000001011,'0001,4,Bos ontstaan na +/- 1930
400,ferraris009-2.jpg,6_4_Thourout.tif,Ichteghem - nr. 91,1775,B,1,1850,B/l,1,1853,B,1,1861,B/n,1,1883,B/n,1,1911,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
401,ferraris009-2.jpg,6_4_Thourout.tif,Ichteghem - nr. 91,1775,B,1,1850,B/l,1,1853,B,1,1861,B/l,1,1883,B/l,1,1911,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
402,ferraris009-2.jpg,6_4_Thourout.tif,Ichteghem - nr. 91,1775,B,1,1850,B/l,1,1853,B,1,1861,B/l,1,1883,B/l,1,1911,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
403,ferraris009-2.jpg,6_4_Thourout.tif,Ichteghem - nr. 91,1775,B,1,1850,B/l,1,1853,B,1,1861,B/n,1,1883,B/n,1,1911,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
404,ferraris009-2.jpg,6_4_Thourout.tif,Ichteghem - nr. 91,1775,B,1,1850,B/l,1,1853,B,1,1861,B/n,1,1883,B/n,1,1911,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
405,ferraris009-2.jpg,6_4_Thourout.tif,Ichteghem - nr. 91,1775,B,1,1850,B/l,1,1853,B,1,1861,B/n,1,1883,B/n,1,1911,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
406,ferraris009-2.jpg,6_4_Thourout.tif,Ichteghem - nr. 91,1775,B,1,1850,B/l,1,1853,B,1,1861,B/n,1,1883,B/n,1,1911,B/l,1,1960,B/l,1,1993,B/l,1,2001,B,1,2009,B/l,1,1111111111,'1111,1,Bos ontstaan voor 1775
