plot_id,Regen_jaar,Regen_jan,Regen_feb,Regen_maa,Regen_apr,Regen_mei,Regen_jun,Regen_jul,Regen_aug,Regen_sep,Regen_okt,Regen_nov,Regen_dec,Temp_jaar,Temp_jan,Temp_feb,Temp_maa,Temp_apr,Temp_mei,Temp_jun,Temp_jul,Temp_aug,Temp_sep,Temp_okt,Temp_nov,Temp_dec
139,818,72,54,71,53,69,75,70,63,66,73,71,71,9.8,1.8,3.2,5.9,9.2,13,16.2,17.4,17.2,15.2,11.1,5.8,2.9
140,807,72,54,70,53,69,75,70,63,66,73,71,71,9.9,1.8,3.2,5.9,9.2,13,16.1,17.3,17.2,15.2,11.1,5.8,3
141,820,73,55,71,54,70,76,71,64,66,74,72,72,9.8,1.7,3.1,5.7,9.1,12.9,16,17.2,17.1,15.1,11,5.7,2.9
142,820,73,55,71,54,70,76,71,64,66,74,72,72,9.8,1.7,3.1,5.7,9.1,12.9,16,17.2,17.1,15.1,11,5.7,2.9
143,820,73,55,71,54,70,76,71,64,66,74,72,72,9.8,1.7,3.1,5.7,9.1,12.9,16,17.2,17.1,15.1,11,5.7,2.9
144,820,73,55,71,54,70,76,71,64,66,74,72,72,9.8,1.7,3.1,5.7,9.1,12.9,16,17.2,17.1,15.1,11,5.7,2.9
145,820,73,55,71,54,70,76,71,64,66,74,72,72,9.8,1.7,3.1,5.7,9.1,12.9,16,17.2,17.1,15.1,11,5.7,2.9
146,820,73,55,71,54,70,76,71,64,66,74,72,72,9.8,1.7,3.1,5.7,9.1,12.9,16,17.2,17.1,15.1,11,5.7,2.9
147,820,73,55,71,54,70,76,71,64,66,74,72,72,9.8,1.7,3.1,5.7,9.1,12.9,16,17.2,17.1,15.1,11,5.7,2.9
148,820,73,55,71,54,70,76,71,64,66,74,72,72,9.8,1.7,3.1,5.7,9.1,12.9,16,17.2,17.1,15.1,11,5.7,2.9
200,793,71,50,68,49,60,68,70,65,69,79,72,72,9.8,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
201,793,71,50,68,49,60,68,70,65,69,79,72,72,9.8,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
202,793,71,50,68,49,60,68,70,65,69,79,72,72,9.8,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
203,793,71,50,68,49,60,68,70,65,69,79,72,72,9.8,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
204,792,71,50,68,49,60,68,70,65,69,79,72,72,9.9,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
205,792,71,50,68,49,60,68,70,65,69,79,72,72,9.9,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
206,792,71,50,68,49,60,68,70,65,69,79,72,72,9.9,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
207,792,71,50,68,49,60,68,70,65,69,79,72,72,9.9,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
208,793,71,50,68,49,60,68,70,65,69,79,72,72,9.8,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
209,792,71,50,68,49,60,68,70,65,69,79,71,72,9.9,2.3,3.3,5.7,8.5,12.6,15.7,17.1,17.2,15.1,11.4,6.4,3.5
210,792,71,50,68,49,60,68,70,65,69,79,71,72,9.9,2.3,3.3,5.7,8.5,12.6,15.7,17.1,17.2,15.1,11.4,6.4,3.5
211,792,71,50,68,49,60,68,70,65,69,79,71,72,9.9,2.3,3.3,5.7,8.5,12.6,15.7,17.1,17.2,15.1,11.4,6.4,3.5
212,792,71,50,68,49,60,68,70,65,69,79,71,72,9.9,2.3,3.3,5.7,8.5,12.6,15.7,17.1,17.2,15.1,11.4,6.4,3.5
213,792,71,50,68,49,60,68,70,65,69,79,71,72,9.9,2.3,3.3,5.7,8.5,12.6,15.7,17.1,17.2,15.1,11.4,6.4,3.5
214,792,71,50,68,49,60,68,70,65,69,79,71,72,9.9,2.3,3.3,5.7,8.5,12.6,15.7,17.1,17.2,15.1,11.4,6.4,3.5
215,792,71,50,68,49,60,68,70,65,69,79,71,72,9.9,2.3,3.3,5.7,8.5,12.6,15.7,17.1,17.2,15.1,11.4,6.4,3.5
216,792,71,50,68,49,60,68,70,65,69,79,72,72,9.9,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
217,792,71,50,68,49,60,68,70,65,69,79,72,72,9.9,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
218,792,71,50,68,49,60,68,70,65,69,79,71,72,9.9,2.3,3.3,5.7,8.5,12.6,15.7,17.1,17.2,15.1,11.4,6.4,3.5
219,792,71,50,68,49,60,68,70,65,69,79,72,72,9.9,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
220,792,71,50,68,49,60,68,70,65,69,79,71,72,9.9,2.3,3.3,5.7,8.5,12.6,15.7,17.1,17.2,15.1,11.4,6.4,3.5
221,792,71,50,68,49,60,68,70,65,69,79,72,72,9.9,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
222,792,71,50,68,49,60,68,70,65,69,79,71,72,9.9,2.3,3.3,5.7,8.5,12.6,15.7,17.1,17.2,15.1,11.4,6.4,3.5
223,792,71,50,68,49,60,68,70,65,69,79,72,72,9.9,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
224,793,71,50,68,49,60,68,70,65,69,79,72,72,9.8,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
225,793,71,50,68,49,60,68,70,65,69,79,72,72,9.8,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
226,793,71,50,68,49,60,68,70,65,69,79,72,72,9.8,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
227,793,71,50,68,49,60,68,70,65,69,79,72,72,9.8,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
228,793,71,50,68,49,60,68,70,65,69,79,72,72,9.8,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
229,792,71,50,68,49,60,68,70,65,69,79,72,72,9.9,2.3,3.2,5.5,8.4,12.7,15.6,17.1,17.1,15,11.3,6.4,3.3
400,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
401,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
402,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
403,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
404,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
405,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
406,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
407,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
408,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
409,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
410,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
411,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
412,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
413,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
414,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
415,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
416,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
417,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
418,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
419,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
420,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
421,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
422,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
423,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
424,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
425,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
426,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
427,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
428,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
429,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
430,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
431,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
432,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
433,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
434,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
435,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
436,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
437,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
438,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
439,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
440,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
441,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
442,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
443,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
444,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
445,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
446,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
447,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
448,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
449,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
450,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
451,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
452,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
453,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
454,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
455,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
456,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
457,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
458,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
459,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
460,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
461,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
462,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
463,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
464,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
465,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
466,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
467,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
468,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
469,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
470,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
471,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
472,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
473,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
474,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
475,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
476,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
477,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
478,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
479,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
480,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
481,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
482,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
483,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
484,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
485,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
486,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
487,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
488,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
489,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.4,15.1,16.6,16.9,15.3,11.5,7,4
490,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
491,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
492,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
493,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
494,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
495,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
496,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
497,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
498,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
499,706,54,45,46,44,50,56,65,65,65,72,78,66,9.9,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
500,705,54,45,46,44,50,56,65,65,65,72,77,66,10,2.6,3.8,5.9,8.6,12.3,15.1,16.5,16.9,15.2,11.5,7,4
501,705,54,45,46,44,50,56,65,65,65,72,78,66,10,2.6,3.8,5.9,8.6,12.3,15,16.6,16.8,15.3,11.5,7,3.9
